"time","group","var","non-MSM","MSM","value"
2008.75,"Diagnoses and Incidence","Base Case",22.641797375722,32.3299399754223,54.9717373511442
2009,"Diagnoses and Incidence","Base Case",22.2068748724368,32.1721993043161,54.3790741767529
2009.25,"Diagnoses and Incidence","Base Case",21.6690440805813,31.5886663925093,53.2577104730906
2009.5,"Diagnoses and Incidence","Base Case",20.9348163813422,31.1645453180531,52.0993616993953
2009.75,"Diagnoses and Incidence","Base Case",20.4117835469624,31.0384955534633,51.4502791004257
2010,"Diagnoses and Incidence","Base Case",19.9500361816817,31.1182955153482,51.0683316970299
2010.25,"Diagnoses and Incidence","Base Case",19.3521111946276,31.187880131499,50.5399913261266
2010.5,"Diagnoses and Incidence","Base Case",18.9471060946249,31.2584376325181,50.205543727143
2010.75,"Diagnoses and Incidence","Base Case",18.5202808870172,31.2828308551893,49.8031117422065
2011,"Diagnoses and Incidence","Base Case",18.2252530455663,31.146024913743,49.3712779593093
2011.25,"Diagnoses and Incidence","Base Case",18.0699936131722,30.5626334752907,48.6326270884629
2011.5,"Diagnoses and Incidence","Base Case",18.1501357135161,30.0860495971969,48.236185310713
2011.75,"Diagnoses and Incidence","Base Case",18.2074461713574,29.7077563979575,47.915202569315
2012,"Diagnoses and Incidence","Base Case",18.0323342781539,29.0644017020064,47.0967359801603
2012.25,"Diagnoses and Incidence","Base Case",17.7075942799112,28.2789535727376,45.9865478526489
2012.5,"Diagnoses and Incidence","Base Case",17.4667014666283,27.3394515607826,44.8061530274109
2012.75,"Diagnoses and Incidence","Base Case",17.4038261260762,26.6739127673388,44.077738893415
2013,"Diagnoses and Incidence","Base Case",17.4687776676484,26.2868022939872,43.7555799616356
2013.25,"Diagnoses and Incidence","Base Case",17.7908166512324,25.8232113791366,43.614028030369
2013.5,"Diagnoses and Incidence","Base Case",18.2642349866092,25.4278448285649,43.6920798151741
2013.75,"Diagnoses and Incidence","Base Case",18.8902111956658,25.1336088034511,44.0238199991169
2014,"Diagnoses and Incidence","Base Case",19.5842447908142,24.9206917623619,44.5049365531761
2014.25,"Diagnoses and Incidence","Base Case",20.445753778614,25.0367818293659,45.4825356079799
2014.5,"Diagnoses and Incidence","Base Case",21.4031141964898,25.5815822615904,46.9846964580802
2014.75,"Diagnoses and Incidence","Base Case",22.4120102975092,26.4505600323993,48.8625703299085
2015,"Diagnoses and Incidence","Base Case",23.4645871677841,27.4900925810345,50.9546797488186
2015.25,"Diagnoses and Incidence","Base Case",24.607858142903,28.4454886783594,53.0533468212625
2015.5,"Diagnoses and Incidence","Base Case",25.6672959979156,28.6827478123438,54.3500438102594
2015.75,"Diagnoses and Incidence","Base Case",26.3806141197596,28.2200848943735,54.600699014133
2016,"Diagnoses and Incidence","Base Case",26.8428488673812,27.6594019809719,54.5022508483531
2016.25,"Diagnoses and Incidence","Base Case",27.1040217800925,27.2135017622308,54.3175235423233
2016.5,"Diagnoses and Incidence","Base Case",27.2676044308811,27.1883167370205,54.4559211679016
2016.75,"Diagnoses and Incidence","Base Case",27.2956095925403,27.1317224186922,54.4273320112325
2005,"Undiagnosed Cases","Base Case",467.025267732199,402.073221069705,869.098488801904
2005.25,"Undiagnosed Cases","Base Case",466.2027772778,400.276100384922,866.478877662722
2005.5,"Undiagnosed Cases","Base Case",468.346293774176,398.787111687782,867.133405461959
2005.75,"Undiagnosed Cases","Base Case",465.614376201493,399.880127002192,865.494503203685
2006,"Undiagnosed Cases","Base Case",467.728176420064,399.634605178223,867.362781598287
2006.25,"Undiagnosed Cases","Base Case",470.926269392033,398.426207994966,869.352477386999
2006.5,"Undiagnosed Cases","Base Case",473.111261124104,398.25711111273,871.368372236834
2006.75,"Undiagnosed Cases","Base Case",473.744080514816,403.217897048657,876.961977563473
2007,"Undiagnosed Cases","Base Case",466.79812316212,403.969819418134,870.767942580254
2007.25,"Undiagnosed Cases","Base Case",462.583923909585,398.255997780852,860.839921690437
2007.5,"Undiagnosed Cases","Base Case",461.178024858432,392.800206513825,853.978231372257
2007.75,"Undiagnosed Cases","Base Case",457.945408344914,391.146973031672,849.092381376586
2008,"Undiagnosed Cases","Base Case",458.703053211986,394.744364542579,853.447417754566
2008.25,"Undiagnosed Cases","Base Case",457.997605980969,393.982613677239,851.980219658208
2008.5,"Undiagnosed Cases","Base Case",454.990613892686,387.158569807183,842.149183699869
2008.75,"Undiagnosed Cases","Base Case",452.434081234482,392.459775445068,844.893856679551
2009,"Undiagnosed Cases","Base Case",450.598078649769,390.871577780984,841.469656430753
2009.25,"Undiagnosed Cases","Base Case",443.61832617999,380.453017009982,824.071343189972
2009.5,"Undiagnosed Cases","Base Case",436.668918408319,378.75961758497,815.428535993288
2009.75,"Undiagnosed Cases","Base Case",436.830545540396,381.020173469206,817.850719009602
2010,"Undiagnosed Cases","Base Case",431.323956542568,382.701962778436,814.025919321004
2010.25,"Undiagnosed Cases","Base Case",424.929401631922,381.88370023775,806.813101869673
2010.5,"Undiagnosed Cases","Base Case",421.45920217572,382.430674474666,803.889876650387
2010.75,"Undiagnosed Cases","Base Case",413.99130042157,384.221995977898,798.213296399468
2011,"Undiagnosed Cases","Base Case",410.207087172924,380.149833800456,790.356920973381
2011.25,"Undiagnosed Cases","Base Case",410.426331822649,371.559556515886,781.985888338535
2011.5,"Undiagnosed Cases","Base Case",412.659333497407,373.054129344147,785.713462841554
2011.75,"Undiagnosed Cases","Base Case",408.213124370316,373.336722947265,781.549847317581
2012,"Undiagnosed Cases","Base Case",398.785065480985,368.227063664608,767.012129145593
2012.25,"Undiagnosed Cases","Base Case",390.195690124378,361.377285344598,751.572975468976
2012.5,"Undiagnosed Cases","Base Case",385.540491229952,353.71871458589,739.259205815841
2012.75,"Undiagnosed Cases","Base Case",381.499354836373,353.907255021609,735.406609857981
2013,"Undiagnosed Cases","Base Case",379.069904425922,353.09612683172,732.166031257643
2013.25,"Undiagnosed Cases","Base Case",378.822059345365,347.566971996263,726.389031341628
2013.5,"Undiagnosed Cases","Base Case",377.528993589783,343.980501944075,721.509495533859
2013.75,"Undiagnosed Cases","Base Case",376.162049728896,339.205337001337,715.367386730233
2014,"Undiagnosed Cases","Base Case",375.590288065876,333.986208733914,709.57649679979
2014.25,"Undiagnosed Cases","Base Case",377.644059815941,332.876284076563,710.520343892504
2014.5,"Undiagnosed Cases","Base Case",378.826538162942,334.799273457711,713.625811620653
2014.75,"Undiagnosed Cases","Base Case",381.042723093486,338.347582377978,719.390305471464
2015,"Undiagnosed Cases","Base Case",386.581661459029,345.300263317251,731.88192477628
2015.25,"Undiagnosed Cases","Base Case",395.602080775866,349.831310347868,745.433391123734
2015.5,"Undiagnosed Cases","Base Case",400.546137421086,342.029203767042,742.575341188128
2015.75,"Undiagnosed Cases","Base Case",400.751470816338,331.802522502988,732.553993319327
2016,"Undiagnosed Cases","Base Case",401.673709860124,326.326967241433,728.000677101558
2016.25,"Undiagnosed Cases","Base Case",403.306730870715,326.250647864602,729.557378735317
2016.5,"Undiagnosed Cases","Base Case",405.313693960335,329.609763704582,734.923457664917
2016.75,"Undiagnosed Cases","Base Case",406.26217803409,327.934389482688,734.196567516778
2005,"Diagnoses and Incidence","Upper Bound",24.2378368649679,34.1458731904469,58.3837100554148
2005.25,"Diagnoses and Incidence","Upper Bound",24.1407272496575,34.0279401897258,58.1686674393833
2005.5,"Diagnoses and Incidence","Upper Bound",24.025591281211,33.8925055012635,57.9180967824745
2005.75,"Diagnoses and Incidence","Upper Bound",23.8950644049553,33.7748958040083,57.6699602089636
2006,"Diagnoses and Incidence","Upper Bound",23.7846637423999,33.6834919207871,57.468155663187
2006.25,"Diagnoses and Incidence","Upper Bound",23.6203855711199,33.6260116804914,57.2463972516113
2006.5,"Diagnoses and Incidence","Upper Bound",23.4608789632118,33.5497479789105,57.0106269421223
2006.75,"Diagnoses and Incidence","Upper Bound",23.2788560979122,33.454023311178,56.7328794090902
2007,"Diagnoses and Incidence","Upper Bound",22.9966263402114,33.2151366559363,56.2117629961476
2007.25,"Diagnoses and Incidence","Upper Bound",22.6654466328471,32.8930725279885,55.5585191608356
2007.5,"Diagnoses and Incidence","Upper Bound",22.2912104167211,32.5091223426004,54.8003327593215
2007.75,"Diagnoses and Incidence","Upper Bound",21.9214994126749,32.1294119077583,54.0509113204332
2008,"Diagnoses and Incidence","Upper Bound",21.5923813003782,31.888313440312,53.4806947406902
2008.25,"Diagnoses and Incidence","Upper Bound",21.2287588125798,31.5928663767951,52.8216251893749
2008.5,"Diagnoses and Incidence","Upper Bound",20.8448227510249,31.2194847901195,52.0643075411444
2008.75,"Diagnoses and Incidence","Upper Bound",20.540375820405,30.9243093418995,51.4646851623045
2009,"Diagnoses and Incidence","Upper Bound",20.2268549855458,30.5517095557899,50.7785645413357
2009.25,"Diagnoses and Incidence","Upper Bound",19.844528528566,30.1728146439841,50.0173431725501
2009.5,"Diagnoses and Incidence","Upper Bound",19.5229035371646,29.8944331841296,49.4173367212942
2009.75,"Diagnoses and Incidence","Upper Bound",19.3177768260992,29.7748872998352,49.0926641259344
2010,"Diagnoses and Incidence","Upper Bound",19.0572798271224,29.6912947747024,48.7485746018248
2010.25,"Diagnoses and Incidence","Upper Bound",18.8341200791228,29.5922890679745,48.4264091470973
2010.5,"Diagnoses and Incidence","Upper Bound",18.6888508921725,29.399347887536,48.0881987797085
2010.75,"Diagnoses and Incidence","Upper Bound",18.6248903388315,29.1793195823916,47.8042099212231
2011,"Diagnoses and Incidence","Upper Bound",18.6061689805734,28.77402220418,47.3801911847534
2011.25,"Diagnoses and Incidence","Upper Bound",18.6635953580046,28.2488519793747,46.9124473373793
2011.5,"Diagnoses and Incidence","Upper Bound",18.7897198199848,27.7710255728708,46.5607453928556
2011.75,"Diagnoses and Incidence","Upper Bound",18.8707138199,27.1915871728912,46.0623009927912
2012,"Diagnoses and Incidence","Upper Bound",18.8668995550634,26.5347063656067,45.4016059206701
2012.25,"Diagnoses and Incidence","Upper Bound",18.8737732169809,25.8533051005641,44.727078317545
2012.5,"Diagnoses and Incidence","Upper Bound",18.9663684215551,25.221120642248,44.1874890638031
2012.75,"Diagnoses and Incidence","Upper Bound",19.13871240067,24.831965005721,43.970677406391
2013,"Diagnoses and Incidence","Upper Bound",19.4238702996996,24.4971251712522,43.9209954709518
2013.25,"Diagnoses and Incidence","Upper Bound",19.8341000485984,24.1931556310835,44.0272556796819
2013.5,"Diagnoses and Incidence","Upper Bound",20.331004413521,23.998338622648,44.329343036169
2013.75,"Diagnoses and Incidence","Upper Bound",20.8498326380792,23.9425637199648,44.7923963580441
2014,"Diagnoses and Incidence","Upper Bound",21.406611539217,24.0722570458089,45.478868585026
2014.25,"Diagnoses and Incidence","Upper Bound",22.0175203190813,24.4709930368474,46.4885133559288
2014.5,"Diagnoses and Incidence","Upper Bound",22.635801965657,25.0983422495673,47.7341442152243
2014.75,"Diagnoses and Incidence","Upper Bound",23.2257914272081,25.7577866881591,48.9835781153672
2015,"Diagnoses and Incidence","Upper Bound",23.813842641611,26.3230369451521,50.1368795867631
2015.25,"Diagnoses and Incidence","Upper Bound",24.3916658033235,26.596763772657,50.9884295759804
2015.5,"Diagnoses and Incidence","Upper Bound",24.8453302446302,26.4657747247394,51.3111049693696
2015.75,"Diagnoses and Incidence","Upper Bound",25.1450856530342,26.1796882896302,51.3247739426645
2016,"Diagnoses and Incidence","Upper Bound",25.3276579272606,25.8901449263227,51.2178028535834
2016.25,"Diagnoses and Incidence","Upper Bound",25.441498603434,25.773623798657,51.215122402091
2016.5,"Diagnoses and Incidence","Upper Bound",25.4913300041536,25.7510537928679,51.2423837970215
2016.75,"Diagnoses and Incidence","Upper Bound",25.4990904888904,25.7371667753831,51.2362572642735
2005,"Undiagnosed Cases","Upper Bound",880.27378704763,790.253201853984,1670.52698890161
2005.25,"Undiagnosed Cases","Upper Bound",879.5022142016,787.39965961475,1666.90187381635
2005.5,"Undiagnosed Cases","Upper Bound",880.102401564442,785.670768855849,1665.77317042029
2005.75,"Undiagnosed Cases","Upper Bound",876.401886045405,785.768096543837,1662.16998258924
2006,"Undiagnosed Cases","Upper Bound",877.44342838189,784.722529472447,1662.16595785434
2006.25,"Undiagnosed Cases","Upper Bound",878.541810047547,782.474359374396,1661.01616942194
2006.5,"Undiagnosed Cases","Upper Bound",878.608850384314,782.654208097499,1661.26305848181
2006.75,"Undiagnosed Cases","Upper Bound",875.854738266476,787.06562832,1662.92036658648
2007,"Undiagnosed Cases","Upper Bound",865.576951731834,784.832872934061,1650.40982466589
2007.25,"Undiagnosed Cases","Upper Bound",859.437987439275,776.632658081835,1636.07064552111
2007.5,"Undiagnosed Cases","Upper Bound",855.209395020574,770.113831781282,1625.32322680186
2007.75,"Undiagnosed Cases","Upper Bound",849.953260257231,767.352191547568,1617.3054518048
2008,"Undiagnosed Cases","Upper Bound",848.69496435602,771.08677605455,1619.78174041057
2008.25,"Undiagnosed Cases","Upper Bound",845.510251468048,767.171753395189,1612.68200486324
2008.5,"Undiagnosed Cases","Upper Bound",839.523931985527,759.902635805708,1599.42656779123
2008.75,"Undiagnosed Cases","Upper Bound",835.101810759984,764.805519635844,1599.90733039583
2009,"Undiagnosed Cases","Upper Bound",831.107213059165,758.895433859928,1590.00264691909
2009.25,"Undiagnosed Cases","Upper Bound",821.210989530225,747.461460316293,1568.67244984652
2009.5,"Undiagnosed Cases","Upper Bound",813.279155268434,745.406020342699,1558.68517561113
2009.75,"Undiagnosed Cases","Upper Bound",812.810982604737,747.46660144915,1560.27758405389
2010,"Undiagnosed Cases","Upper Bound",805.726050866022,747.749231559926,1553.47528242595
2010.25,"Undiagnosed Cases","Upper Bound",799.266843773902,745.897295333754,1545.16413910766
2010.5,"Undiagnosed Cases","Upper Bound",795.151834214279,744.455750675002,1539.60758488928
2010.75,"Undiagnosed Cases","Upper Bound",788.108243327009,744.216122578614,1532.32436590562
2011,"Undiagnosed Cases","Upper Bound",784.931063961772,735.679852974761,1520.61091693653
2011.25,"Undiagnosed Cases","Upper Bound",786.338226978341,725.161106903229,1511.49933388157
2011.5,"Undiagnosed Cases","Upper Bound",789.297526109284,725.496397713959,1514.79392382324
2011.75,"Undiagnosed Cases","Upper Bound",784.988283933107,722.109045955909,1507.09732988902
2012,"Undiagnosed Cases","Upper Bound",775.814806708855,713.77379885091,1489.58860555976
2012.25,"Undiagnosed Cases","Upper Bound",768.364946717327,703.372551818373,1471.7374985357
2012.5,"Undiagnosed Cases","Upper Bound",765.528743347097,693.867726276842,1459.39646962394
2012.75,"Undiagnosed Cases","Upper Bound",763.235561643101,693.429890054517,1456.66545169762
2013,"Undiagnosed Cases","Upper Bound",763.173477591991,690.275729993958,1453.44920758595
2013.25,"Undiagnosed Cases","Upper Bound",765.163670276337,682.940708640025,1448.10437891636
2013.5,"Undiagnosed Cases","Upper Bound",766.405433470832,677.771671418208,1444.17710488904
2013.75,"Undiagnosed Cases","Upper Bound",767.096915441267,671.326105990378,1438.42302143164
2014,"Undiagnosed Cases","Upper Bound",768.771679952442,665.603065052242,1434.37474500468
2014.25,"Undiagnosed Cases","Upper Bound",772.756629353016,664.955180311309,1437.71180966432
2014.5,"Undiagnosed Cases","Upper Bound",775.520407450157,667.892421456857,1443.41282890701
2014.75,"Undiagnosed Cases","Upper Bound",778.75509980645,672.135466504455,1450.8905663109
2015,"Undiagnosed Cases","Upper Bound",785.117560090303,678.993276726944,1464.11083681725
2015.25,"Undiagnosed Cases","Upper Bound",794.114815580811,679.742887832439,1473.85770341325
2015.5,"Undiagnosed Cases","Upper Bound",797.224834400381,666.529637845147,1463.75447224553
2015.75,"Undiagnosed Cases","Upper Bound",795.459152097765,653.727446863696,1449.18659896146
2016,"Undiagnosed Cases","Upper Bound",794.13490710168,646.221694720763,1440.35660182244
2016.25,"Undiagnosed Cases","Upper Bound",793.902049699569,646.511040244532,1440.4130899441
2016.5,"Undiagnosed Cases","Upper Bound",793.60782669223,648.217386115796,1441.82521280803
2016.75,"Undiagnosed Cases","Upper Bound",792.646480777283,645.383074271058,1438.02955504834
