"time","group","var","MSM","non-MSM","value"
2016.25,"Diagnoses and Incidence","# Diagnosed",33,20,53
2016.5,"Diagnoses and Incidence","# Diagnosed",35,21,56
2016.75,"Diagnoses and Incidence","# Diagnosed",30,18,48
2005,"Diagnoses and Incidence","Base Case",55.5216176831775,20.3623960199603,75.8840137031379
2005.25,"Diagnoses and Incidence","Base Case",55.4879387210693,20.0350339440992,75.5229726651684
2005.5,"Diagnoses and Incidence","Base Case",55.5961704158917,19.8361874754009,75.4323578912926
2005.75,"Diagnoses and Incidence","Base Case",55.8333543178467,19.6341969846372,75.4675513024839
2006,"Diagnoses and Incidence","Base Case",55.9358655040582,19.344523224255,75.2803887283131
2006.25,"Diagnoses and Incidence","Base Case",55.9679197072856,19.1858911655169,75.1538108728025
2006.5,"Diagnoses and Incidence","Base Case",55.8614839592562,18.9880009859812,74.8494849452374
2006.75,"Diagnoses and Incidence","Base Case",55.8722013170186,18.9865400442827,74.8587413613014
2007,"Diagnoses and Incidence","Base Case",55.9507941832643,18.9455766258068,74.8963708090711
2007.25,"Diagnoses and Incidence","Base Case",55.8126743978877,18.8644512390102,74.6771256368979
2007.5,"Diagnoses and Incidence","Base Case",55.3856770699693,18.7790003993145,74.1646774692837
2007.75,"Diagnoses and Incidence","Base Case",54.9368441387052,18.6202019067787,73.5570460454838
2008,"Diagnoses and Incidence","Base Case",54.9075397135278,18.3726773366645,73.2802170501922
2008.25,"Diagnoses and Incidence","Base Case",55.0732659751575,17.8179480899113,72.8912140650689
2008.5,"Diagnoses and Incidence","Base Case",55.3041572733295,16.9253512181564,72.2295084914859
2008.75,"Diagnoses and Incidence","Base Case",55.8058621964405,16.0363708953707,71.8422330918112
2009,"Diagnoses and Incidence","Base Case",56.3010075981373,15.334924924562,71.6359325226993
2009.25,"Diagnoses and Incidence","Base Case",56.9567486497532,14.87655497377,71.8333036235233
2009.5,"Diagnoses and Incidence","Base Case",57.3170461942145,14.5852033394797,71.9022495336942
2009.75,"Diagnoses and Incidence","Base Case",57.5098730463768,14.3095980533072,71.8194710996841
2010,"Diagnoses and Incidence","Base Case",57.256123632204,13.9088088444322,71.1649324766362
2010.25,"Diagnoses and Incidence","Base Case",56.3684010163814,13.7508934561041,70.1192944724854
2010.5,"Diagnoses and Incidence","Base Case",55.1051826726698,13.8664989105065,68.9716815831763
2010.75,"Diagnoses and Incidence","Base Case",53.7540119559604,14.187478029763,67.9414899857234
2011,"Diagnoses and Incidence","Base Case",52.4685505030701,14.627113705884,67.0956642089542
2011.25,"Diagnoses and Incidence","Base Case",51.3586257817937,15.1858571398805,66.5444829216742
2011.5,"Diagnoses and Incidence","Base Case",50.2435865987883,15.907708733781,66.1512953325692
2011.75,"Diagnoses and Incidence","Base Case",49.2739509332285,16.6802249968139,65.9541759300423
2012,"Diagnoses and Incidence","Base Case",48.2634065647635,17.3955298164719,65.6589363812353
2012.25,"Diagnoses and Incidence","Base Case",47.1592360303214,17.8906276004621,65.0498636307835
2012.5,"Diagnoses and Incidence","Base Case",45.9492669842831,18.2514908860871,64.2007578703702
2012.75,"Diagnoses and Incidence","Base Case",44.8225784520672,18.5148076917003,63.3373861437675
2013,"Diagnoses and Incidence","Base Case",43.8861230171617,18.6640470854387,62.5501701026005
2013.25,"Diagnoses and Incidence","Base Case",42.9140177210603,18.7434448059847,61.657462527045
2013.5,"Diagnoses and Incidence","Base Case",42.1727534467968,18.7915698242326,60.9643232710294
2013.75,"Diagnoses and Incidence","Base Case",41.7062706789202,18.9473191924664,60.6535898713867
2014,"Diagnoses and Incidence","Base Case",41.3767531350428,19.1245299871291,60.5012831221719
2014.25,"Diagnoses and Incidence","Base Case",41.1321952303175,19.1216291529113,60.2538243832287
2014.5,"Diagnoses and Incidence","Base Case",40.1115973070723,18.9684270376982,59.0800243447705
2014.75,"Diagnoses and Incidence","Base Case",38.6847437585092,18.6265706821076,57.3113144406168
2015,"Diagnoses and Incidence","Base Case",37.7148451557229,18.3648353032276,56.0796804589505
2015.25,"Diagnoses and Incidence","Base Case",36.9642359395146,18.117116971346,55.0813529108606
2015.5,"Diagnoses and Incidence","Base Case",36.241479576722,18.1051053264519,54.3465849031739
2015.75,"Diagnoses and Incidence","Base Case",35.2810084639883,18.2714954760615,53.5525039400498
2016,"Diagnoses and Incidence","Base Case",34.3686925191433,18.4032124403132,52.7719049594565
2016.25,"Diagnoses and Incidence","Base Case",33.4564906407758,18.5367103009298,51.9932009417057
2016.5,"Diagnoses and Incidence","Base Case",32.8968273689317,18.577465982889,51.4742933518207
2016.75,"Diagnoses and Incidence","Base Case",32.5873048764016,18.5622733230672,51.1495781994688
2005,"Undiagnosed Cases","Base Case",382.422073891453,416.10581703971,798.527890931163
2005.25,"Undiagnosed Cases","Base Case",380.835357487647,412.626226460467,793.461583948114
2005.5,"Undiagnosed Cases","Base Case",383.997884479943,413.975213902925,797.973098382868
2005.75,"Undiagnosed Cases","Base Case",387.335298455049,410.454041719703,797.789340174752
2006,"Undiagnosed Cases","Base Case",386.559579863143,405.791851409158,792.351431272302
2006.25,"Undiagnosed Cases","Base Case",385.07789250409,402.628642373396,787.706534877486
2006.5,"Undiagnosed Cases","Base Case",382.130679724734,400.37090477476,782.501584499494
2006.75,"Undiagnosed Cases","Base Case",385.74457375192,403.007657108008,788.752230859928
2007,"Undiagnosed Cases","Base Case",389.620580125216,400.605599228624,790.22617935384
2007.25,"Undiagnosed Cases","Base Case",386.15801480868,397.986532679908,784.144547488587
2007.5,"Undiagnosed Cases","Base Case",377.285703841675,397.541155175913,774.826859017588
2007.75,"Undiagnosed Cases","Base Case",373.613147996051,396.991900568337,770.605048564388
2008,"Undiagnosed Cases","Base Case",378.879068609608,395.99352383192,774.872592441528
2008.25,"Undiagnosed Cases","Base Case",379.734671180294,387.515587005422,767.250258185716
2008.5,"Undiagnosed Cases","Base Case",380.543499266058,374.928767380664,755.472266646722
2008.75,"Undiagnosed Cases","Base Case",384.922666461553,367.863718904791,752.786385366344
2009,"Undiagnosed Cases","Base Case",388.415417902286,364.453175682744,752.868593585029
2009.25,"Undiagnosed Cases","Base Case",395.2377514545,362.832830614425,758.070582068924
2009.5,"Undiagnosed Cases","Base Case",396.474658964974,362.872124038965,759.346783003939
2009.75,"Undiagnosed Cases","Base Case",401.621115471095,355.540002805904,757.161118276999
2010,"Undiagnosed Cases","Base Case",399.637080186236,344.773200160862,744.410280347098
2010.25,"Undiagnosed Cases","Base Case",390.238762754156,341.771861304545,732.010624058701
2010.5,"Undiagnosed Cases","Base Case",382.313326559393,340.568790190105,722.882116749498
2010.75,"Undiagnosed Cases","Base Case",377.360960159567,339.419567784936,716.780527944503
2011,"Undiagnosed Cases","Base Case",375.487523193145,336.698223084409,712.185746277554
2011.25,"Undiagnosed Cases","Base Case",374.398725544836,335.388671261161,709.787396805997
2011.5,"Undiagnosed Cases","Base Case",371.181230813175,337.135162155453,708.316392968628
2011.75,"Undiagnosed Cases","Base Case",370.858364304542,339.506216969305,710.364581273847
2012,"Undiagnosed Cases","Base Case",367.525547622058,340.167835988452,707.69338361051
2012.25,"Undiagnosed Cases","Base Case",361.682689442797,337.538735876278,699.221425319075
2012.5,"Undiagnosed Cases","Base Case",354.366647273152,336.64626372089,691.012910994042
2012.75,"Undiagnosed Cases","Base Case",350.983901664596,336.583457579114,687.56735924371
2013,"Undiagnosed Cases","Base Case",347.682953939887,335.508171977016,683.191125916902
2013.25,"Undiagnosed Cases","Base Case",340.615727478077,333.368810570217,673.984538048294
2013.5,"Undiagnosed Cases","Base Case",338.470839220062,332.755858109306,671.226697329368
2013.75,"Undiagnosed Cases","Base Case",338.034663676041,337.121813201589,675.15647687763
2014,"Undiagnosed Cases","Base Case",341.208359958049,339.935213955492,681.143573913541
2014.25,"Undiagnosed Cases","Base Case",342.224615979318,339.631606296174,681.856222275492
2014.5,"Undiagnosed Cases","Base Case",325.595337753661,336.315690989671,661.911028743332
2014.75,"Undiagnosed Cases","Base Case",313.744652929147,332.643754015199,646.388406944346
2015,"Undiagnosed Cases","Base Case",314.305412742646,330.957073762583,645.262486505229
2015.25,"Undiagnosed Cases","Base Case",313.563743675706,328.220099550297,641.783843226002
2015.5,"Undiagnosed Cases","Base Case",309.028256318335,332.179183445711,641.207439764047
2015.75,"Undiagnosed Cases","Base Case",300.96947696225,335.077360031194,636.046836993444
2016,"Undiagnosed Cases","Base Case",294.337389367527,335.473995740107,629.811385107634
2016.25,"Undiagnosed Cases","Base Case",287.434941841434,336.354513702839,623.789455544274
2016.5,"Undiagnosed Cases","Base Case",284.686003714537,334.639840994159,619.325844708697
2016.75,"Undiagnosed Cases","Base Case",282.756008991203,333.645705250339,616.401714241542
2005,"Diagnoses and Incidence","Upper Bound",55.4292680472062,18.0424003750452,73.4716684222514
2005.25,"Diagnoses and Incidence","Upper Bound",55.4502788913016,17.8454697571707,73.2957486484723
2005.5,"Diagnoses and Incidence","Upper Bound",55.5616684432679,17.6555330940518,73.2172015373198
2005.75,"Diagnoses and Incidence","Upper Bound",55.6597005573995,17.491187210661,73.1508877680606
2006,"Diagnoses and Incidence","Upper Bound",55.6849086571398,17.3143643155607,72.9992729727005
2006.25,"Diagnoses and Incidence","Upper Bound",55.6779006938992,17.2169428118206,72.8948435057198
2006.5,"Diagnoses and Incidence","Upper Bound",55.661806280695,17.0339067358212,72.6957130165162
2006.75,"Diagnoses and Incidence","Upper Bound",55.682945755787,16.9060953840726,72.5890411398596
2007,"Diagnoses and Incidence","Upper Bound",55.6419635655953,16.8104486011009,72.4524121666962
2007.25,"Diagnoses and Incidence","Upper Bound",55.4736706189522,16.7068049262964,72.1804755452486
2007.5,"Diagnoses and Incidence","Upper Bound",55.23328203851,16.5559681751996,71.7892502137096
2007.75,"Diagnoses and Incidence","Upper Bound",55.0999629560778,16.2901303908493,71.3900933469271
2008,"Diagnoses and Incidence","Upper Bound",55.1607133350353,15.9431439291048,71.10385726414
2008.25,"Diagnoses and Incidence","Upper Bound",55.3146660512775,15.5634397069829,70.8781057582604
2008.5,"Diagnoses and Incidence","Upper Bound",55.5642127205915,15.0993529889749,70.6635657095663
2008.75,"Diagnoses and Incidence","Upper Bound",55.865670913793,14.7311413950468,70.5968123088398
2009,"Diagnoses and Incidence","Upper Bound",56.1418046413844,14.4790693496497,70.6208739910341
2009.25,"Diagnoses and Incidence","Upper Bound",56.3284665295283,14.3077637000996,70.636230229628
2009.5,"Diagnoses and Incidence","Upper Bound",56.2508227886833,14.1827281068066,70.4335508954899
2009.75,"Diagnoses and Incidence","Upper Bound",55.8693190843701,14.1111023487425,69.9804214331126
2010,"Diagnoses and Incidence","Upper Bound",55.0619974149449,14.0953745395183,69.1573719544632
2010.25,"Diagnoses and Incidence","Upper Bound",53.8982251508896,14.1909829985835,68.0892081494731
2010.5,"Diagnoses and Incidence","Upper Bound",52.5721009606922,14.4074437757466,66.9795447364388
2010.75,"Diagnoses and Incidence","Upper Bound",51.23474070047,14.6913554289056,65.9260961293757
2011,"Diagnoses and Incidence","Upper Bound",49.9686151130959,15.0412013469711,65.009816460067
2011.25,"Diagnoses and Incidence","Upper Bound",48.7864769534815,15.4473975059445,64.2338744594259
2011.5,"Diagnoses and Incidence","Upper Bound",47.6506008339397,15.8473123585487,63.4979131924884
2011.75,"Diagnoses and Incidence","Upper Bound",46.5374748271857,16.2113487169434,62.7488235441291
2012,"Diagnoses and Incidence","Upper Bound",45.3639164874223,16.522199761865,61.8861162492873
2012.25,"Diagnoses and Incidence","Upper Bound",44.1481284801081,16.7616783585826,60.9098068386908
2012.5,"Diagnoses and Incidence","Upper Bound",42.9583541004826,16.9426784754777,59.9010325759603
2012.75,"Diagnoses and Incidence","Upper Bound",41.8782219311462,17.061081085405,58.9393030165512
2013,"Diagnoses and Incidence","Upper Bound",40.8898192254808,17.1666446519523,58.0564638774331
2013.25,"Diagnoses and Incidence","Upper Bound",39.9953249496809,17.2728546348593,57.2681795845402
2013.5,"Diagnoses and Incidence","Upper Bound",39.2777408430713,17.3614634649012,56.6392043079724
2013.75,"Diagnoses and Incidence","Upper Bound",38.6644334519491,17.4388779690514,56.1033114210005
2014,"Diagnoses and Incidence","Upper Bound",38.0673763565504,17.45612224867,55.5234986052205
2014.25,"Diagnoses and Incidence","Upper Bound",37.2796710219527,17.4284217556753,54.708092777628
2014.5,"Diagnoses and Incidence","Upper Bound",36.1649354209851,17.3423612421821,53.5072966631672
2014.75,"Diagnoses and Incidence","Upper Bound",35.0867916419001,17.2480453745585,52.3348370164586
2015,"Diagnoses and Incidence","Upper Bound",34.2384996499515,17.2308206718421,51.4693203217936
2015.25,"Diagnoses and Incidence","Upper Bound",33.4847321068826,17.2289205521877,50.7136526590703
2015.5,"Diagnoses and Incidence","Upper Bound",32.6975219717353,17.2925841538343,49.9901061255696
2015.75,"Diagnoses and Incidence","Upper Bound",31.8944030709627,17.3776433404981,49.2720464114608
2016,"Diagnoses and Incidence","Upper Bound",31.1755446740525,17.4251315604246,48.6006762344771
2016.25,"Diagnoses and Incidence","Upper Bound",30.6269441767277,17.4621079712949,48.0890521480226
2016.5,"Diagnoses and Incidence","Upper Bound",30.318613833682,17.4729927720354,47.7916066057174
2016.75,"Diagnoses and Incidence","Upper Bound",30.2074212855062,17.4696716624189,47.6770929479251
2005,"Undiagnosed Cases","Upper Bound",758.519852942625,767.478692261429,1525.99854520405
2005.25,"Undiagnosed Cases","Upper Bound",757.468485551392,762.300087316227,1519.76857286762
2005.5,"Undiagnosed Cases","Upper Bound",762.179282851353,761.366127473722,1523.54541032508
2005.75,"Undiagnosed Cases","Upper Bound",764.650372233994,755.40183314637,1520.05220538036
2006,"Undiagnosed Cases","Upper Bound",763.194773554413,748.942071672804,1512.13684522722
2006.25,"Undiagnosed Cases","Upper Bound",759.974537724451,743.954665704191,1503.92920342864
2006.5,"Undiagnosed Cases","Upper Bound",757.722492308304,740.301221881874,1498.02371419018
2006.75,"Undiagnosed Cases","Upper Bound",762.597901747534,740.599335702049,1503.19723744958
2007,"Undiagnosed Cases","Upper Bound",765.157255154316,735.937430214623,1501.09468536894
2007.25,"Undiagnosed Cases","Upper Bound",758.931394056647,731.302665878788,1490.23405993543
2007.5,"Undiagnosed Cases","Upper Bound",748.482450139703,728.740154211785,1477.22260435149
2007.75,"Undiagnosed Cases","Upper Bound",747.444267442978,725.795364810852,1473.23963225383
2008,"Undiagnosed Cases","Upper Bound",754.077248001553,721.343490159266,1475.42073816082
2008.25,"Undiagnosed Cases","Upper Bound",754.834830054918,709.670208520601,1464.50503857552
2008.5,"Undiagnosed Cases","Upper Bound",758.322608107994,694.980586817752,1453.30319492575
2008.75,"Undiagnosed Cases","Upper Bound",762.971672722053,686.870078070559,1449.84175079261
2009,"Undiagnosed Cases","Upper Bound",769.118529674062,683.11576566797,1452.23429534203
2009.25,"Undiagnosed Cases","Upper Bound",774.925012607187,681.291601067771,1456.21661367496
2009.5,"Undiagnosed Cases","Upper Bound",776.594730937439,680.823280935321,1457.41801187276
2009.75,"Undiagnosed Cases","Upper Bound",779.722502725105,672.777053885965,1452.49955661107
2010,"Undiagnosed Cases","Upper Bound",772.210281813184,662.558951047021,1434.76923286021
2010.25,"Undiagnosed Cases","Upper Bound",757.858981741463,660.407281216582,1418.26626295804
2010.5,"Undiagnosed Cases","Upper Bound",746.549583519315,660.120694630369,1406.67027814968
2010.75,"Undiagnosed Cases","Upper Bound",739.054733215252,659.618618762118,1398.67335197737
2011,"Undiagnosed Cases","Upper Bound",735.684342914972,657.490581968408,1393.17492488338
2011.25,"Undiagnosed Cases","Upper Bound",731.519765465193,656.957637509082,1388.47740297428
2011.5,"Undiagnosed Cases","Upper Bound",726.953891674382,658.918896919091,1385.87278859347
2011.75,"Undiagnosed Cases","Upper Bound",724.05417991731,660.802893107443,1384.85707302475
2012,"Undiagnosed Cases","Upper Bound",717.301571133594,660.061121231063,1377.36269236466
2012.25,"Undiagnosed Cases","Upper Bound",707.22033306509,656.018994875052,1363.23932794014
2012.5,"Undiagnosed Cases","Upper Bound",696.736990347167,653.67392001051,1350.41091035768
2012.75,"Undiagnosed Cases","Upper Bound",691.347229407205,651.778920233579,1343.12614964078
2013,"Undiagnosed Cases","Upper Bound",683.969375049344,648.943434515921,1332.91280956526
2013.25,"Undiagnosed Cases","Upper Bound",674.549877240667,645.277164817068,1319.82704205774
2013.5,"Undiagnosed Cases","Upper Bound",671.008760796088,643.677552359913,1314.686313156
2013.75,"Undiagnosed Cases","Upper Bound",668.547827402805,646.826330933713,1315.37415833652
2014,"Undiagnosed Cases","Upper Bound",670.567002361313,647.43939150503,1318.00639386634
2014.25,"Undiagnosed Cases","Upper Bound",663.785291604332,645.071251656125,1308.85654326046
2014.5,"Undiagnosed Cases","Upper Bound",639.685819073183,639.442249436724,1279.12806850991
2014.75,"Undiagnosed Cases","Upper Bound",626.159891845591,634.424354701846,1260.58424654744
2015,"Undiagnosed Cases","Upper Bound",624.251348182116,631.602351795572,1255.85369997769
2015.25,"Undiagnosed Cases","Upper Bound",620.460270806531,628.605337258102,1249.06560806463
2015.5,"Undiagnosed Cases","Upper Bound",610.762039440431,632.323905108899,1243.08594454933
2015.75,"Undiagnosed Cases","Upper Bound",599.119140664193,634.332105939298,1233.45124660349
2016,"Undiagnosed Cases","Upper Bound",588.233266005297,633.79385178249,1222.02711778779
2016.25,"Undiagnosed Cases","Upper Bound",579.388582775896,633.347068912941,1212.73565168884
2016.5,"Undiagnosed Cases","Upper Bound",574.511892358338,630.369696467089,1204.88158882543
2016.75,"Undiagnosed Cases","Upper Bound",571.547578551894,628.327760006482,1199.87533855838
