"Subgroup","Year","Diagnoses/Case","Estimate","Min.","Mean","Max."
"MSM Inside KC",2015,"Upper Bound","True Prevalence",5639.1,5653.6,5664.3
"MSM Inside KC",2015,"Upper Bound","Undiagnosed Fraction (%)",10.6,10.9,11
"MSM Inside KC",2016,"PLWHA","PLWHA",NA,5130,NA
"MSM Inside KC",2016,"Base Case","Undiagnosed Cases",282.8,287.3,294.3
"MSM Inside KC",2016,"Base Case","True Prevalence",5412.8,5417.3,5424.3
"MSM Inside KC",2016,"Base Case","Undiagnosed Fraction (%)",5.2,5.3,5.4
"MSM Inside KC",2016,"Upper Bound","Undiagnosed Cases",571.5,578.4,588.2
"MSM Inside KC",2016,"Upper Bound","True Prevalence",5701.5,5708.4,5718.2
"MSM Inside KC",2016,"Upper Bound","Undiagnosed Fraction (%)",10,10.1,10.3
"non-MSM Inside KC",2010,"PLWHA","PLWHA",NA,1590,NA
"non-MSM Inside KC",2010,"Base Case","Undiagnosed Cases",339.4,341.6,344.8
"non-MSM Inside KC",2010,"Base Case","True Prevalence",1929.4,1931.6,1934.8
"non-MSM Inside KC",2010,"Base Case","Undiagnosed Fraction (%)",17.6,17.7,17.8
"non-MSM Inside KC",2010,"Upper Bound","Undiagnosed Cases",659.6,660.7,662.6
"non-MSM Inside KC",2010,"Upper Bound","True Prevalence",2249.6,2250.7,2252.6
"non-MSM Inside KC",2010,"Upper Bound","Undiagnosed Fraction (%)",29.3,29.4,29.4
"non-MSM Inside KC",2011,"PLWHA","PLWHA",NA,1556,NA
"non-MSM Inside KC",2011,"Base Case","Undiagnosed Cases",335.4,337.2,339.5
"non-MSM Inside KC",2011,"Base Case","True Prevalence",1891.4,1893.2,1895.5
"non-MSM Inside KC",2011,"Base Case","Undiagnosed Fraction (%)",17.7,17.8,17.9
"non-MSM Inside KC",2011,"Upper Bound","Undiagnosed Cases",657,658.5,660.8
"non-MSM Inside KC",2011,"Upper Bound","True Prevalence",2213,2214.5,2216.8
"non-MSM Inside KC",2011,"Upper Bound","Undiagnosed Fraction (%)",29.7,29.7,29.8
"non-MSM Inside KC",2012,"PLWHA","PLWHA",NA,1555,NA
"non-MSM Inside KC",2012,"Base Case","Undiagnosed Cases",336.6,337.7,340.2
"non-MSM Inside KC",2012,"Base Case","True Prevalence",1891.6,1892.7,1895.2
"non-MSM Inside KC",2012,"Base Case","Undiagnosed Fraction (%)",17.8,17.8,18
"non-MSM Inside KC",2012,"Upper Bound","Undiagnosed Cases",651.8,655.4,660.1
"non-MSM Inside KC",2012,"Upper Bound","True Prevalence",2206.8,2210.4,2215.1
"non-MSM Inside KC",2012,"Upper Bound","Undiagnosed Fraction (%)",29.5,29.7,29.8
"non-MSM Inside KC",2013,"PLWHA","PLWHA",NA,1567,NA
"non-MSM Inside KC",2013,"Base Case","Undiagnosed Cases",332.8,334.7,337.1
"non-MSM Inside KC",2013,"Base Case","True Prevalence",1899.8,1901.7,1904.1
"non-MSM Inside KC",2013,"Base Case","Undiagnosed Fraction (%)",17.5,17.6,17.7
"non-MSM Inside KC",2013,"Upper Bound","Undiagnosed Cases",643.7,646.2,648.9
"non-MSM Inside KC",2013,"Upper Bound","True Prevalence",2210.7,2213.2,2215.9
"non-MSM Inside KC",2013,"Upper Bound","Undiagnosed Fraction (%)",29.1,29.2,29.3
"non-MSM Inside KC",2014,"PLWHA","PLWHA",NA,1606,NA
"non-MSM Inside KC",2014,"Base Case","Undiagnosed Cases",332.6,337.1,339.9
"non-MSM Inside KC",2014,"Base Case","True Prevalence",1938.6,1943.1,1945.9
"non-MSM Inside KC",2014,"Base Case","Undiagnosed Fraction (%)",17.2,17.3,17.5
"non-MSM Inside KC",2014,"Upper Bound","Undiagnosed Cases",634.4,641.6,647.4
"non-MSM Inside KC",2014,"Upper Bound","True Prevalence",2240.4,2247.6,2253.4
"non-MSM Inside KC",2014,"Upper Bound","Undiagnosed Fraction (%)",28.3,28.5,28.7
"non-MSM Inside KC",2015,"PLWHA","PLWHA",NA,1622,NA
"non-MSM Inside KC",2015,"Base Case","Undiagnosed Cases",328.2,331.6,335.1
"non-MSM Inside KC",2015,"Base Case","True Prevalence",1950.2,1953.6,1957.1
"non-MSM Inside KC",2015,"Base Case","Undiagnosed Fraction (%)",16.8,17,17.1
"non-MSM Inside KC",2015,"Upper Bound","Undiagnosed Cases",628.6,631.7,634.3
"non-MSM Inside KC",2015,"Upper Bound","True Prevalence",2250.6,2253.7,2256.3
"non-MSM Inside KC",2015,"Upper Bound","Undiagnosed Fraction (%)",27.9,28,28.1
"non-MSM Inside KC",2016,"PLWHA","PLWHA",NA,1666,NA
"non-MSM Inside KC",2016,"Base Case","Undiagnosed Cases",333.6,335,336.4
"non-MSM Inside KC",2016,"Base Case","True Prevalence",1999.6,2001,2002.4
"non-MSM Inside KC",2016,"Base Case","Undiagnosed Fraction (%)",16.7,16.7,16.8
"non-MSM Inside KC",2016,"Upper Bound","Undiagnosed Cases",628.3,631.5,633.8
"non-MSM Inside KC",2016,"Upper Bound","True Prevalence",2294.3,2297.5,2299.8
"non-MSM Inside KC",2016,"Upper Bound","Undiagnosed Fraction (%)",27.4,27.5,27.6
"non-MSM Outside KC",2010,"PLWHA","PLWHA",NA,1110,NA
"non-MSM Outside KC",2010,"Base Case","Undiagnosed Cases",414,422.9,431.3
"non-MSM Outside KC",2010,"Base Case","True Prevalence",1524,1532.9,1541.3
"non-MSM Outside KC",2010,"Base Case","Undiagnosed Fraction (%)",27.2,27.6,28
"non-MSM Outside KC",2010,"Upper Bound","Undiagnosed Cases",788.1,797.1,805.7
"non-MSM Outside KC",2010,"Upper Bound","True Prevalence",1898.1,1907.1,1915.7
"non-MSM Outside KC",2010,"Upper Bound","Undiagnosed Fraction (%)",41.5,41.8,42.1
"non-MSM Outside KC",2011,"PLWHA","PLWHA",NA,1163,NA
"non-MSM Outside KC",2011,"Base Case","Undiagnosed Cases",408.2,410.4,412.7
"non-MSM Outside KC",2011,"Base Case","True Prevalence",1571.2,1573.4,1575.7
"non-MSM Outside KC",2011,"Base Case","Undiagnosed Fraction (%)",26,26.1,26.2
"non-MSM Outside KC",2011,"Upper Bound","Undiagnosed Cases",784.9,786.4,789.3
"non-MSM Outside KC",2011,"Upper Bound","True Prevalence",1947.9,1949.4,1952.3
"non-MSM Outside KC",2011,"Upper Bound","Undiagnosed Fraction (%)",40.3,40.3,40.4
"non-MSM Outside KC",2012,"PLWHA","PLWHA",NA,1201,NA
"non-MSM Outside KC",2012,"Base Case","Undiagnosed Cases",381.5,389,398.8
"non-MSM Outside KC",2012,"Base Case","True Prevalence",1582.5,1590,1599.8
"non-MSM Outside KC",2012,"Base Case","Undiagnosed Fraction (%)",24.1,24.5,24.9
"non-MSM Outside KC",2012,"Upper Bound","Undiagnosed Cases",763.2,768.2,775.8
"non-MSM Outside KC",2012,"Upper Bound","True Prevalence",1964.2,1969.2,1976.8
"non-MSM Outside KC",2012,"Upper Bound","Undiagnosed Fraction (%)",38.9,39,39.2
"non-MSM Outside KC",2013,"PLWHA","PLWHA",NA,1239,NA
"non-MSM Outside KC",2013,"Base Case","Undiagnosed Cases",376.2,377.9,379.1
"non-MSM Outside KC",2013,"Base Case","True Prevalence",1615.2,1616.9,1618.1
"non-MSM Outside KC",2013,"Base Case","Undiagnosed Fraction (%)",23.3,23.4,23.4
"non-MSM Outside KC",2013,"Upper Bound","Undiagnosed Cases",763.2,765.5,767.1
"non-MSM Outside KC",2013,"Upper Bound","True Prevalence",2002.2,2004.5,2006.1
"non-MSM Outside KC",2013,"Upper Bound","Undiagnosed Fraction (%)",38.1,38.2,38.2
"non-MSM Outside KC",2014,"PLWHA","PLWHA",NA,1251,NA
"non-MSM Outside KC",2014,"Base Case","Undiagnosed Cases",375.6,378.3,381
"non-MSM Outside KC",2014,"Base Case","True Prevalence",1626.6,1629.3,1632
"non-MSM Outside KC",2014,"Base Case","Undiagnosed Fraction (%)",23.1,23.2,23.3
"non-MSM Outside KC",2014,"Upper Bound","Undiagnosed Cases",768.8,774,778.8
"non-MSM Outside KC",2014,"Upper Bound","True Prevalence",2019.8,2025,2029.8
"non-MSM Outside KC",2014,"Upper Bound","Undiagnosed Fraction (%)",38.1,38.2,38.4
"non-MSM Outside KC",2015,"PLWHA","PLWHA",NA,1317,NA
"non-MSM Outside KC",2015,"Base Case","Undiagnosed Cases",386.6,395.9,400.8
"non-MSM Outside KC",2015,"Base Case","True Prevalence",1703.6,1712.9,1717.8
"non-MSM Outside KC",2015,"Base Case","Undiagnosed Fraction (%)",22.7,23.1,23.3
"non-MSM Outside KC",2015,"Upper Bound","Undiagnosed Cases",785.1,793,797.2
"non-MSM Outside KC",2015,"Upper Bound","True Prevalence",2102.1,2110,2114.2
"non-MSM Outside KC",2015,"Upper Bound","Undiagnosed Fraction (%)",37.3,37.6,37.7
"non-MSM Outside KC",2016,"PLWHA","PLWHA",NA,1377,NA
"non-MSM Outside KC",2016,"Base Case","Undiagnosed Cases",401.7,404.1,406.3
"non-MSM Outside KC",2016,"Base Case","True Prevalence",1778.7,1781.1,1783.3
"non-MSM Outside KC",2016,"Base Case","Undiagnosed Fraction (%)",22.6,22.7,22.8
"non-MSM Outside KC",2016,"Upper Bound","Undiagnosed Cases",792.6,793.6,794.1
"non-MSM Outside KC",2016,"Upper Bound","True Prevalence",2169.6,2170.6,2171.1
"non-MSM Outside KC",2016,"Upper Bound","Undiagnosed Fraction (%)",36.5,36.6,36.6
"MSM Outside KC",2010,"PLWHA","PLWHA",NA,3409,NA
"MSM Outside KC",2010,"Base Case","Undiagnosed Cases",381.9,382.8,384.2
"MSM Outside KC",2010,"Base Case","True Prevalence",3790.9,3791.8,3793.2
"MSM Outside KC",2010,"Base Case","Undiagnosed Fraction (%)",10.1,10.1,10.1
"MSM Outside KC",2010,"Upper Bound","Undiagnosed Cases",744.2,745.6,747.7
"MSM Outside KC",2010,"Upper Bound","True Prevalence",4153.2,4154.6,4156.7
"MSM Outside KC",2010,"Upper Bound","Undiagnosed Fraction (%)",17.9,17.9,18
"MSM Outside KC",2011,"PLWHA","PLWHA",NA,3579,NA
"MSM Outside KC",2011,"Base Case","Undiagnosed Cases",371.6,374.5,380.1
"MSM Outside KC",2011,"Base Case","True Prevalence",3950.6,3953.5,3959.1
"MSM Outside KC",2011,"Base Case","Undiagnosed Fraction (%)",9.4,9.5,9.6
"MSM Outside KC",2011,"Upper Bound","Undiagnosed Cases",722.1,727.1,735.7
"MSM Outside KC",2011,"Upper Bound","True Prevalence",4301.1,4306.1,4314.7
"MSM Outside KC",2011,"Upper Bound","Undiagnosed Fraction (%)",16.8,16.9,17.1
"MSM Outside KC",2012,"PLWHA","PLWHA",NA,3700,NA
"MSM Outside KC",2012,"Base Case","Undiagnosed Cases",353.7,359.3,368.2
"MSM Outside KC",2012,"Base Case","True Prevalence",4053.7,4059.3,4068.2
"MSM Outside KC",2012,"Base Case","Undiagnosed Fraction (%)",8.7,8.9,9.1
"MSM Outside KC",2012,"Upper Bound","Undiagnosed Cases",693.4,701.1,713.8
"MSM Outside KC",2012,"Upper Bound","True Prevalence",4393.4,4401.1,4413.8
"MSM Outside KC",2012,"Upper Bound","Undiagnosed Fraction (%)",15.8,15.9,16.2
"MSM Outside KC",2013,"PLWHA","PLWHA",NA,3866,NA
"MSM Outside KC",2013,"Base Case","Undiagnosed Cases",339.2,346,353.1
"MSM Outside KC",2013,"Base Case","True Prevalence",4205.2,4212,4219.1
"MSM Outside KC",2013,"Base Case","Undiagnosed Fraction (%)",8.1,8.2,8.4
"MSM Outside KC",2013,"Upper Bound","Undiagnosed Cases",671.3,680.6,690.3
"MSM Outside KC",2013,"Upper Bound","True Prevalence",4537.3,4546.6,4556.3
"MSM Outside KC",2013,"Upper Bound","Undiagnosed Fraction (%)",14.8,15,15.2
"MSM Outside KC",2014,"PLWHA","PLWHA",NA,3870,NA
"MSM Outside KC",2014,"Base Case","Undiagnosed Cases",332.9,335,338.3
"MSM Outside KC",2014,"Base Case","True Prevalence",4202.9,4205,4208.3
"MSM Outside KC",2014,"Base Case","Undiagnosed Fraction (%)",7.9,8,8
"MSM Outside KC",2014,"Upper Bound","Undiagnosed Cases",665,667.6,672.1
"MSM Outside KC",2014,"Upper Bound","True Prevalence",4535,4537.6,4542.1
"MSM Outside KC",2014,"Upper Bound","Undiagnosed Fraction (%)",14.7,14.7,14.8
"MSM Outside KC",2015,"PLWHA","PLWHA",NA,4089,NA
"MSM Outside KC",2015,"Base Case","Undiagnosed Cases",331.8,342.2,349.8
"MSM Outside KC",2015,"Base Case","True Prevalence",4420.8,4431.2,4438.8
"MSM Outside KC",2015,"Base Case","Undiagnosed Fraction (%)",7.5,7.7,7.9
"MSM Outside KC",2015,"Upper Bound","Undiagnosed Cases",653.7,669.7,679.7
"MSM Outside KC",2015,"Upper Bound","True Prevalence",4742.7,4758.7,4768.7
"MSM Outside KC",2015,"Upper Bound","Undiagnosed Fraction (%)",13.8,14.1,14.3
"MSM Outside KC",2016,"PLWHA","PLWHA",NA,4239,NA
"MSM Outside KC",2016,"Base Case","Undiagnosed Cases",326.3,327.5,329.6
"MSM Outside KC",2016,"Base Case","True Prevalence",4565.3,4566.5,4568.6
"MSM Outside KC",2016,"Base Case","Undiagnosed Fraction (%)",7.1,7.2,7.2
"MSM Outside KC",2016,"Upper Bound","Undiagnosed Cases",645.4,646.6,648.2
"MSM Outside KC",2016,"Upper Bound","True Prevalence",4884.4,4885.6,4887.2
"MSM Outside KC",2016,"Upper Bound","Undiagnosed Fraction (%)",13.2,13.2,13.3
"Total-stratified",2010,"PLWHA","PLWHA",NA,10990,NA
"Total-stratified",2010,"Base Case","Undiagnosed Cases",1515,1535,1558
"Total-stratified",2010,"Base Case","True Prevalence",12505,12525,12548
"Total-stratified",2010,"Base Case","Undiagnosed Fraction (%)",12.1,12.3,12.4
"Total-stratified",2010,"Upper Bound","Undiagnosed Cases",2931,2957,2988
"Total-stratified",2010,"Upper Bound","True Prevalence",13921,13947,13978
"Total-stratified",2010,"Upper Bound","Undiagnosed Fraction (%)",21.1,21.2,21.4
"Total-stratified",2011,"PLWHA","PLWHA",NA,11086,NA
"Total-stratified",2011,"Base Case","Undiagnosed Cases",1492,1495,1503
"Total-stratified",2011,"Base Case","True Prevalence",12578,12581,12589
"Total-stratified",2011,"Base Case","Undiagnosed Fraction (%)",11.9,11.9,11.9
"Total-stratified",2011,"Upper Bound","Undiagnosed Cases",2892,2902,2914
"Total-stratified",2011,"Upper Bound","True Prevalence",13978,13988,14000
"Total-stratified",2011,"Upper Bound","Undiagnosed Fraction (%)",20.7,20.7,20.8
"Total-stratified",2012,"PLWHA","PLWHA",NA,11245,NA
"Total-stratified",2012,"Base Case","Undiagnosed Cases",1423,1445,1475
"Total-stratified",2012,"Base Case","True Prevalence",12668,12690,12720
"Total-stratified",2012,"Base Case","Undiagnosed Fraction (%)",11.2,11.4,11.6
"Total-stratified",2012,"Upper Bound","Undiagnosed Cases",2800,2828,2867
"Total-stratified",2012,"Upper Bound","True Prevalence",14045,14073,14112
"Total-stratified",2012,"Upper Bound","Undiagnosed Fraction (%)",19.9,20.1,20.3
"Total-stratified",2013,"PLWHA","PLWHA",NA,11562,NA
"Total-stratified",2013,"Base Case","Undiagnosed Cases",1391,1400,1415
"Total-stratified",2013,"Base Case","True Prevalence",12953,12962,12977
"Total-stratified",2013,"Base Case","Undiagnosed Fraction (%)",10.7,10.8,10.9
"Total-stratified",2013,"Upper Bound","Undiagnosed Cases",2754,2767,2786
"Total-stratified",2013,"Upper Bound","True Prevalence",14316,14329,14348
"Total-stratified",2013,"Upper Bound","Undiagnosed Fraction (%)",19.2,19.3,19.4
"Total-stratified",2014,"PLWHA","PLWHA",NA,11697,NA
"Total-stratified",2014,"Base Case","Undiagnosed Cases",1366,1381,1392
"Total-stratified",2014,"Base Case","True Prevalence",13063,13078,13089
"Total-stratified",2014,"Base Case","Undiagnosed Fraction (%)",10.5,10.6,10.6
"Total-stratified",2014,"Upper Bound","Undiagnosed Cases",2711,2733,2752
"Total-stratified",2014,"Upper Bound","True Prevalence",14408,14430,14449
"Total-stratified",2014,"Upper Bound","Undiagnosed Fraction (%)",18.8,18.9,19
"Total-stratified",2015,"PLWHA","PLWHA",NA,12068,NA
"Total-stratified",2015,"Base Case","Undiagnosed Cases",1369,1379,1387
"Total-stratified",2015,"Base Case","True Prevalence",13437,13447,13455
"Total-stratified",2015,"Base Case","Undiagnosed Fraction (%)",10.2,10.3,10.3
"Total-stratified",2015,"Upper Bound","Undiagnosed Cases",2683,2708,2723
"Total-stratified",2015,"Upper Bound","True Prevalence",14751,14776,14791
"Total-stratified",2015,"Upper Bound","Undiagnosed Fraction (%)",18.2,18.3,18.4
"Total-stratified",2016,"PLWHA","PLWHA",NA,12412,NA
"Total-stratified",2016,"Base Case","Undiagnosed Cases",1351,1354,1358
"Total-stratified",2016,"Base Case","True Prevalence",13763,13766,13770
"Total-stratified",2016,"Base Case","Undiagnosed Fraction (%)",9.8,9.8,9.9
"Total-stratified",2016,"Upper Bound","Undiagnosed Cases",2638,2650,2662
"Total-stratified",2016,"Upper Bound","True Prevalence",15050,15062,15074
"Total-stratified",2016,"Upper Bound","Undiagnosed Fraction (%)",17.5,17.6,17.7
