"Subgroup","Year","Diagnoses/Case","Estimate","Min.","Mean","Max."
"non-MSM",2016,"PLWHA","PLWHA",NA,1645,NA
"non-MSM",2016,"Base Case","Undiagnosed Cases",340.8,350.3,360
"non-MSM",2016,"Base Case","True Prevalence",1985.8,1995.3,2005
"non-MSM",2016,"Base Case","Undiagnosed Fraction (%)",17.2,17.6,18
"non-MSM",2016,"Upper Bound","Undiagnosed Cases",734.8,749.2,763.5
"non-MSM",2016,"Upper Bound","True Prevalence",2379.8,2394.2,2408.5
"non-MSM",2016,"Upper Bound","Undiagnosed Fraction (%)",30.9,31.3,31.7
"non-MSM",2017,"PLWHA","PLWHA",NA,1684,NA
"non-MSM",2017,"Base Case","Undiagnosed Cases",366.9,383.2,402
"non-MSM",2017,"Base Case","True Prevalence",2050.9,2067.2,2086
"non-MSM",2017,"Base Case","Undiagnosed Fraction (%)",17.9,18.5,19.3
"non-MSM",2017,"Upper Bound","Undiagnosed Cases",772.4,791,810.5
"non-MSM",2017,"Upper Bound","True Prevalence",2456.4,2475,2494.5
"non-MSM",2017,"Upper Bound","Undiagnosed Fraction (%)",31.4,32,32.5
"non-MSM",2018,"PLWHA","PLWHA",NA,1740,NA
"non-MSM",2018,"Base Case","Undiagnosed Cases",408.4,409.4,410.5
"non-MSM",2018,"Base Case","True Prevalence",2148.4,2149.4,2150.5
"non-MSM",2018,"Base Case","Undiagnosed Fraction (%)",19,19,19.1
"non-MSM",2018,"Upper Bound","Undiagnosed Cases",812,814.1,816.2
"non-MSM",2018,"Upper Bound","True Prevalence",2552,2554.1,2556.2
"non-MSM",2018,"Upper Bound","Undiagnosed Fraction (%)",31.8,31.9,31.9
"Total-stratified",2010,"PLWHA","PLWHA",NA,6561,NA
"Total-stratified",2010,"Base Case","Undiagnosed Cases",676,687.5,702.2
"Total-stratified",2010,"Base Case","True Prevalence",7237,7248.5,7263.2
"Total-stratified",2010,"Base Case","Undiagnosed Fraction (%)",9.3,9.5,9.7
"Total-stratified",2010,"Upper Bound","Undiagnosed Cases",1337,1348,1364
"Total-stratified",2010,"Upper Bound","True Prevalence",7898,7909,7925
"Total-stratified",2010,"Upper Bound","Undiagnosed Fraction (%)",16.9,17,17.2
"Total-stratified",2011,"PLWHA","PLWHA",NA,6400,NA
"Total-stratified",2011,"Base Case","Undiagnosed Cases",666.9,669.2,671.8
"Total-stratified",2011,"Base Case","True Prevalence",7066.9,7069.2,7071.8
"Total-stratified",2011,"Base Case","Undiagnosed Fraction (%)",9.4,9.5,9.5
"Total-stratified",2011,"Upper Bound","Undiagnosed Cases",1332,1333,1334
"Total-stratified",2011,"Upper Bound","True Prevalence",7732,7733,7734
"Total-stratified",2011,"Upper Bound","Undiagnosed Fraction (%)",17.2,17.2,17.2
"Total-stratified",2012,"PLWHA","PLWHA",NA,6387,NA
"Total-stratified",2012,"Base Case","Undiagnosed Cases",647,655.8,666.8
"Total-stratified",2012,"Base Case","True Prevalence",7034,7042.8,7053.8
"Total-stratified",2012,"Base Case","Undiagnosed Fraction (%)",9.2,9.3,9.5
"Total-stratified",2012,"Upper Bound","Undiagnosed Cases",1308,1318,1330
"Total-stratified",2012,"Upper Bound","True Prevalence",7695,7705,7717
"Total-stratified",2012,"Upper Bound","Undiagnosed Fraction (%)",17,17.1,17.2
"Total-stratified",2013,"PLWHA","PLWHA",NA,6491,NA
"Total-stratified",2013,"Base Case","Undiagnosed Cases",632,636.3,642.4
"Total-stratified",2013,"Base Case","True Prevalence",7123,7127.3,7133.4
"Total-stratified",2013,"Base Case","Undiagnosed Fraction (%)",8.9,8.9,9
"Total-stratified",2013,"Upper Bound","Undiagnosed Cases",1295,1299,1303
"Total-stratified",2013,"Upper Bound","True Prevalence",7786,7790,7794
"Total-stratified",2013,"Upper Bound","Undiagnosed Fraction (%)",16.6,16.7,16.7
"Total-stratified",2014,"PLWHA","PLWHA",NA,6614,NA
"Total-stratified",2014,"Base Case","Undiagnosed Cases",613.6,632.2,645.1
"Total-stratified",2014,"Base Case","True Prevalence",7227.6,7246.2,7259.1
"Total-stratified",2014,"Base Case","Undiagnosed Fraction (%)",8.5,8.7,8.9
"Total-stratified",2014,"Upper Bound","Undiagnosed Cases",1274,1295,1311
"Total-stratified",2014,"Upper Bound","True Prevalence",7888,7909,7925
"Total-stratified",2014,"Upper Bound","Undiagnosed Fraction (%)",16.2,16.4,16.5
"Total-stratified",2015,"PLWHA","PLWHA",NA,6699,NA
"Total-stratified",2015,"Base Case","Undiagnosed Cases",612.2,613.5,614.7
"Total-stratified",2015,"Base Case","True Prevalence",7311.2,7312.5,7313.7
"Total-stratified",2015,"Base Case","Undiagnosed Fraction (%)",8.4,8.4,8.4
"Total-stratified",2015,"Upper Bound","Undiagnosed Cases",1276,1277,1278
"Total-stratified",2015,"Upper Bound","True Prevalence",7975,7976,7977
"Total-stratified",2015,"Upper Bound","Undiagnosed Fraction (%)",16,16,16
"Total-stratified",2016,"PLWHA","PLWHA",NA,6776,NA
"Total-stratified",2016,"Base Case","Undiagnosed Cases",608.8,610.9,614.1
"Total-stratified",2016,"Base Case","True Prevalence",7384.8,7386.9,7390.1
"Total-stratified",2016,"Base Case","Undiagnosed Fraction (%)",8.2,8.3,8.3
"Total-stratified",2016,"Upper Bound","Undiagnosed Cases",1273,1276,1282
"Total-stratified",2016,"Upper Bound","True Prevalence",8049,8052,8058
"Total-stratified",2016,"Upper Bound","Undiagnosed Fraction (%)",15.8,15.8,15.9
"Total-stratified",2017,"PLWHA","PLWHA",NA,6901,NA
"Total-stratified",2017,"Base Case","Undiagnosed Cases",623.2,641.3,659.4
"Total-stratified",2017,"Base Case","True Prevalence",7524.2,7542.3,7560.4
"Total-stratified",2017,"Base Case","Undiagnosed Fraction (%)",8.3,8.5,8.7
"Total-stratified",2017,"Upper Bound","Undiagnosed Cases",1295,1312,1327
"Total-stratified",2017,"Upper Bound","True Prevalence",8196,8213,8228
"Total-stratified",2017,"Upper Bound","Undiagnosed Fraction (%)",15.8,16,16.1
"Total-stratified",2018,"PLWHA","PLWHA",NA,7023,NA
"Total-stratified",2018,"Base Case","Undiagnosed Cases",655.8,660,664.2
"Total-stratified",2018,"Base Case","True Prevalence",7678.8,7683,7687.2
"Total-stratified",2018,"Base Case","Undiagnosed Fraction (%)",8.5,8.6,8.6
"Total-stratified",2018,"Upper Bound","Undiagnosed Cases",1313,1319,1325
"Total-stratified",2018,"Upper Bound","True Prevalence",8336,8342,8348
"Total-stratified",2018,"Upper Bound","Undiagnosed Fraction (%)",15.8,15.8,15.9
