"Subgroup","Year","Diagnoses/Case","Estimate","Min.","Mean","Max."
"Total-stratified",2016,"Base Case","Undiagnosed Fraction (%)",8.1,8.1,8.2
"Total-stratified",2016,"Upper Bound","Undiagnosed Cases",1161,1170,1182
"Total-stratified",2016,"Upper Bound","True Prevalence",7924,7933,7945
"Total-stratified",2016,"Upper Bound","Undiagnosed Fraction (%)",14.7,14.7,14.9
"Total-stratified",2017,"PLWHA","PLWHA",NA,6907,NA
"Total-stratified",2017,"Base Case","Undiagnosed Cases",589.3,592.7,595.1
"Total-stratified",2017,"Base Case","True Prevalence",7496.3,7499.7,7502.1
"Total-stratified",2017,"Base Case","Undiagnosed Fraction (%)",7.9,7.9,7.9
"Total-stratified",2017,"Upper Bound","Undiagnosed Cases",1147,1156,1161
"Total-stratified",2017,"Upper Bound","True Prevalence",8054,8063,8068
"Total-stratified",2017,"Upper Bound","Undiagnosed Fraction (%)",14.2,14.3,14.4
