"time","group","var","non-MSM","MSM","value"
2011.5,"Undiagnosed Cases","Base Case",245.727738924302,301.791301772805,547.519040697107
2011.75,"Undiagnosed Cases","Base Case",248.863744650576,303.047841991081,551.911586641657
2012,"Undiagnosed Cases","Base Case",249.332633936733,300.958651797669,550.291285734402
2012.25,"Undiagnosed Cases","Base Case",244.24275946376,297.602532894018,541.845292357778
2012.5,"Undiagnosed Cases","Base Case",242.131143200067,291.993627175821,534.124770375888
2012.75,"Undiagnosed Cases","Base Case",243.640190173845,289.094745782408,532.734935956253
2013,"Undiagnosed Cases","Base Case",245.260600458204,286.598858617278,531.859459075482
2013.25,"Undiagnosed Cases","Base Case",244.962962743577,281.488930192415,526.451892935992
2013.5,"Undiagnosed Cases","Base Case",243.047553323657,279.175983508072,522.223536831729
2013.75,"Undiagnosed Cases","Base Case",246.143254311929,277.770396425077,523.913650737006
2014,"Undiagnosed Cases","Base Case",248.331001578015,280.027708449798,528.358710027812
2014.25,"Undiagnosed Cases","Base Case",247.916079298084,281.915200520861,529.831279818945
2014.5,"Undiagnosed Cases","Base Case",248.963055728939,268.591022014397,517.554077743337
2014.75,"Undiagnosed Cases","Base Case",250.234450274123,258.986263299333,509.220713573456
2015,"Undiagnosed Cases","Base Case",248.946523532896,261.414044693543,510.360568226439
2015.25,"Undiagnosed Cases","Base Case",247.497784722891,260.426508379673,507.924293102563
2015.5,"Undiagnosed Cases","Base Case",251.568379010486,255.508160253737,507.076539264224
2015.75,"Undiagnosed Cases","Base Case",254.34192033644,246.519013226885,500.860933563326
2016,"Undiagnosed Cases","Base Case",255.87976684843,241.251764675408,497.131531523838
2016.25,"Undiagnosed Cases","Base Case",257.281095981081,234.458694807221,491.739790788302
2016.5,"Undiagnosed Cases","Base Case",256.385230376828,231.875020019857,488.260250396685
2016.75,"Undiagnosed Cases","Base Case",256.759921767148,231.043656802654,487.803578569802
2011,"Diagnoses and Incidence","Upper Bound",14.0092136287019,46.2905218898509,60.2997355185528
2011.25,"Diagnoses and Incidence","Upper Bound",14.1194322459277,45.9628816473097,60.0823138932374
2011.5,"Diagnoses and Incidence","Upper Bound",14.2235009902585,45.5435877676334,59.7670887578919
2011.75,"Diagnoses and Incidence","Upper Bound",14.2163653893094,44.9982807844771,59.2146461737865
2012,"Diagnoses and Incidence","Upper Bound",14.1615817903249,44.2070126332405,58.3685944235654
2012.25,"Diagnoses and Incidence","Upper Bound",14.0835054164213,43.2452328108796,57.3287382273009
2012.5,"Diagnoses and Incidence","Upper Bound",14.0230239984316,42.1307391885608,56.1537631869924
2012.75,"Diagnoses and Incidence","Upper Bound",13.9851938494682,41.0166604145254,55.0018542639936
2013,"Diagnoses and Incidence","Upper Bound",14.0084315645407,39.9434604573461,53.9518920218867
2013.25,"Diagnoses and Incidence","Upper Bound",14.1118569981581,38.8618465826388,52.973703580797
2013.5,"Diagnoses and Incidence","Upper Bound",14.1583433046908,37.9010495881616,52.0593928928524
2013.75,"Diagnoses and Incidence","Upper Bound",14.2258257851314,37.0561933338762,51.2820191190076
2014,"Diagnoses and Incidence","Upper Bound",14.3805655791892,36.2578940307032,50.6384596098924
2014.25,"Diagnoses and Incidence","Upper Bound",14.5080781790266,35.4228027967266,49.9308809757532
2014.5,"Diagnoses and Incidence","Upper Bound",14.6166488715204,34.2250128731455,48.8416617446659
2014.75,"Diagnoses and Incidence","Upper Bound",14.7028681145192,32.946995714465,47.6498638289842
2015,"Diagnoses and Incidence","Upper Bound",14.7861817363129,31.9643463291658,46.7505280654787
2015.25,"Diagnoses and Incidence","Upper Bound",14.8468007457496,31.0237254241752,45.8705261699249
2015.5,"Diagnoses and Incidence","Upper Bound",14.9573311780641,30.0262925916698,44.9836237697339
2015.75,"Diagnoses and Incidence","Upper Bound",15.0735316351188,28.9129348510637,43.9864664861825
2016,"Diagnoses and Incidence","Upper Bound",15.1347618023932,27.9644415971875,43.0992033995807
2016.25,"Diagnoses and Incidence","Upper Bound",15.177726055736,27.1861681745178,42.3638942302539
2016.5,"Diagnoses and Incidence","Upper Bound",15.1846927107177,26.7373235957202,41.9220163064378
2016.75,"Diagnoses and Incidence","Upper Bound",15.1754450156232,26.5702733484744,41.7457183640976
2011,"Undiagnosed Cases","Upper Bound",483.158171939191,593.468771417251,1076.62694335644
2011.25,"Undiagnosed Cases","Upper Bound",485.795294108371,592.773827957886,1078.56912206626
2011.5,"Undiagnosed Cases","Upper Bound",488.835454881681,592.464883078714,1081.30033796039
2011.75,"Undiagnosed Cases","Upper Bound",491.687587739073,591.676383142395,1083.36397088147
2012,"Undiagnosed Cases","Upper Bound",491.415409571625,586.890632517832,1078.30604208946
2012.25,"Undiagnosed Cases","Upper Bound",486.449595237347,579.956388123915,1066.40598336126
2012.5,"Undiagnosed Cases","Upper Bound",485.409303332959,571.583353597571,1056.99265693053
2012.75,"Undiagnosed Cases","Upper Bound",487.723878338426,566.764411355387,1054.48828969381
2013,"Undiagnosed Cases","Upper Bound",490.007822628518,561.27484059783,1051.28266322635
2013.25,"Undiagnosed Cases","Upper Bound",490.780552405696,554.197430884417,1044.97798329011
2013.5,"Undiagnosed Cases","Upper Bound",490.379589734451,550.21941609991,1040.59900583436
2013.75,"Undiagnosed Cases","Upper Bound",494.357282354558,547.430365999653,1041.78764835421
2014,"Undiagnosed Cases","Upper Bound",497.316279489276,548.954870296637,1046.27114978591
2014.25,"Undiagnosed Cases","Upper Bound",497.879427409413,544.447044171506,1042.32647158092
2014.5,"Undiagnosed Cases","Upper Bound",499.561510239675,525.221050026275,1024.78256026595
2014.75,"Undiagnosed Cases","Upper Bound",501.273004540807,515.221615336112,1016.49461987692
2015,"Undiagnosed Cases","Upper Bound",500.626372239711,515.417144572668,1016.04351681238
2015.25,"Undiagnosed Cases","Upper Bound",500.325021233196,511.293244899379,1011.61826613257
2015.5,"Undiagnosed Cases","Upper Bound",505.265434634673,501.015576862312,1006.28101149699
2015.75,"Undiagnosed Cases","Upper Bound",508.504725257446,488.975071024392,997.479796281838
2016,"Undiagnosed Cases","Upper Bound",510.194807169995,479.9874067114,990.182213881395
2016.25,"Undiagnosed Cases","Upper Bound",511.481826496728,471.382329423868,982.864155920596
2016.5,"Undiagnosed Cases","Upper Bound",510.715773580191,467.612721718101,978.328495298292
2016.75,"Undiagnosed Cases","Upper Bound",511.363156651871,465.795255593725,977.158412245596
