"imputed","time","var","value","Subgroup"
"Yes",2005.75,"Incidence (Base Case)  ",21.3668199609876,"race=Black"
"Yes",2006,"Incidence (Base Case)  ",21.1050037144398,"race=Black"
"Yes",2006.25,"Incidence (Base Case)  ",20.9933645442404,"race=Black"
"Yes",2006.5,"Incidence (Base Case)  ",20.9323242473005,"race=Black"
"Yes",2006.75,"Incidence (Base Case)  ",21.0247161930675,"race=Black"
"Yes",2007,"Incidence (Base Case)  ",21.0959124849668,"race=Black"
"Yes",2007.25,"Incidence (Base Case)  ",20.9657358416012,"race=Black"
"Yes",2007.5,"Incidence (Base Case)  ",20.7161614307788,"race=Black"
"Yes",2007.75,"Incidence (Base Case)  ",20.3542675069326,"race=Black"
"Yes",2008,"Incidence (Base Case)  ",19.9355908245956,"race=Black"
"Yes",2008.25,"Incidence (Base Case)  ",19.4232779339203,"race=Black"
"Yes",2008.5,"Incidence (Base Case)  ",18.777639178128,"race=Black"
"Yes",2008.75,"Incidence (Base Case)  ",18.2169478179314,"race=Black"
"Yes",2009,"Incidence (Base Case)  ",17.7383244076496,"race=Black"
"Yes",2009.25,"Incidence (Base Case)  ",17.4241514582224,"race=Black"
"Yes",2009.5,"Incidence (Base Case)  ",17.3419114307767,"race=Black"
"Yes",2009.75,"Incidence (Base Case)  ",17.3511617697047,"race=Black"
"Yes",2010,"Incidence (Base Case)  ",17.298537669796,"race=Black"
"Yes",2010.25,"Incidence (Base Case)  ",17.4151150214517,"race=Black"
"Yes",2010.5,"Incidence (Base Case)  ",17.7583639691318,"race=Black"
"Yes",2010.75,"Incidence (Base Case)  ",18.204629513525,"race=Black"
"Yes",2011,"Incidence (Base Case)  ",18.6759143200247,"race=Black"
"Yes",2011.25,"Incidence (Base Case)  ",19.0747630130002,"race=Black"
"Yes",2011.5,"Incidence (Base Case)  ",19.4591902398297,"race=Black"
"Yes",2011.75,"Incidence (Base Case)  ",19.805033253615,"race=Black"
"Yes",2012,"Incidence (Base Case)  ",20.0041056101755,"race=Black"
"Yes",2012.25,"Incidence (Base Case)  ",20.0501107858875,"race=Black"
"Yes",2012.5,"Incidence (Base Case)  ",19.9276573345923,"race=Black"
"Yes",2012.75,"Incidence (Base Case)  ",19.7891927791231,"race=Black"
"Yes",2013,"Incidence (Base Case)  ",19.6440581106073,"race=Black"
"Yes",2013.25,"Incidence (Base Case)  ",19.4223003462537,"race=Black"
"Yes",2013.5,"Incidence (Base Case)  ",19.1479444336291,"race=Black"
"Yes",2013.75,"Incidence (Base Case)  ",18.8959394057071,"race=Black"
"Yes",2005,"Incidence (Upper Bound)  ",20.0832245133898,"race=Black"
"Yes",2005.25,"Incidence (Upper Bound)  ",19.9536846435412,"race=Black"
"Yes",2005.5,"Incidence (Upper Bound)  ",19.8325612337499,"race=Black"
"Yes",2005.75,"Incidence (Upper Bound)  ",19.694577560113,"race=Black"
"Yes",2006,"Incidence (Upper Bound)  ",19.6231473141455,"race=Black"
"Yes",2006.25,"Incidence (Upper Bound)  ",19.6348565462064,"race=Black"
"Yes",2006.5,"Incidence (Upper Bound)  ",19.6600345052169,"race=Black"
"Yes",2006.75,"Incidence (Upper Bound)  ",19.6735604429885,"race=Black"
"Yes",2007,"Incidence (Upper Bound)  ",19.6226100549843,"race=Black"
"Yes",2007.25,"Incidence (Upper Bound)  ",19.5283872171934,"race=Black"
"Yes",2007.5,"Incidence (Upper Bound)  ",19.349624454658,"race=Black"
"Yes",2007.75,"Incidence (Upper Bound)  ",19.0964146724052,"race=Black"
"Yes",2008,"Incidence (Upper Bound)  ",18.8208581823643,"race=Black"
"Yes",2008.25,"Incidence (Upper Bound)  ",18.5371539910334,"race=Black"
"Yes",2008.5,"Incidence (Upper Bound)  ",18.2315447698036,"race=Black"
"Yes",2008.75,"Incidence (Upper Bound)  ",17.9844327935726,"race=Black"
"Yes",2009,"Incidence (Upper Bound)  ",17.8007071966677,"race=Black"
"Yes",2009.25,"Incidence (Upper Bound)  ",17.6938092357612,"race=Black"
"Yes",2009.5,"Incidence (Upper Bound)  ",17.6553821114408,"race=Black"
"Yes",2009.75,"Incidence (Upper Bound)  ",17.6299999020556,"race=Black"
"Yes",2010,"Incidence (Upper Bound)  ",17.6206315112087,"race=Black"
"Yes",2010.25,"Incidence (Upper Bound)  ",17.7206034370078,"race=Black"
"Yes",2010.5,"Incidence (Upper Bound)  ",17.8753791205726,"race=Black"
"Yes",2010.75,"Incidence (Upper Bound)  ",18.039623921222,"race=Black"
"Yes",2011,"Incidence (Upper Bound)  ",18.1810420227013,"race=Black"
"Yes",2011.25,"Incidence (Upper Bound)  ",18.3043995570296,"race=Black"
"Yes",2011.5,"Incidence (Upper Bound)  ",18.4094691640083,"race=Black"
"Yes",2011.75,"Incidence (Upper Bound)  ",18.4590708321621,"race=Black"
"Yes",2012,"Incidence (Upper Bound)  ",18.4319000975104,"race=Black"
"Yes",2012.25,"Incidence (Upper Bound)  ",18.3629504632443,"race=Black"
"Yes",2012.5,"Incidence (Upper Bound)  ",18.2555367682613,"race=Black"
"Yes",2012.75,"Incidence (Upper Bound)  ",18.1448465175054,"race=Black"
"Yes",2013,"Incidence (Upper Bound)  ",18.0039106863296,"race=Black"
"Yes",2013.25,"Incidence (Upper Bound)  ",17.8918067830263,"race=Black"
"Yes",2013.5,"Incidence (Upper Bound)  ",17.7690497747721,"race=Black"
"Yes",2013.75,"Incidence (Upper Bound)  ",17.7109274923852,"race=Black"
"No",2005,"# Diagnosed  ",28,"race=Black"
"No",2005.25,"# Diagnosed  ",23,"race=Black"
"No",2005.5,"# Diagnosed  ",25,"race=Black"
"No",2005.75,"# Diagnosed  ",25,"race=Black"
"No",2006,"# Diagnosed  ",19,"race=Black"
"No",2006.25,"# Diagnosed  ",27,"race=Black"
"No",2006.5,"# Diagnosed  ",14,"race=Black"
"No",2006.75,"# Diagnosed  ",18,"race=Black"
"No",2007,"# Diagnosed  ",27,"race=Black"
"No",2007.25,"# Diagnosed  ",28,"race=Black"
"No",2007.5,"# Diagnosed  ",26,"race=Black"
"No",2007.75,"# Diagnosed  ",21,"race=Black"
"No",2008,"# Diagnosed  ",25,"race=Black"
"No",2008.25,"# Diagnosed  ",31,"race=Black"
"No",2008.5,"# Diagnosed  ",22,"race=Black"
"No",2008.75,"# Diagnosed  ",23,"race=Black"
"No",2009,"# Diagnosed  ",21,"race=Black"
"No",2009.25,"# Diagnosed  ",16,"race=Black"
"No",2009.5,"# Diagnosed  ",17,"race=Black"
"No",2009.75,"# Diagnosed  ",27,"race=Black"
"No",2010,"# Diagnosed  ",21,"race=Black"
"No",2010.25,"# Diagnosed  ",14,"race=Black"
"No",2010.5,"# Diagnosed  ",18,"race=Black"
"No",2010.75,"# Diagnosed  ",17,"race=Black"
"No",2011,"# Diagnosed  ",23,"race=Black"
"No",2011.25,"# Diagnosed  ",20,"race=Black"
"No",2011.5,"# Diagnosed  ",19,"race=Black"
"No",2011.75,"# Diagnosed  ",22,"race=Black"
"No",2012,"# Diagnosed  ",23,"race=Black"
"No",2012.25,"# Diagnosed  ",27,"race=Black"
"No",2012.5,"# Diagnosed  ",22,"race=Black"
"No",2012.75,"# Diagnosed  ",19,"race=Black"
"No",2013,"# Diagnosed  ",23,"race=Black"
"No",2013.25,"# Diagnosed  ",24,"race=Black"
"No",2013.5,"# Diagnosed  ",26,"race=Black"
"No",2013.75,"# Diagnosed  ",11,"race=Black"
"No",2005,"Incidence (Base Case)  ",23.5875353448979,"race=Black"
"No",2005.25,"Incidence (Base Case)  ",23.2167583887684,"race=Black"
"No",2005.5,"Incidence (Base Case)  ",22.8747441605186,"race=Black"
"No",2005.75,"Incidence (Base Case)  ",22.533490045284,"race=Black"
"No",2006,"Incidence (Base Case)  ",22.2507442217881,"race=Black"
"No",2006.25,"Incidence (Base Case)  ",22.2041544805758,"race=Black"
"No",2006.5,"Incidence (Base Case)  ",22.2282010882415,"race=Black"
"No",2006.75,"Incidence (Base Case)  ",22.5880313570184,"race=Black"
"No",2007,"Incidence (Base Case)  ",22.9428111868249,"race=Black"
"No",2007.25,"Incidence (Base Case)  ",22.9720231590973,"race=Black"
"No",2007.5,"Incidence (Base Case)  ",22.7541626174247,"race=Black"
"No",2007.75,"Incidence (Base Case)  ",22.3696686253249,"race=Black"
"No",2008,"Incidence (Base Case)  ",21.9245341971272,"race=Black"
"No",2008.25,"Incidence (Base Case)  ",21.2748384261583,"race=Black"
"No",2008.5,"Incidence (Base Case)  ",20.3585431352565,"race=Black"
"No",2008.75,"Incidence (Base Case)  ",19.5446022935979,"race=Black"
"No",2009,"Incidence (Base Case)  ",18.8348123446943,"race=Black"
"No",2009.25,"Incidence (Base Case)  ",18.3539402278313,"race=Black"
"No",2009.5,"Incidence (Base Case)  ",18.2009664546686,"race=Black"
"No",2009.75,"Incidence (Base Case)  ",18.1632466597595,"race=Black"
"No",2010,"Incidence (Base Case)  ",17.963216362682,"race=Black"
"No",2010.25,"Incidence (Base Case)  ",17.9920446866014,"race=Black"
"No",2010.5,"Incidence (Base Case)  ",18.4012929462634,"race=Black"
"No",2010.75,"Incidence (Base Case)  ",18.9636553782746,"race=Black"
"No",2011,"Incidence (Base Case)  ",19.5927227949395,"race=Black"
"No",2011.25,"Incidence (Base Case)  ",20.0857351911778,"race=Black"
"No",2011.5,"Incidence (Base Case)  ",20.5732357351132,"race=Black"
"No",2011.75,"Incidence (Base Case)  ",21.0230340797349,"race=Black"
"No",2012,"Incidence (Base Case)  ",21.260027976866,"race=Black"
"No",2012.25,"Incidence (Base Case)  ",21.2608987166571,"race=Black"
"No",2012.5,"Incidence (Base Case)  ",20.9924056878257,"race=Black"
"No",2012.75,"Incidence (Base Case)  ",20.7185108386837,"race=Black"
"No",2013,"Incidence (Base Case)  ",20.4578852949821,"race=Black"
"No",2013.25,"Incidence (Base Case)  ",20.0715477348363,"race=Black"
"No",2013.5,"Incidence (Base Case)  ",19.5899294989576,"race=Black"
"No",2013.75,"Incidence (Base Case)  ",19.138714237926,"race=Black"
"No",2005,"Incidence (Upper Bound)  ",22.1696505943981,"race=Black"
"No",2005.25,"Incidence (Upper Bound)  ",21.8836889636351,"race=Black"
"No",2005.5,"Incidence (Upper Bound)  ",21.6517139084656,"race=Black"
"No",2005.75,"Incidence (Upper Bound)  ",21.4318699680279,"race=Black"
"No",2006,"Incidence (Upper Bound)  ",21.3581163198274,"race=Black"
"No",2006.25,"Incidence (Upper Bound)  ",21.3887718599584,"race=Black"
"No",2006.5,"Incidence (Upper Bound)  ",21.4700330055812,"race=Black"
"No",2006.75,"Incidence (Upper Bound)  ",21.5527472621425,"race=Black"
"No",2007,"Incidence (Upper Bound)  ",21.5084950748287,"race=Black"
"No",2007.25,"Incidence (Upper Bound)  ",21.3233186340743,"race=Black"
"No",2007.5,"Incidence (Upper Bound)  ",20.9731411954758,"race=Black"
"No",2007.75,"Incidence (Upper Bound)  ",20.4728121481179,"race=Black"
"No",2008,"Incidence (Upper Bound)  ",19.9346094827675,"race=Black"
"No",2008.25,"Incidence (Upper Bound)  ",19.3245513454675,"race=Black"
"No",2008.5,"Incidence (Upper Bound)  ",18.6822866344285,"race=Black"
"No",2008.75,"Incidence (Upper Bound)  ",18.1624615967834,"race=Black"
"No",2009,"Incidence (Upper Bound)  ",17.7789430131827,"race=Black"
"No",2009.25,"Incidence (Upper Bound)  ",17.554389962621,"race=Black"
"No",2009.5,"Incidence (Upper Bound)  ",17.4924990558919,"race=Black"
"No",2009.75,"Incidence (Upper Bound)  ",17.4796656150742,"race=Black"
"No",2010,"Incidence (Upper Bound)  ",17.5212870018584,"race=Black"
"No",2010.25,"Incidence (Upper Bound)  ",17.7691150162831,"race=Black"
"No",2010.5,"Incidence (Upper Bound)  ",18.1445662429266,"race=Black"
"No",2010.75,"Incidence (Upper Bound)  ",18.5552464941883,"race=Black"
"No",2011,"Incidence (Upper Bound)  ",18.9285559410609,"race=Black"
"No",2011.25,"Incidence (Upper Bound)  ",19.2419887831801,"race=Black"
"No",2011.5,"Incidence (Upper Bound)  ",19.513050925298,"race=Black"
"No",2011.75,"Incidence (Upper Bound)  ",19.669884299613,"race=Black"
"No",2012,"Incidence (Upper Bound)  ",19.6665732793314,"race=Black"
"No",2012.25,"Incidence (Upper Bound)  ",19.5519657474416,"race=Black"
"No",2012.5,"Incidence (Upper Bound)  ",19.351788809415,"race=Black"
"No",2012.75,"Incidence (Upper Bound)  ",19.1411819677953,"race=Black"
"No",2013,"Incidence (Upper Bound)  ",18.8728963144112,"race=Black"
"No",2013.25,"Incidence (Upper Bound)  ",18.6480901879528,"race=Black"
"No",2013.5,"Incidence (Upper Bound)  ",18.402561241717,"race=Black"
"No",2013.75,"Incidence (Upper Bound)  ",18.2867693404405,"race=Black"
"Yes",2005,"Undiagnosed (Base Case)  ",551.026443292936,"race=Black"
"Yes",2005.25,"Undiagnosed (Base Case)  ",547.452922889982,"race=Black"
"Yes",2005.5,"Undiagnosed (Base Case)  ",545.096077116933,"race=Black"
"Yes",2005.75,"Undiagnosed (Base Case)  ",541.372229832087,"race=Black"
"Yes",2006,"Undiagnosed (Base Case)  ",539.842512390577,"race=Black"
"Yes",2006.25,"Undiagnosed (Base Case)  ",537.622669587838,"race=Black"
"Yes",2006.5,"Undiagnosed (Base Case)  ",537.412005285888,"race=Black"
"Yes",2006.75,"Undiagnosed (Base Case)  ",542.525241765918,"race=Black"
"Yes",2007,"Undiagnosed (Base Case)  ",541.970227653569,"race=Black"
"Yes",2007.25,"Undiagnosed (Base Case)  ",535.936155632595,"race=Black"
"Yes",2007.5,"Undiagnosed (Base Case)  ",530.117312288056,"race=Black"
"Yes",2007.75,"Undiagnosed (Base Case)  ",527.202434813292,"race=Black"
"Yes",2008,"Undiagnosed (Base Case)  ",524.511124416143,"race=Black"
"Yes",2008.25,"Undiagnosed (Base Case)  ",516.452147969335,"race=Black"
"Yes",2008.5,"Undiagnosed (Base Case)  ",508.410650669923,"race=Black"
"Yes",2008.75,"Undiagnosed (Base Case)  ",503.828526646795,"race=Black"
"Yes",2009,"Undiagnosed (Base Case)  ",498.983412315845,"race=Black"
"Yes",2009.25,"Undiagnosed (Base Case)  ",497.099329718758,"race=Black"
"Yes",2009.5,"Undiagnosed (Base Case)  ",497.623963583885,"race=Black"
"Yes",2009.75,"Undiagnosed (Base Case)  ",493.189923573728,"race=Black"
"Yes",2010,"Undiagnosed (Base Case)  ",485.903170141163,"race=Black"
"Yes",2010.25,"Undiagnosed (Base Case)  ",485.028894370886,"race=Black"
"Yes",2010.5,"Undiagnosed (Base Case)  ",486.421512459266,"race=Black"
"Yes",2010.75,"Undiagnosed (Base Case)  ",487.035200982045,"race=Black"
"Yes",2011,"Undiagnosed (Base Case)  ",485.98184902038,"race=Black"
"Yes",2011.25,"Undiagnosed (Base Case)  ",483.611802179894,"race=Black"
"Yes",2011.5,"Undiagnosed (Base Case)  ",483.721334396574,"race=Black"
"Yes",2011.75,"Undiagnosed (Base Case)  ",483.607915643411,"race=Black"
"Yes",2012,"Undiagnosed (Base Case)  ",481.724604678415,"race=Black"
"Yes",2012.25,"Undiagnosed (Base Case)  ",477.450423605949,"race=Black"
"Yes",2012.5,"Undiagnosed (Base Case)  ",472.942056053881,"race=Black"
"Yes",2012.75,"Undiagnosed (Base Case)  ",472.25779736484,"race=Black"
"Yes",2013,"Undiagnosed (Base Case)  ",471.20303711775,"race=Black"
"Yes",2013.25,"Undiagnosed (Base Case)  ",467.329774819567,"race=Black"
"Yes",2013.5,"Undiagnosed (Base Case)  ",461.392213330378,"race=Black"
"Yes",2013.75,"Undiagnosed (Base Case)  ",460.835808113068,"race=Black"
"Yes",2005,"Undiagnosed (Upper Bound)  ",1001.64014461921,"race=Black"
"Yes",2005.25,"Undiagnosed (Upper Bound)  ",996.058669195904,"race=Black"
"Yes",2005.5,"Undiagnosed (Upper Bound)  ",991.956560195167,"race=Black"
"Yes",2005.75,"Undiagnosed (Upper Bound)  ",986.387561228213,"race=Black"
"Yes",2006,"Undiagnosed (Upper Bound)  ",983.683041629796,"race=Black"
"Yes",2006.25,"Undiagnosed (Upper Bound)  ",980.263687753539,"race=Black"
"Yes",2006.5,"Undiagnosed (Upper Bound)  ",979.468249243951,"race=Black"
"Yes",2006.75,"Undiagnosed (Upper Bound)  ",983.394226493864,"race=Black"
"Yes",2007,"Undiagnosed (Upper Bound)  ",980.685445106964,"race=Black"
"Yes",2007.25,"Undiagnosed (Upper Bound)  ",973.042867419165,"race=Black"
"Yes",2007.5,"Undiagnosed (Upper Bound)  ",965.679505060789,"race=Black"
"Yes",2007.75,"Undiagnosed (Upper Bound)  ",961.360253304896,"race=Black"
"Yes",2008,"Undiagnosed (Upper Bound)  ",957.210819105454,"race=Black"
"Yes",2008.25,"Undiagnosed (Upper Bound)  ",947.828310880369,"race=Black"
"Yes",2008.5,"Undiagnosed (Upper Bound)  ",939.345775896577,"race=Black"
"Yes",2008.75,"Undiagnosed (Upper Bound)  ",934.601486801392,"race=Black"
"Yes",2009,"Undiagnosed (Upper Bound)  ",930.127998376983,"race=Black"
"Yes",2009.25,"Undiagnosed (Upper Bound)  ",929.078881798549,"race=Black"
"Yes",2009.5,"Undiagnosed (Upper Bound)  ",930.187599195997,"race=Black"
"Yes",2009.75,"Undiagnosed (Upper Bound)  ",925.760568493174,"race=Black"
"Yes",2010,"Undiagnosed (Upper Bound)  ",918.995382073177,"race=Black"
"Yes",2010.25,"Undiagnosed (Upper Bound)  ",919.021290123805,"race=Black"
"Yes",2010.5,"Undiagnosed (Upper Bound)  ",920.862371896179,"race=Black"
"Yes",2010.75,"Undiagnosed (Upper Bound)  ",921.483928363451,"race=Black"
"Yes",2011,"Undiagnosed (Upper Bound)  ",919.730251959835,"race=Black"
"Yes",2011.25,"Undiagnosed (Upper Bound)  ",916.601250914864,"race=Black"
"Yes",2011.5,"Undiagnosed (Upper Bound)  ",915.714617731642,"race=Black"
"Yes",2011.75,"Undiagnosed (Upper Bound)  ",913.956815744261,"race=Black"
"Yes",2012,"Undiagnosed (Upper Bound)  ",910.042459033454,"race=Black"
"Yes",2012.25,"Undiagnosed (Upper Bound)  ",903.546438877741,"race=Black"
"Yes",2012.5,"Undiagnosed (Upper Bound)  ",897.313744913812,"race=Black"
"Yes",2012.75,"Undiagnosed (Upper Bound)  ",895.068181571864,"race=Black"
"Yes",2013,"Undiagnosed (Upper Bound)  ",891.968143304085,"race=Black"
"Yes",2013.25,"Undiagnosed (Upper Bound)  ",886.397978222777,"race=Black"
"Yes",2013.5,"Undiagnosed (Upper Bound)  ",878.937277960415,"race=Black"
"Yes",2013.75,"Undiagnosed (Upper Bound)  ",877.942313468323,"race=Black"
"No",2005,"Undiagnosed (Base Case)  ",347.129356530902,"race=Black"
"No",2005.25,"Undiagnosed (Base Case)  ",344.71100410636,"race=Black"
"No",2005.5,"Undiagnosed (Base Case)  ",343.580754411561,"race=Black"
"No",2005.75,"Undiagnosed (Base Case)  ",340.84914084073,"race=Black"
"No",2006,"Undiagnosed (Base Case)  ",340.047665099089,"race=Black"
"No",2006.25,"Undiagnosed (Base Case)  ",338.936871379299,"race=Black"
"No",2006.5,"Undiagnosed (Base Case)  ",339.171199970789,"race=Black"
"No",2006.75,"Undiagnosed (Base Case)  ",345.780925408462,"race=Black"
"No",2007,"Undiagnosed (Base Case)  ",347.716499027845,"race=Black"
"No",2007.25,"Undiagnosed (Base Case)  ",344.322651781406,"race=Black"
"No",2007.5,"Undiagnosed (Base Case)  ",340.834225281638,"race=Black"
"No",2007.75,"Undiagnosed (Base Case)  ",339.974374283659,"race=Black"
"No",2008,"Undiagnosed (Base Case)  ",339.795106607799,"race=Black"
"No",2008.25,"Undiagnosed (Base Case)  ",334.203591105906,"race=Black"
"No",2008.5,"Undiagnosed (Base Case)  ",327.644771950646,"race=Black"
"No",2008.75,"Undiagnosed (Base Case)  ",324.281708503273,"race=Black"
"No",2009,"Undiagnosed (Base Case)  ",320.253712557419,"race=Black"
"No",2009.25,"Undiagnosed (Base Case)  ",318.903583251025,"race=Black"
"No",2009.5,"Undiagnosed (Base Case)  ",320.184600640118,"race=Black"
"No",2009.75,"Undiagnosed (Base Case)  ",316.937072572793,"race=Black"
"No",2010,"Undiagnosed (Base Case)  ",310.0777660314,"race=Black"
"No",2010.25,"Undiagnosed (Base Case)  ",309.200638591571,"race=Black"
"No",2010.5,"Undiagnosed (Base Case)  ",311.038178540835,"race=Black"
"No",2010.75,"Undiagnosed (Base Case)  ",312.248612831193,"race=Black"
"No",2011,"Undiagnosed (Base Case)  ",312.374262121479,"race=Black"
"No",2011.25,"Undiagnosed (Base Case)  ",310.981963760597,"race=Black"
"No",2011.5,"Undiagnosed (Base Case)  ",312.210178982931,"race=Black"
"No",2011.75,"Undiagnosed (Base Case)  ",313.627836324743,"race=Black"
"No",2012,"Undiagnosed (Base Case)  ",313.39174567871,"race=Black"
"No",2012.25,"Undiagnosed (Base Case)  ",310.797930542051,"race=Black"
"No",2012.5,"Undiagnosed (Base Case)  ",307.312943534517,"race=Black"
"No",2012.75,"Undiagnosed (Base Case)  ",307.476413320713,"race=Black"
"No",2013,"Undiagnosed (Base Case)  ",307.448610645933,"race=Black"
"No",2013.25,"Undiagnosed (Base Case)  ",304.402607799572,"race=Black"
"No",2013.5,"Undiagnosed (Base Case)  ",298.873394175146,"race=Black"
"No",2013.75,"Undiagnosed (Base Case)  ",297.78496479059,"race=Black"
"No",2005,"Undiagnosed (Upper Bound)  ",673.170901476908,"race=Black"
"No",2005.25,"Undiagnosed (Upper Bound)  ",669.316491932716,"race=Black"
"No",2005.5,"Undiagnosed (Upper Bound)  ",666.91390595627,"race=Black"
"No",2005.75,"Undiagnosed (Upper Bound)  ",662.717958714502,"race=Black"
"No",2006,"Undiagnosed (Upper Bound)  ",661.628507139559,"race=Black"
"No",2006.25,"Undiagnosed (Upper Bound)  ",659.799294487203,"race=Black"
"No",2006.5,"Undiagnosed (Upper Bound)  ",660.76163521623,"race=Black"
"No",2006.75,"Undiagnosed (Upper Bound)  ",666.860243011835,"race=Black"
"No",2007,"Undiagnosed (Upper Bound)  ",666.473593128597,"race=Black"
"No",2007.25,"Undiagnosed (Upper Bound)  ",660.999318729521,"race=Black"
"No",2007.5,"Undiagnosed (Upper Bound)  ",655.601109575779,"race=Black"
"No",2007.75,"Undiagnosed (Upper Bound)  ",652.72792516268,"race=Black"
"No",2008,"Undiagnosed (Upper Bound)  ",649.948004568317,"race=Black"
"No",2008.25,"Undiagnosed (Upper Bound)  ",641.396123409754,"race=Black"
"No",2008.5,"Undiagnosed (Upper Bound)  ",633.120127435204,"race=Black"
"No",2008.75,"Undiagnosed (Upper Bound)  ",628.286736785101,"race=Black"
"No",2009,"Undiagnosed (Upper Bound)  ",623.49977777814,"race=Black"
"No",2009.25,"Undiagnosed (Upper Bound)  ",621.982494998134,"race=Black"
"No",2009.5,"Undiagnosed (Upper Bound)  ",622.802814209759,"race=Black"
"No",2009.75,"Undiagnosed (Upper Bound)  ",618.091604275256,"race=Black"
"No",2010,"Undiagnosed (Upper Bound)  ",610.889863144293,"race=Black"
"No",2010.25,"Undiagnosed (Upper Bound)  ",610.705033835672,"race=Black"
"No",2010.5,"Undiagnosed (Upper Bound)  ",612.721391237296,"race=Black"
"No",2010.75,"Undiagnosed (Upper Bound)  ",613.91498385488,"race=Black"
"No",2011,"Undiagnosed (Upper Bound)  ",613.06991195892,"race=Black"
"No",2011.25,"Undiagnosed (Upper Bound)  ",610.974697042768,"race=Black"
"No",2011.5,"Undiagnosed (Upper Bound)  ",611.433301772454,"race=Black"
"No",2011.75,"Undiagnosed (Upper Bound)  ",611.232982587595,"race=Black"
"No",2012,"Undiagnosed (Upper Bound)  ",608.837141551557,"race=Black"
"No",2012.25,"Undiagnosed (Upper Bound)  ",603.723569657667,"race=Black"
"No",2012.5,"Undiagnosed (Upper Bound)  ",598.615609054389,"race=Black"
"No",2012.75,"Undiagnosed (Upper Bound)  ",597.477500826387,"race=Black"
"No",2013,"Undiagnosed (Upper Bound)  ",595.186205802089,"race=Black"
"No",2013.25,"Undiagnosed (Upper Bound)  ",590.411532445585,"race=Black"
"No",2013.5,"Undiagnosed (Upper Bound)  ",583.336567027213,"race=Black"
"No",2013.75,"Undiagnosed (Upper Bound)  ",582.699837795762,"race=Black"
