"imputed","time","var","value","Subgroup"
"Yes",2011,"Incidence (Base Case)  ",33.2616016301855,"mode=non-MSM"
"Yes",2011.25,"Incidence (Base Case)  ",33.2151819296363,"mode=non-MSM"
"Yes",2011.5,"Incidence (Base Case)  ",33.288180397461,"mode=non-MSM"
"Yes",2011.75,"Incidence (Base Case)  ",33.3551821480988,"mode=non-MSM"
"Yes",2012,"Incidence (Base Case)  ",33.3557982043487,"mode=non-MSM"
"Yes",2012.25,"Incidence (Base Case)  ",33.2557895200904,"mode=non-MSM"
"Yes",2012.5,"Incidence (Base Case)  ",33.1207958751376,"mode=non-MSM"
"Yes",2012.75,"Incidence (Base Case)  ",32.993404307066,"mode=non-MSM"
"Yes",2013,"Incidence (Base Case)  ",32.8583507263993,"mode=non-MSM"
"Yes",2013.25,"Incidence (Base Case)  ",32.7661037295971,"mode=non-MSM"
"Yes",2013.5,"Incidence (Base Case)  ",32.6917634061962,"mode=non-MSM"
"Yes",2013.75,"Incidence (Base Case)  ",32.65684719827,"mode=non-MSM"
"Yes",2005,"Incidence (Upper Bound)  ",37.9097811142008,"mode=non-MSM"
"Yes",2005.25,"Incidence (Upper Bound)  ",37.8014215419748,"mode=non-MSM"
"Yes",2005.5,"Incidence (Upper Bound)  ",37.6592000359982,"mode=non-MSM"
"Yes",2005.75,"Incidence (Upper Bound)  ",37.5286133262199,"mode=non-MSM"
"Yes",2006,"Incidence (Upper Bound)  ",37.4198257117939,"mode=non-MSM"
"Yes",2006.25,"Incidence (Upper Bound)  ",37.3039012740058,"mode=non-MSM"
"Yes",2006.5,"Incidence (Upper Bound)  ",37.1514522274099,"mode=non-MSM"
"Yes",2006.75,"Incidence (Upper Bound)  ",37.0024967177974,"mode=non-MSM"
"Yes",2007,"Incidence (Upper Bound)  ",36.8455191311608,"mode=non-MSM"
"Yes",2007.25,"Incidence (Upper Bound)  ",36.6951676036979,"mode=non-MSM"
"Yes",2007.5,"Incidence (Upper Bound)  ",36.5227601243139,"mode=non-MSM"
"Yes",2007.75,"Incidence (Upper Bound)  ",36.33877755811,"mode=non-MSM"
"Yes",2008,"Incidence (Upper Bound)  ",36.1502076730266,"mode=non-MSM"
"Yes",2008.25,"Incidence (Upper Bound)  ",35.9485023601895,"mode=non-MSM"
"Yes",2008.5,"Incidence (Upper Bound)  ",35.7220344820481,"mode=non-MSM"
"Yes",2008.75,"Incidence (Upper Bound)  ",35.5177733228494,"mode=non-MSM"
"Yes",2009,"Incidence (Upper Bound)  ",35.3401448460332,"mode=non-MSM"
"Yes",2009.25,"Incidence (Upper Bound)  ",35.1805937278366,"mode=non-MSM"
"Yes",2009.5,"Incidence (Upper Bound)  ",35.033323567392,"mode=non-MSM"
"Yes",2009.75,"Incidence (Upper Bound)  ",34.915467656079,"mode=non-MSM"
"Yes",2010,"Incidence (Upper Bound)  ",34.8016197589796,"mode=non-MSM"
"Yes",2010.25,"Incidence (Upper Bound)  ",34.709170385006,"mode=non-MSM"
"Yes",2010.5,"Incidence (Upper Bound)  ",34.6362678402205,"mode=non-MSM"
"Yes",2010.75,"Incidence (Upper Bound)  ",34.5962210241887,"mode=non-MSM"
"Yes",2011,"Incidence (Upper Bound)  ",34.5801646343997,"mode=non-MSM"
"Yes",2011.25,"Incidence (Upper Bound)  ",34.5790511191854,"mode=non-MSM"
"Yes",2011.5,"Incidence (Upper Bound)  ",34.5803728077088,"mode=non-MSM"
"Yes",2011.75,"Incidence (Upper Bound)  ",34.5656748978979,"mode=non-MSM"
"Yes",2012,"Incidence (Upper Bound)  ",34.5290320277513,"mode=non-MSM"
"Yes",2012.25,"Incidence (Upper Bound)  ",34.4721943164984,"mode=non-MSM"
"Yes",2012.5,"Incidence (Upper Bound)  ",34.4174211451922,"mode=non-MSM"
"Yes",2012.75,"Incidence (Upper Bound)  ",34.3644218096041,"mode=non-MSM"
"Yes",2013,"Incidence (Upper Bound)  ",34.3230447638199,"mode=non-MSM"
"Yes",2013.25,"Incidence (Upper Bound)  ",34.2974014435593,"mode=non-MSM"
"Yes",2013.5,"Incidence (Upper Bound)  ",34.2804738161214,"mode=non-MSM"
"Yes",2013.75,"Incidence (Upper Bound)  ",34.2749716136432,"mode=non-MSM"
"No",2005,"# Diagnosed  ",61,"mode=non-MSM"
"No",2005.25,"# Diagnosed  ",38,"mode=non-MSM"
"No",2005.5,"# Diagnosed  ",52,"mode=non-MSM"
"No",2005.75,"# Diagnosed  ",50,"mode=non-MSM"
"No",2006,"# Diagnosed  ",39,"mode=non-MSM"
"No",2006.25,"# Diagnosed  ",52,"mode=non-MSM"
"No",2006.5,"# Diagnosed  ",39,"mode=non-MSM"
"No",2006.75,"# Diagnosed  ",51,"mode=non-MSM"
"No",2007,"# Diagnosed  ",61,"mode=non-MSM"
"No",2007.25,"# Diagnosed  ",40,"mode=non-MSM"
"No",2007.5,"# Diagnosed  ",55,"mode=non-MSM"
"No",2007.75,"# Diagnosed  ",40,"mode=non-MSM"
"No",2008,"# Diagnosed  ",49,"mode=non-MSM"
"No",2008.25,"# Diagnosed  ",59,"mode=non-MSM"
"No",2008.5,"# Diagnosed  ",55,"mode=non-MSM"
"No",2008.75,"# Diagnosed  ",42,"mode=non-MSM"
"No",2009,"# Diagnosed  ",46,"mode=non-MSM"
"No",2009.25,"# Diagnosed  ",45,"mode=non-MSM"
"No",2009.5,"# Diagnosed  ",37,"mode=non-MSM"
"No",2009.75,"# Diagnosed  ",45,"mode=non-MSM"
"No",2010,"# Diagnosed  ",55,"mode=non-MSM"
"No",2010.25,"# Diagnosed  ",32,"mode=non-MSM"
"No",2010.5,"# Diagnosed  ",46,"mode=non-MSM"
"No",2010.75,"# Diagnosed  ",37,"mode=non-MSM"
"No",2011,"# Diagnosed  ",46,"mode=non-MSM"
"No",2011.25,"# Diagnosed  ",25,"mode=non-MSM"
"No",2011.5,"# Diagnosed  ",34,"mode=non-MSM"
"No",2011.75,"# Diagnosed  ",41,"mode=non-MSM"
"No",2012,"# Diagnosed  ",52,"mode=non-MSM"
"No",2012.25,"# Diagnosed  ",47,"mode=non-MSM"
"No",2012.5,"# Diagnosed  ",40,"mode=non-MSM"
"No",2012.75,"# Diagnosed  ",46,"mode=non-MSM"
"No",2013,"# Diagnosed  ",37,"mode=non-MSM"
"No",2013.25,"# Diagnosed  ",42,"mode=non-MSM"
"No",2013.5,"# Diagnosed  ",38,"mode=non-MSM"
"No",2013.75,"# Diagnosed  ",35,"mode=non-MSM"
"No",2005,"Incidence (Base Case)  ",46.9813713590115,"mode=non-MSM"
"No",2005.25,"Incidence (Base Case)  ",46.6177950032834,"mode=non-MSM"
"No",2005.5,"Incidence (Base Case)  ",46.3648202552511,"mode=non-MSM"
"No",2005.75,"Incidence (Base Case)  ",46.1009427051657,"mode=non-MSM"
"No",2006,"Incidence (Base Case)  ",45.8477401240302,"mode=non-MSM"
"No",2006.25,"Incidence (Base Case)  ",45.6830119869974,"mode=non-MSM"
"No",2006.5,"Incidence (Base Case)  ",45.4543652651139,"mode=non-MSM"
"No",2006.75,"Incidence (Base Case)  ",45.240368461094,"mode=non-MSM"
"No",2007,"Incidence (Base Case)  ",44.8823026823645,"mode=non-MSM"
"No",2007.25,"Incidence (Base Case)  ",44.3859761353303,"mode=non-MSM"
"No",2007.5,"Incidence (Base Case)  ",43.9035510556577,"mode=non-MSM"
"No",2007.75,"Incidence (Base Case)  ",43.3322495219455,"mode=non-MSM"
"No",2008,"Incidence (Base Case)  ",42.7480019542684,"mode=non-MSM"
"No",2008.25,"Incidence (Base Case)  ",42.0494342457087,"mode=non-MSM"
"No",2008.5,"Incidence (Base Case)  ",41.1611945990304,"mode=non-MSM"
"No",2008.75,"Incidence (Base Case)  ",40.2477927835931,"mode=non-MSM"
"No",2009,"Incidence (Base Case)  ",39.4291216349197,"mode=non-MSM"
"No",2009.25,"Incidence (Base Case)  ",38.6924236819222,"mode=non-MSM"
"No",2009.5,"Incidence (Base Case)  ",38.0240578005118,"mode=non-MSM"
"No",2009.75,"Incidence (Base Case)  ",37.4718674852079,"mode=non-MSM"
"No",2010,"Incidence (Base Case)  ",36.9270268451017,"mode=non-MSM"
"No",2010.25,"Incidence (Base Case)  ",36.3887221271652,"mode=non-MSM"
"No",2010.5,"Incidence (Base Case)  ",36.05266906856,"mode=non-MSM"
"No",2010.75,"Incidence (Base Case)  ",35.7842100422277,"mode=non-MSM"
"No",2011,"Incidence (Base Case)  ",35.6702344338239,"mode=non-MSM"
"No",2011.25,"Incidence (Base Case)  ",35.6496140627824,"mode=non-MSM"
"No",2011.5,"Incidence (Base Case)  ",35.8619562721006,"mode=non-MSM"
"No",2011.75,"Incidence (Base Case)  ",36.0679996552907,"mode=non-MSM"
"No",2012,"Incidence (Base Case)  ",36.140067105798,"mode=non-MSM"
"No",2012.25,"Incidence (Base Case)  ",36.0006168479332,"mode=non-MSM"
"No",2012.5,"Incidence (Base Case)  ",35.7781865594342,"mode=non-MSM"
"No",2012.75,"Incidence (Base Case)  ",35.5585470687465,"mode=non-MSM"
"No",2013,"Incidence (Base Case)  ",35.310594612642,"mode=non-MSM"
"No",2013.25,"Incidence (Base Case)  ",35.1387117707066,"mode=non-MSM"
"No",2013.5,"Incidence (Base Case)  ",34.9940940280424,"mode=non-MSM"
"No",2013.75,"Incidence (Base Case)  ",34.924056020131,"mode=non-MSM"
"No",2005,"Incidence (Upper Bound)  ",42.0175739650201,"mode=non-MSM"
"No",2005.25,"Incidence (Upper Bound)  ",41.7086565780548,"mode=non-MSM"
"No",2005.5,"Incidence (Upper Bound)  ",41.3900438259775,"mode=non-MSM"
"No",2005.75,"Incidence (Upper Bound)  ",41.0834967615738,"mode=non-MSM"
"No",2006,"Incidence (Upper Bound)  ",40.8071063481733,"mode=non-MSM"
"No",2006.25,"Incidence (Upper Bound)  ",40.5059141968342,"mode=non-MSM"
"No",2006.5,"Incidence (Upper Bound)  ",40.1449493624971,"mode=non-MSM"
"No",2006.75,"Incidence (Upper Bound)  ",39.7832754151387,"mode=non-MSM"
"No",2007,"Incidence (Upper Bound)  ",39.379212606004,"mode=non-MSM"
"No",2007.25,"Incidence (Upper Bound)  ",38.9641607052895,"mode=non-MSM"
"No",2007.5,"Incidence (Upper Bound)  ",38.5129185339183,"mode=non-MSM"
"No",2007.75,"Incidence (Upper Bound)  ",38.0130517573988,"mode=non-MSM"
"No",2008,"Incidence (Upper Bound)  ",37.4849415603044,"mode=non-MSM"
"No",2008.25,"Incidence (Upper Bound)  ",36.9078308491851,"mode=non-MSM"
"No",2008.5,"Incidence (Upper Bound)  ",36.2921960934614,"mode=non-MSM"
"No",2008.75,"Incidence (Upper Bound)  ",35.7125296152736,"mode=non-MSM"
"No",2009,"Incidence (Upper Bound)  ",35.1912261509946,"mode=non-MSM"
"No",2009.25,"Incidence (Upper Bound)  ",34.7178068361259,"mode=non-MSM"
"No",2009.5,"Incidence (Upper Bound)  ",34.3039639308875,"mode=non-MSM"
"No",2009.75,"Incidence (Upper Bound)  ",33.9615843706715,"mode=non-MSM"
"No",2010,"Incidence (Upper Bound)  ",33.632109680421,"mode=non-MSM"
"No",2010.25,"Incidence (Upper Bound)  ",33.3650663513681,"mode=non-MSM"
"No",2010.5,"Incidence (Upper Bound)  ",33.1649554735165,"mode=non-MSM"
"No",2010.75,"Incidence (Upper Bound)  ",33.0544404535673,"mode=non-MSM"
"No",2011,"Incidence (Upper Bound)  ",33.0042415893454,"mode=non-MSM"
"No",2011.25,"Incidence (Upper Bound)  ",32.9952192728138,"mode=non-MSM"
"No",2011.5,"Incidence (Upper Bound)  ",32.9979009410046,"mode=non-MSM"
"No",2011.75,"Incidence (Upper Bound)  ",32.9672256425119,"mode=non-MSM"
"No",2012,"Incidence (Upper Bound)  ",32.879485139971,"mode=non-MSM"
"No",2012.25,"Incidence (Upper Bound)  ",32.7391142081084,"mode=non-MSM"
"No",2012.5,"Incidence (Upper Bound)  ",32.6012760593534,"mode=non-MSM"
"No",2012.75,"Incidence (Upper Bound)  ",32.4691604017222,"mode=non-MSM"
"No",2013,"Incidence (Upper Bound)  ",32.3656785226603,"mode=non-MSM"
"No",2013.25,"Incidence (Upper Bound)  ",32.2997491794752,"mode=non-MSM"
"No",2013.5,"Incidence (Upper Bound)  ",32.2565793842821,"mode=non-MSM"
"No",2013.75,"Incidence (Upper Bound)  ",32.2426074760801,"mode=non-MSM"
"Yes",2005,"Undiagnosed (Base Case)  ",1294.5135150968,"mode=non-MSM"
"Yes",2005.25,"Undiagnosed (Base Case)  ",1287.7443908307,"mode=non-MSM"
"Yes",2005.5,"Undiagnosed (Base Case)  ",1285.55680535014,"mode=non-MSM"
"Yes",2005.75,"Undiagnosed (Base Case)  ",1277.05377936926,"mode=non-MSM"
"Yes",2006,"Undiagnosed (Base Case)  ",1274.29167623028,"mode=non-MSM"
"Yes",2006.25,"Undiagnosed (Base Case)  ",1270.88473734043,"mode=non-MSM"
"Yes",2006.5,"Undiagnosed (Base Case)  ",1266.80936636989,"mode=non-MSM"
"Yes",2006.75,"Undiagnosed (Base Case)  ",1263.47728648718,"mode=non-MSM"
"Yes",2007,"Undiagnosed (Base Case)  ",1248.64921255117,"mode=non-MSM"
"Yes",2007.25,"Undiagnosed (Base Case)  ",1238.28258493702,"mode=non-MSM"
"Yes",2007.5,"Undiagnosed (Base Case)  ",1230.68927146447,"mode=non-MSM"
"Yes",2007.75,"Undiagnosed (Base Case)  ",1222.34748871495,"mode=non-MSM"
"Yes",2008,"Undiagnosed (Base Case)  ",1216.7302356223,"mode=non-MSM"
"Yes",2008.25,"Undiagnosed (Base Case)  ",1201.38267233061,"mode=non-MSM"
"Yes",2008.5,"Undiagnosed (Base Case)  ",1181.59214825322,"mode=non-MSM"
"Yes",2008.75,"Undiagnosed (Base Case)  ",1169.22747687506,"mode=non-MSM"
"Yes",2009,"Undiagnosed (Base Case)  ",1160.74087882748,"mode=non-MSM"
"Yes",2009.25,"Undiagnosed (Base Case)  ",1150.31353454337,"mode=non-MSM"
"Yes",2009.5,"Undiagnosed (Base Case)  ",1143.7647026724,"mode=non-MSM"
"Yes",2009.75,"Undiagnosed (Base Case)  ",1137.13433672949,"mode=non-MSM"
"Yes",2010,"Undiagnosed (Base Case)  ",1121.10240311879,"mode=non-MSM"
"Yes",2010.25,"Undiagnosed (Base Case)  ",1110.60793151526,"mode=non-MSM"
"Yes",2010.5,"Undiagnosed (Base Case)  ",1104.8243660617,"mode=non-MSM"
"Yes",2010.75,"Undiagnosed (Base Case)  ",1096.09276687354,"mode=non-MSM"
"Yes",2011,"Undiagnosed (Base Case)  ",1087.4787740015,"mode=non-MSM"
"Yes",2011.25,"Undiagnosed (Base Case)  ",1084.40088485992,"mode=non-MSM"
"Yes",2011.5,"Undiagnosed (Base Case)  ",1088.22923254814,"mode=non-MSM"
"Yes",2011.75,"Undiagnosed (Base Case)  ",1084.52752226541,"mode=non-MSM"
"Yes",2012,"Undiagnosed (Base Case)  ",1072.05484911704,"mode=non-MSM"
"Yes",2012.25,"Undiagnosed (Base Case)  ",1056.0435466817,"mode=non-MSM"
"Yes",2012.5,"Undiagnosed (Base Case)  ",1045.61418030257,"mode=non-MSM"
"Yes",2012.75,"Undiagnosed (Base Case)  ",1035.65831978635,"mode=non-MSM"
"Yes",2013,"Undiagnosed (Base Case)  ",1026.73550603999,"mode=non-MSM"
"Yes",2013.25,"Undiagnosed (Base Case)  ",1019.88438535182,"mode=non-MSM"
"Yes",2013.5,"Undiagnosed (Base Case)  ",1012.31846511789,"mode=non-MSM"
"Yes",2013.75,"Undiagnosed (Base Case)  ",1008.24730874206,"mode=non-MSM"
"Yes",2005,"Undiagnosed (Upper Bound)  ",2267.77600183148,"mode=non-MSM"
"Yes",2005.25,"Undiagnosed (Upper Bound)  ",2256.33212098636,"mode=non-MSM"
"Yes",2005.5,"Undiagnosed (Upper Bound)  ",2248.90244932304,"mode=non-MSM"
"Yes",2005.75,"Undiagnosed (Upper Bound)  ",2235.26624825156,"mode=non-MSM"
"Yes",2006,"Undiagnosed (Upper Bound)  ",2228.23829673604,"mode=non-MSM"
"Yes",2006.25,"Undiagnosed (Upper Bound)  ",2220.31355834541,"mode=non-MSM"
"Yes",2006.5,"Undiagnosed (Upper Bound)  ",2211.93797505,"mode=non-MSM"
"Yes",2006.75,"Undiagnosed (Upper Bound)  ",2203.9987779962,"mode=non-MSM"
"Yes",2007,"Undiagnosed (Upper Bound)  ",2184.79445690481,"mode=non-MSM"
"Yes",2007.25,"Undiagnosed (Upper Bound)  ",2171.15056069566,"mode=non-MSM"
"Yes",2007.5,"Undiagnosed (Upper Bound)  ",2160.25698204297,"mode=non-MSM"
"Yes",2007.75,"Undiagnosed (Upper Bound)  ",2149.12825300881,"mode=non-MSM"
"Yes",2008,"Undiagnosed (Upper Bound)  ",2140.87260352818,"mode=non-MSM"
"Yes",2008.25,"Undiagnosed (Upper Bound)  ",2122.99837130032,"mode=non-MSM"
"Yes",2008.5,"Undiagnosed (Upper Bound)  ",2101.56104617868,"mode=non-MSM"
"Yes",2008.75,"Undiagnosed (Upper Bound)  ",2088.3889654414,"mode=non-MSM"
"Yes",2009,"Undiagnosed (Upper Bound)  ",2079.6006939929,"mode=non-MSM"
"Yes",2009.25,"Undiagnosed (Upper Bound)  ",2069.19428448163,"mode=non-MSM"
"Yes",2009.5,"Undiagnosed (Upper Bound)  ",2063.02096606913,"mode=non-MSM"
"Yes",2009.75,"Undiagnosed (Upper Bound)  ",2056.90790651362,"mode=non-MSM"
"Yes",2010,"Undiagnosed (Upper Bound)  ",2041.56008959032,"mode=non-MSM"
"Yes",2010.25,"Undiagnosed (Upper Bound)  ",2032.63311809975,"mode=non-MSM"
"Yes",2010.5,"Undiagnosed (Upper Bound)  ",2028.04136689724,"mode=non-MSM"
"Yes",2010.75,"Undiagnosed (Upper Bound)  ",2020.97119032448,"mode=non-MSM"
"Yes",2011,"Undiagnosed (Upper Bound)  ",2013.94762613409,"mode=non-MSM"
"Yes",2011.25,"Undiagnosed (Upper Bound)  ",2013.00947897585,"mode=non-MSM"
"Yes",2011.5,"Undiagnosed (Upper Bound)  ",2018.200302186,"mode=non-MSM"
"Yes",2011.75,"Undiagnosed (Upper Bound)  ",2015.41737052768,"mode=non-MSM"
"Yes",2012,"Undiagnosed (Upper Bound)  ",2003.5855803024,"mode=non-MSM"
"Yes",2012.25,"Undiagnosed (Upper Bound)  ",1988.5433057656,"mode=non-MSM"
"Yes",2012.5,"Undiagnosed (Upper Bound)  ",1979.44830837649,"mode=non-MSM"
"Yes",2012.75,"Undiagnosed (Upper Bound)  ",1970.73267852537,"mode=non-MSM"
"Yes",2013,"Undiagnosed (Upper Bound)  ",1963.44758434362,"mode=non-MSM"
"Yes",2013.25,"Undiagnosed (Upper Bound)  ",1958.18511572289,"mode=non-MSM"
"Yes",2013.5,"Undiagnosed (Upper Bound)  ",1952.38720232553,"mode=non-MSM"
"Yes",2013.75,"Undiagnosed (Upper Bound)  ",1950.12443730239,"mode=non-MSM"
"No",2005,"Undiagnosed (Base Case)  ",914.906599317153,"mode=non-MSM"
"No",2005.25,"Undiagnosed (Base Case)  ",910.991832886152,"mode=non-MSM"
"No",2005.5,"Undiagnosed (Base Case)  ",912.456400654392,"mode=non-MSM"
"No",2005.75,"Undiagnosed (Base Case)  ",907.45765375051,"mode=non-MSM"
"No",2006,"Undiagnosed (Base Case)  ",907.992960245928,"mode=non-MSM"
"No",2006.25,"Undiagnosed (Base Case)  ",908.758843914988,"mode=non-MSM"
"No",2006.5,"Undiagnosed (Base Case)  ",908.579009301541,"mode=non-MSM"
"No",2006.75,"Undiagnosed (Base Case)  ",910.12194268504,"mode=non-MSM"
"No",2007,"Undiagnosed (Base Case)  ",900.244442833206,"mode=non-MSM"
"No",2007.25,"Undiagnosed (Base Case)  ",894.006240271628,"mode=non-MSM"
"No",2007.5,"Undiagnosed (Base Case)  ",891.189473848973,"mode=non-MSM"
"No",2007.75,"Undiagnosed (Base Case)  ",887.133301763822,"mode=non-MSM"
"No",2008,"Undiagnosed (Base Case)  ",886.358127550015,"mode=non-MSM"
"No",2008.25,"Undiagnosed (Base Case)  ",876.002174641963,"mode=non-MSM"
"No",2008.5,"Undiagnosed (Base Case)  ",860.370090599654,"mode=non-MSM"
"No",2008.75,"Undiagnosed (Base Case)  ",851.354996932038,"mode=non-MSM"
"No",2009,"Undiagnosed (Base Case)  ",846.137398003443,"mode=non-MSM"
"No",2009.25,"Undiagnosed (Base Case)  ",838.800789595195,"mode=non-MSM"
"No",2009.5,"Undiagnosed (Base Case)  ",834.941157747497,"mode=non-MSM"
"No",2009.75,"Undiagnosed (Base Case)  ",831.357781581394,"mode=non-MSM"
"No",2010,"Undiagnosed (Base Case)  ",818.23641301012,"mode=non-MSM"
"No",2010.25,"Undiagnosed (Base Case)  ",809.653114773476,"mode=non-MSM"
"No",2010.5,"Undiagnosed (Base Case)  ",806.218334422172,"mode=non-MSM"
"No",2010.75,"Undiagnosed (Base Case)  ",799.396897275217,"mode=non-MSM"
"No",2011,"Undiagnosed (Base Case)  ",792.901117718395,"mode=non-MSM"
"No",2011.25,"Undiagnosed (Base Case)  ",791.389731179378,"mode=non-MSM"
"No",2011.5,"Undiagnosed (Base Case)  ",797.796885546452,"mode=non-MSM"
"No",2011.75,"Undiagnosed (Base Case)  ",797.331368288164,"mode=non-MSM"
"No",2012,"Undiagnosed (Base Case)  ",788.500333918377,"mode=non-MSM"
"No",2012.25,"Undiagnosed (Base Case)  ",775.598466175765,"mode=non-MSM"
"No",2012.5,"Undiagnosed (Base Case)  ",767.856733074423,"mode=non-MSM"
"No",2012.75,"Undiagnosed (Base Case)  ",760.616684468658,"mode=non-MSM"
"No",2013,"Undiagnosed (Base Case)  ",753.890112124225,"mode=non-MSM"
"No",2013.25,"Undiagnosed (Base Case)  ",749.337252808851,"mode=non-MSM"
"No",2013.5,"Undiagnosed (Base Case)  ",743.809407171309,"mode=non-MSM"
"No",2013.75,"Undiagnosed (Base Case)  ",741.744278715675,"mode=non-MSM"
"No",2005,"Undiagnosed (Upper Bound)  ",1728.26268773046,"mode=non-MSM"
"No",2005.25,"Undiagnosed (Upper Bound)  ",1720.54977283772,"mode=non-MSM"
"No",2005.5,"Undiagnosed (Upper Bound)  ",1716.83759989381,"mode=non-MSM"
"No",2005.75,"Undiagnosed (Upper Bound)  ",1706.67109869104,"mode=non-MSM"
"No",2006,"Undiagnosed (Upper Bound)  ",1703.17847667298,"mode=non-MSM"
"No",2006.25,"Undiagnosed (Upper Bound)  ",1698.66658094535,"mode=non-MSM"
"No",2006.5,"Undiagnosed (Upper Bound)  ",1693.31533411466,"mode=non-MSM"
"No",2006.75,"Undiagnosed (Upper Bound)  ",1688.4340663054,"mode=non-MSM"
"No",2007,"Undiagnosed (Upper Bound)  ",1671.89815410018,"mode=non-MSM"
"No",2007.25,"Undiagnosed (Upper Bound)  ",1660.64279424653,"mode=non-MSM"
"No",2007.5,"Undiagnosed (Upper Bound)  ",1652.02881398291,"mode=non-MSM"
"No",2007.75,"Undiagnosed (Upper Bound)  ",1642.75528874092,"mode=non-MSM"
"No",2008,"Undiagnosed (Upper Bound)  ",1636.10637158544,"mode=non-MSM"
"No",2008.25,"Undiagnosed (Upper Bound)  ",1619.29747517196,"mode=non-MSM"
