"imputed","time","var","value","Subgroup"
"Yes",2005.5,"Incidence (Base Case)  ",36.7253370167671,"mode=Hetero"
"Yes",2005.75,"Incidence (Base Case)  ",36.6261966764867,"mode=Hetero"
"Yes",2006,"Incidence (Base Case)  ",36.5107786617673,"mode=Hetero"
"Yes",2006.25,"Incidence (Base Case)  ",36.4500961714655,"mode=Hetero"
"Yes",2006.5,"Incidence (Base Case)  ",36.3760574651485,"mode=Hetero"
"Yes",2006.75,"Incidence (Base Case)  ",36.3023328188664,"mode=Hetero"
"Yes",2007,"Incidence (Base Case)  ",36.1181876520328,"mode=Hetero"
"Yes",2007.25,"Incidence (Base Case)  ",35.8426208700576,"mode=Hetero"
"Yes",2007.5,"Incidence (Base Case)  ",35.541921872512,"mode=Hetero"
"Yes",2007.75,"Incidence (Base Case)  ",35.1445560278088,"mode=Hetero"
"Yes",2008,"Incidence (Base Case)  ",34.6849730374342,"mode=Hetero"
"Yes",2008.25,"Incidence (Base Case)  ",34.1504450623404,"mode=Hetero"
"Yes",2008.5,"Incidence (Base Case)  ",33.4834159294858,"mode=Hetero"
"Yes",2008.75,"Incidence (Base Case)  ",32.7826728789747,"mode=Hetero"
"Yes",2009,"Incidence (Base Case)  ",32.1279749884969,"mode=Hetero"
"Yes",2009.25,"Incidence (Base Case)  ",31.5394254582989,"mode=Hetero"
"Yes",2009.5,"Incidence (Base Case)  ",31.0080625211719,"mode=Hetero"
"Yes",2009.75,"Incidence (Base Case)  ",30.5761628016667,"mode=Hetero"
"Yes",2010,"Incidence (Base Case)  ",30.1796766657696,"mode=Hetero"
"Yes",2010.25,"Incidence (Base Case)  ",29.8403938522476,"mode=Hetero"
"Yes",2010.5,"Incidence (Base Case)  ",29.6391117665228,"mode=Hetero"
"Yes",2010.75,"Incidence (Base Case)  ",29.519858009609,"mode=Hetero"
"Yes",2011,"Incidence (Base Case)  ",29.5333114130821,"mode=Hetero"
"Yes",2011.25,"Incidence (Base Case)  ",29.6256339782128,"mode=Hetero"
"Yes",2011.5,"Incidence (Base Case)  ",29.8490927488651,"mode=Hetero"
"Yes",2011.75,"Incidence (Base Case)  ",30.0644004053921,"mode=Hetero"
"Yes",2012,"Incidence (Base Case)  ",30.1740188085488,"mode=Hetero"
"Yes",2012.25,"Incidence (Base Case)  ",30.1449720734085,"mode=Hetero"
"Yes",2012.5,"Incidence (Base Case)  ",30.0641823596547,"mode=Hetero"
"Yes",2012.75,"Incidence (Base Case)  ",29.9752817540893,"mode=Hetero"
"Yes",2013,"Incidence (Base Case)  ",29.8949323805463,"mode=Hetero"
"Yes",2013.25,"Incidence (Base Case)  ",29.8526739547851,"mode=Hetero"
"Yes",2013.5,"Incidence (Base Case)  ",29.8166515445815,"mode=Hetero"
"Yes",2013.75,"Incidence (Base Case)  ",29.8069549983759,"mode=Hetero"
"Yes",2005,"Incidence (Upper Bound)  ",33.4961422995559,"mode=Hetero"
"Yes",2005.25,"Incidence (Upper Bound)  ",33.4884954002273,"mode=Hetero"
"Yes",2005.5,"Incidence (Upper Bound)  ",33.4460660232774,"mode=Hetero"
"Yes",2005.75,"Incidence (Upper Bound)  ",33.4188446528929,"mode=Hetero"
"Yes",2006,"Incidence (Upper Bound)  ",33.4108923299273,"mode=Hetero"
"Yes",2006.25,"Incidence (Upper Bound)  ",33.3914541710437,"mode=Hetero"
"Yes",2006.5,"Incidence (Upper Bound)  ",33.342341880199,"mode=Hetero"
"Yes",2006.75,"Incidence (Upper Bound)  ",33.3023113567551,"mode=Hetero"
"Yes",2007,"Incidence (Upper Bound)  ",33.2452276310093,"mode=Hetero"
"Yes",2007.25,"Incidence (Upper Bound)  ",33.1799180259944,"mode=Hetero"
"Yes",2007.5,"Incidence (Upper Bound)  ",33.0846963198102,"mode=Hetero"
"Yes",2007.75,"Incidence (Upper Bound)  ",32.9522276226383,"mode=Hetero"
"Yes",2008,"Incidence (Upper Bound)  ",32.8094849470192,"mode=Hetero"
"Yes",2008.25,"Incidence (Upper Bound)  ",32.6349353963093,"mode=Hetero"
"Yes",2008.5,"Incidence (Upper Bound)  ",32.4237587647596,"mode=Hetero"
"Yes",2008.75,"Incidence (Upper Bound)  ",32.224424160951,"mode=Hetero"
"Yes",2009,"Incidence (Upper Bound)  ",32.0544315228665,"mode=Hetero"
"Yes",2009.25,"Incidence (Upper Bound)  ",31.9028231591401,"mode=Hetero"
"Yes",2009.5,"Incidence (Upper Bound)  ",31.7712793135807,"mode=Hetero"
"Yes",2009.75,"Incidence (Upper Bound)  ",31.6767267476702,"mode=Hetero"
"Yes",2010,"Incidence (Upper Bound)  ",31.5964895399582,"mode=Hetero"
"Yes",2010.25,"Incidence (Upper Bound)  ",31.5432791425839,"mode=Hetero"
"Yes",2010.5,"Incidence (Upper Bound)  ",31.513308754663,"mode=Hetero"
"Yes",2010.75,"Incidence (Upper Bound)  ",31.5247285437526,"mode=Hetero"
"Yes",2011,"Incidence (Upper Bound)  ",31.5657246456438,"mode=Hetero"
"Yes",2011.25,"Incidence (Upper Bound)  ",31.6124018225546,"mode=Hetero"
"Yes",2011.5,"Incidence (Upper Bound)  ",31.6603478210143,"mode=Hetero"
"Yes",2011.75,"Incidence (Upper Bound)  ",31.6861587095994,"mode=Hetero"
"Yes",2012,"Incidence (Upper Bound)  ",31.6793034618341,"mode=Hetero"
"Yes",2012.25,"Incidence (Upper Bound)  ",31.6469882917987,"mode=Hetero"
"Yes",2012.5,"Incidence (Upper Bound)  ",31.612184655443,"mode=Hetero"
"Yes",2012.75,"Incidence (Upper Bound)  ",31.5789279740242,"mode=Hetero"
"Yes",2013,"Incidence (Upper Bound)  ",31.5568872838351,"mode=Hetero"
"Yes",2013.25,"Incidence (Upper Bound)  ",31.5447078916519,"mode=Hetero"
"Yes",2013.5,"Incidence (Upper Bound)  ",31.5367760200983,"mode=Hetero"
"Yes",2013.75,"Incidence (Upper Bound)  ",31.5348645796503,"mode=Hetero"
"No",2005,"# Diagnosed  ",47,"mode=Hetero"
"No",2005.25,"# Diagnosed  ",30,"mode=Hetero"
"No",2005.5,"# Diagnosed  ",39,"mode=Hetero"
"No",2005.75,"# Diagnosed  ",43,"mode=Hetero"
"No",2006,"# Diagnosed  ",32,"mode=Hetero"
"No",2006.25,"# Diagnosed  ",36,"mode=Hetero"
"No",2006.5,"# Diagnosed  ",28,"mode=Hetero"
"No",2006.75,"# Diagnosed  ",43,"mode=Hetero"
"No",2007,"# Diagnosed  ",51,"mode=Hetero"
"No",2007.25,"# Diagnosed  ",30,"mode=Hetero"
"No",2007.5,"# Diagnosed  ",46,"mode=Hetero"
"No",2007.75,"# Diagnosed  ",36,"mode=Hetero"
"No",2008,"# Diagnosed  ",40,"mode=Hetero"
"No",2008.25,"# Diagnosed  ",51,"mode=Hetero"
"No",2008.5,"# Diagnosed  ",49,"mode=Hetero"
"No",2008.75,"# Diagnosed  ",38,"mode=Hetero"
"No",2009,"# Diagnosed  ",39,"mode=Hetero"
"No",2009.25,"# Diagnosed  ",39,"mode=Hetero"
"No",2009.5,"# Diagnosed  ",29,"mode=Hetero"
"No",2009.75,"# Diagnosed  ",40,"mode=Hetero"
"No",2010,"# Diagnosed  ",44,"mode=Hetero"
"No",2010.25,"# Diagnosed  ",28,"mode=Hetero"
"No",2010.5,"# Diagnosed  ",38,"mode=Hetero"
"No",2010.75,"# Diagnosed  ",28,"mode=Hetero"
"No",2011,"# Diagnosed  ",37,"mode=Hetero"
"No",2011.25,"# Diagnosed  ",18,"mode=Hetero"
"No",2011.5,"# Diagnosed  ",25,"mode=Hetero"
"No",2011.75,"# Diagnosed  ",36,"mode=Hetero"
"No",2012,"# Diagnosed  ",47,"mode=Hetero"
"No",2012.25,"# Diagnosed  ",41,"mode=Hetero"
"No",2012.5,"# Diagnosed  ",37,"mode=Hetero"
"No",2012.75,"# Diagnosed  ",37,"mode=Hetero"
"No",2013,"# Diagnosed  ",31,"mode=Hetero"
"No",2013.25,"# Diagnosed  ",36,"mode=Hetero"
"No",2013.5,"# Diagnosed  ",32,"mode=Hetero"
"No",2013.75,"# Diagnosed  ",33,"mode=Hetero"
"No",2005,"Incidence (Base Case)  ",38.6015612665152,"mode=Hetero"
"No",2005.25,"Incidence (Base Case)  ",38.496284886282,"mode=Hetero"
"No",2005.5,"Incidence (Base Case)  ",38.5175414481169,"mode=Hetero"
"No",2005.75,"Incidence (Base Case)  ",38.5467779484413,"mode=Hetero"
"No",2006,"Incidence (Base Case)  ",38.5729058175542,"mode=Hetero"
"No",2006.25,"Incidence (Base Case)  ",38.7264789535935,"mode=Hetero"
"No",2006.5,"Incidence (Base Case)  ",38.8935815318013,"mode=Hetero"
"No",2006.75,"Incidence (Base Case)  ",39.0912449344661,"mode=Hetero"
"No",2007,"Incidence (Base Case)  ",39.0943099545507,"mode=Hetero"
"No",2007.25,"Incidence (Base Case)  ",38.9218934861547,"mode=Hetero"
"No",2007.5,"Incidence (Base Case)  ",38.7459412265023,"mode=Hetero"
"No",2007.75,"Incidence (Base Case)  ",38.3952769680533,"mode=Hetero"
"No",2008,"Incidence (Base Case)  ",37.9457033542449,"mode=Hetero"
"No",2008.25,"Incidence (Base Case)  ",37.3360277310392,"mode=Hetero"
"No",2008.5,"Incidence (Base Case)  ",36.4620885361617,"mode=Hetero"
"No",2008.75,"Incidence (Base Case)  ",35.4826727536812,"mode=Hetero"
"No",2009,"Incidence (Base Case)  ",34.5584194751917,"mode=Hetero"
"No",2009.25,"Incidence (Base Case)  ",33.7117509694087,"mode=Hetero"
"No",2009.5,"Incidence (Base Case)  ",32.9364465459011,"mode=Hetero"
"No",2009.75,"Incidence (Base Case)  ",32.3210222128585,"mode=Hetero"
"No",2010,"Incidence (Base Case)  ",31.7220706646214,"mode=Hetero"
"No",2010.25,"Incidence (Base Case)  ",31.1819722476848,"mode=Hetero"
"No",2010.5,"Incidence (Base Case)  ",30.8763396895628,"mode=Hetero"
"No",2010.75,"Incidence (Base Case)  ",30.6983868454673,"mode=Hetero"
"No",2011,"Incidence (Base Case)  ",30.7611937283561,"mode=Hetero"
"No",2011.25,"Incidence (Base Case)  ",30.9635882032518,"mode=Hetero"
"No",2011.5,"Incidence (Base Case)  ",31.4342154573899,"mode=Hetero"
"No",2011.75,"Incidence (Base Case)  ",31.904817878887,"mode=Hetero"
"No",2012,"Incidence (Base Case)  ",32.1687386539312,"mode=Hetero"
"No",2012.25,"Incidence (Base Case)  ",32.1479266009877,"mode=Hetero"
"No",2012.5,"Incidence (Base Case)  ",32.0121241459241,"mode=Hetero"
"No",2012.75,"Incidence (Base Case)  ",31.8501749061809,"mode=Hetero"
"No",2013,"Incidence (Base Case)  ",31.6960772916176,"mode=Hetero"
"No",2013.25,"Incidence (Base Case)  ",31.6145401123444,"mode=Hetero"
"No",2013.5,"Incidence (Base Case)  ",31.5414953288671,"mode=Hetero"
"No",2013.75,"Incidence (Base Case)  ",31.5210810462377,"mode=Hetero"
"No",2005,"Incidence (Upper Bound)  ",35.9862592732799,"mode=Hetero"
"No",2005.25,"Incidence (Upper Bound)  ",35.9061034880041,"mode=Hetero"
"No",2005.5,"Incidence (Upper Bound)  ",35.8347805020334,"mode=Hetero"
"No",2005.75,"Incidence (Upper Bound)  ",35.7863563666563,"mode=Hetero"
"No",2006,"Incidence (Upper Bound)  ",35.7713131022402,"mode=Hetero"
"No",2006.25,"Incidence (Upper Bound)  ",35.7233811034782,"mode=Hetero"
"No",2006.5,"Incidence (Upper Bound)  ",35.6276829552547,"mode=Hetero"
"No",2006.75,"Incidence (Upper Bound)  ",35.5421794486305,"mode=Hetero"
"No",2007,"Incidence (Upper Bound)  ",35.3820320213927,"mode=Hetero"
"No",2007.25,"Incidence (Upper Bound)  ",35.1837611609658,"mode=Hetero"
"No",2007.5,"Incidence (Upper Bound)  ",34.9241740384419,"mode=Hetero"
"No",2007.75,"Incidence (Upper Bound)  ",34.5511408300559,"mode=Hetero"
"No",2008,"Incidence (Upper Bound)  ",34.1272177501258,"mode=Hetero"
"No",2008.25,"Incidence (Upper Bound)  ",33.6078957006362,"mode=Hetero"
"No",2008.5,"Incidence (Upper Bound)  ",33.0102145342427,"mode=Hetero"
"No",2008.75,"Incidence (Upper Bound)  ",32.415474941027,"mode=Hetero"
"No",2009,"Incidence (Upper Bound)  ",31.8801012709652,"mode=Hetero"
"No",2009.25,"Incidence (Upper Bound)  ",31.3953434225837,"mode=Hetero"
"No",2009.5,"Incidence (Upper Bound)  ",30.9982568075264,"mode=Hetero"
"No",2009.75,"Incidence (Upper Bound)  ",30.6912979330388,"mode=Hetero"
"No",2010,"Incidence (Upper Bound)  ",30.4260694808307,"mode=Hetero"
"No",2010.25,"Incidence (Upper Bound)  ",30.243180630376,"mode=Hetero"
"No",2010.5,"Incidence (Upper Bound)  ",30.1462947368026,"mode=Hetero"
"No",2010.75,"Incidence (Upper Bound)  ",30.1637246643014,"mode=Hetero"
"No",2011,"Incidence (Upper Bound)  ",30.2577921031324,"mode=Hetero"
"No",2011.25,"Incidence (Upper Bound)  ",30.3750421899861,"mode=Hetero"
"No",2011.5,"Incidence (Upper Bound)  ",30.5024571147154,"mode=Hetero"
"No",2011.75,"Incidence (Upper Bound)  ",30.5809748927877,"mode=Hetero"
"No",2012,"Incidence (Upper Bound)  ",30.5734105882309,"mode=Hetero"
"No",2012.25,"Incidence (Upper Bound)  ",30.4985663538876,"mode=Hetero"
"No",2012.5,"Incidence (Upper Bound)  ",30.412212068046,"mode=Hetero"
"No",2012.75,"Incidence (Upper Bound)  ",30.3299355745414,"mode=Hetero"
"No",2013,"Incidence (Upper Bound)  ",30.2738945435749,"mode=Hetero"
"No",2013.25,"Incidence (Upper Bound)  ",30.2420828630333,"mode=Hetero"
"No",2013.5,"Incidence (Upper Bound)  ",30.2214841013505,"mode=Hetero"
"No",2013.75,"Incidence (Upper Bound)  ",30.2164886943482,"mode=Hetero"
"Yes",2005,"Undiagnosed (Base Case)  ",1046.76007584129,"mode=Hetero"
"Yes",2005.25,"Undiagnosed (Base Case)  ",1044.68310941136,"mode=Hetero"
"Yes",2005.5,"Undiagnosed (Base Case)  ",1046.9329778252,"mode=Hetero"
"Yes",2005.75,"Undiagnosed (Base Case)  ",1042.67755758282,"mode=Hetero"
"Yes",2006,"Undiagnosed (Base Case)  ",1041.28790529869,"mode=Hetero"
"Yes",2006.25,"Undiagnosed (Base Case)  ",1043.83470703954,"mode=Hetero"
"Yes",2006.5,"Undiagnosed (Base Case)  ",1048.20791150951,"mode=Hetero"
"Yes",2006.75,"Undiagnosed (Base Case)  ",1049.81144629452,"mode=Hetero"
"Yes",2007,"Undiagnosed (Base Case)  ",1039.58962029791,"mode=Hetero"
"Yes",2007.25,"Undiagnosed (Base Case)  ",1035.11208978201,"mode=Hetero"
"Yes",2007.5,"Undiagnosed (Base Case)  ",1033.3409136387,"mode=Hetero"
"Yes",2007.75,"Undiagnosed (Base Case)  ",1027.92262598316,"mode=Hetero"
"Yes",2008,"Undiagnosed (Base Case)  ",1025.12739318153,"mode=Hetero"
"Yes",2008.25,"Undiagnosed (Base Case)  ",1014.68279523779,"mode=Hetero"
"Yes",2008.5,"Undiagnosed (Base Case)  ",998.392001212721,"mode=Hetero"
"Yes",2008.75,"Undiagnosed (Base Case)  ",987.372842961691,"mode=Hetero"
"Yes",2009,"Undiagnosed (Base Case)  ",980.575880315617,"mode=Hetero"
"Yes",2009.25,"Undiagnosed (Base Case)  ",972.75471875253,"mode=Hetero"
"Yes",2009.5,"Undiagnosed (Base Case)  ",969.146112821813,"mode=Hetero"
"Yes",2009.75,"Undiagnosed (Base Case)  ",965.005904739977,"mode=Hetero"
"Yes",2010,"Undiagnosed (Base Case)  ",952.840515782095,"mode=Hetero"
"Yes",2010.25,"Undiagnosed (Base Case)  ",945.857521387122,"mode=Hetero"
"Yes",2010.5,"Undiagnosed (Base Case)  ",942.010612068796,"mode=Hetero"
"Yes",2010.75,"Undiagnosed (Base Case)  ",937.747194139807,"mode=Hetero"
"Yes",2011,"Undiagnosed (Base Case)  ",934.3148876773,"mode=Hetero"
"Yes",2011.25,"Undiagnosed (Base Case)  ",935.66374636508,"mode=Hetero"
"Yes",2011.5,"Undiagnosed (Base Case)  ",944.061739488995,"mode=Hetero"
"Yes",2011.75,"Undiagnosed (Base Case)  ",944.261883715397,"mode=Hetero"
"Yes",2012,"Undiagnosed (Base Case)  ",933.772963744089,"mode=Hetero"
"Yes",2012.25,"Undiagnosed (Base Case)  ",920.230106703118,"mode=Hetero"
"Yes",2012.5,"Undiagnosed (Base Case)  ",911.343247663046,"mode=Hetero"
"Yes",2012.75,"Undiagnosed (Base Case)  ",904.267429456933,"mode=Hetero"
"Yes",2013,"Undiagnosed (Base Case)  ",899.93475603366,"mode=Hetero"
"Yes",2013.25,"Undiagnosed (Base Case)  ",896.250314751145,"mode=Hetero"
"Yes",2013.5,"Undiagnosed (Base Case)  ",891.910058601031,"mode=Hetero"
"Yes",2013.75,"Undiagnosed (Base Case)  ",889.159257580358,"mode=Hetero"
"Yes",2005,"Undiagnosed (Upper Bound)  ",1906.83673268864,"mode=Hetero"
"Yes",2005.25,"Undiagnosed (Upper Bound)  ",1902.05701843464,"mode=Hetero"
"Yes",2005.5,"Undiagnosed (Upper Bound)  ",1900.90024516377,"mode=Hetero"
"Yes",2005.75,"Undiagnosed (Upper Bound)  ",1893.18922033939,"mode=Hetero"
"Yes",2006,"Undiagnosed (Upper Bound)  ",1889.17578838623,"mode=Hetero"
"Yes",2006.25,"Undiagnosed (Upper Bound)  ",1888.7643966012,"mode=Hetero"
"Yes",2006.5,"Undiagnosed (Upper Bound)  ",1890.04521340644,"mode=Hetero"
"Yes",2006.75,"Undiagnosed (Upper Bound)  ",1887.96014359406,"mode=Hetero"
"Yes",2007,"Undiagnosed (Upper Bound)  ",1874.25913992385,"mode=Hetero"
"Yes",2007.25,"Undiagnosed (Upper Bound)  ",1867.13671055343,"mode=Hetero"
"Yes",2007.5,"Undiagnosed (Upper Bound)  ",1862.46704808874,"mode=Hetero"
"Yes",2007.75,"Undiagnosed (Upper Bound)  ",1854.48621922893,"mode=Hetero"
"Yes",2008,"Undiagnosed (Upper Bound)  ",1849.50365742474,"mode=Hetero"
"Yes",2008.25,"Undiagnosed (Upper Bound)  ",1836.87694992749,"mode=Hetero"
"Yes",2008.5,"Undiagnosed (Upper Bound)  ",1819.22326528706,"mode=Hetero"
"Yes",2008.75,"Undiagnosed (Upper Bound)  ",1807.75797067755,"mode=Hetero"
"Yes",2009,"Undiagnosed (Upper Bound)  ",1801.19394711564,"mode=Hetero"
"Yes",2009.25,"Undiagnosed (Upper Bound)  ",1793.96820383122,"mode=Hetero"
"Yes",2009.5,"Undiagnosed (Upper Bound)  ",1791.50393190029,"mode=Hetero"
"Yes",2009.75,"Undiagnosed (Upper Bound)  ",1788.58947326567,"mode=Hetero"
"Yes",2010,"Undiagnosed (Upper Bound)  ",1778.01471162219,"mode=Hetero"
"Yes",2010.25,"Undiagnosed (Upper Bound)  ",1773.41095842949,"mode=Hetero"
"Yes",2010.5,"Undiagnosed (Upper Bound)  ",1771.66300846007,"mode=Hetero"
"Yes",2010.75,"Undiagnosed (Upper Bound)  ",1770.00087785954,"mode=Hetero"
"Yes",2011,"Undiagnosed (Upper Bound)  ",1769.03036559278,"mode=Hetero"
"Yes",2011.25,"Undiagnosed (Upper Bound)  ",1773.13439745703,"mode=Hetero"
"Yes",2011.5,"Undiagnosed (Upper Bound)  ",1783.43457063303,"mode=Hetero"
"Yes",2011.75,"Undiagnosed (Upper Bound)  ",1784.82742908873,"mode=Hetero"
"Yes",2012,"Undiagnosed (Upper Bound)  ",1775.16776061303,"mode=Hetero"
"Yes",2012.25,"Undiagnosed (Upper Bound)  ",1762.83026934966,"mode=Hetero"
"Yes",2012.5,"Undiagnosed (Upper Bound)  ",1755.4324738877,"mode=Hetero"
"Yes",2012.75,"Undiagnosed (Upper Bound)  ",1749.94039869725,"mode=Hetero"
"Yes",2013,"Undiagnosed (Upper Bound)  ",1747.43492012034,"mode=Hetero"
"Yes",2013.25,"Undiagnosed (Upper Bound)  ",1745.45274897957,"mode=Hetero"
"Yes",2013.5,"Undiagnosed (Upper Bound)  ",1742.9514981138,"mode=Hetero"
"Yes",2013.75,"Undiagnosed (Upper Bound)  ",1741.97428387072,"mode=Hetero"
"No",2005,"Undiagnosed (Base Case)  ",737.218279545402,"mode=Hetero"
"No",2005.25,"Undiagnosed (Base Case)  ",736.238722212236,"mode=Hetero"
"No",2005.5,"Undiagnosed (Base Case)  ",740.19316195586,"mode=Hetero"
"No",2005.75,"Undiagnosed (Base Case)  ",737.762362717653,"mode=Hetero"
"No",2006,"Undiagnosed (Base Case)  ",737.850681489782,"mode=Hetero"
"No",2006.25,"Undiagnosed (Base Case)  ",742.471026564985,"mode=Hetero"
"No",2006.5,"Undiagnosed (Base Case)  ",749.125641307423,"mode=Hetero"
"No",2006.75,"Undiagnosed (Base Case)  ",754.237080654199,"mode=Hetero"
"No",2007,"Undiagnosed (Base Case)  ",747.702340621313,"mode=Hetero"
"No",2007.25,"Undiagnosed (Base Case)  ",746.150796839417,"mode=Hetero"
"No",2007.5,"Undiagnosed (Base Case)  ",748.24970270704,"mode=Hetero"
"No",2007.75,"Undiagnosed (Base Case)  ",746.403719050597,"mode=Hetero"
"No",2008,"Undiagnosed (Base Case)  ",747.563736996631,"mode=Hetero"
"No",2008.25,"Undiagnosed (Base Case)  ",741.372422503797,"mode=Hetero"
"No",2008.5,"Undiagnosed (Base Case)  ",728.603143211814,"mode=Hetero"
"No",2008.75,"Undiagnosed (Base Case)  ",720.193902544224,"mode=Hetero"
"No",2009,"Undiagnosed (Base Case)  ",715.715697411088,"mode=Hetero"
"No",2009.25,"Undiagnosed (Base Case)  ",709.9459632753,"mode=Hetero"
"No",2009.5,"Undiagnosed (Base Case)  ",707.828973677852,"mode=Hetero"
"No",2009.75,"Undiagnosed (Base Case)  ",705.543290840631,"mode=Hetero"
"No",2010,"Undiagnosed (Base Case)  ",694.891798169523,"mode=Hetero"
"No",2010.25,"Undiagnosed (Base Case)  ",688.611424354064,"mode=Hetero"
"No",2010.5,"Undiagnosed (Base Case)  ",685.699212559637,"mode=Hetero"
"No",2010.75,"Undiagnosed (Base Case)  ",681.919351664792,"mode=Hetero"
"No",2011,"Undiagnosed (Base Case)  ",679.321732460537,"mode=Hetero"
"No",2011.25,"Undiagnosed (Base Case)  ",681.124218152273,"mode=Hetero"
"No",2011.5,"Undiagnosed (Base Case)  ",691.058595995528,"mode=Hetero"
"No",2011.75,"Undiagnosed (Base Case)  ",693.78226667117,"mode=Hetero"
"No",2012,"Undiagnosed (Base Case)  ",686.282944784658,"mode=Hetero"
"No",2012.25,"Undiagnosed (Base Case)  ",675.170258457931,"mode=Hetero"
"No",2012.5,"Undiagnosed (Base Case)  ",668.349835480629,"mode=Hetero"
"No",2012.75,"Undiagnosed (Base Case)  ",663.15004577899,"mode=Hetero"
"No",2013,"Undiagnosed (Base Case)  ",660.38619433841,"mode=Hetero"
"No",2013.25,"Undiagnosed (Base Case)  ",658.447081582909,"mode=Hetero"
"No",2013.5,"Undiagnosed (Base Case)  ",655.656601030908,"mode=Hetero"
"No",2013.75,"Undiagnosed (Base Case)  ",654.54900721207,"mode=Hetero"
"No",2005,"Undiagnosed (Upper Bound)  ",1424.70791742139,"mode=Hetero"
"No",2005.25,"Undiagnosed (Upper Bound)  ",1422.04844126735,"mode=Hetero"
"No",2005.5,"Undiagnosed (Upper Bound)  ",1423.21704910029,"mode=Hetero"
"No",2005.75,"Undiagnosed (Upper Bound)  ",1417.76253692118,"mode=Hetero"
"No",2006,"Undiagnosed (Upper Bound)  ",1416.26724832145,"mode=Hetero"
"No",2006.25,"Undiagnosed (Upper Bound)  ",1418.3301190431,"mode=Hetero"
"No",2006.5,"Undiagnosed (Upper Bound)  ",1421.88350912683,"mode=Hetero"
"No",2006.75,"Undiagnosed (Upper Bound)  ",1422.45467787134,"mode=Hetero"
"No",2007,"Undiagnosed (Upper Bound)  ",1411.10500701096,"mode=Hetero"
"No",2007.25,"Undiagnosed (Upper Bound)  ",1406.21887429479,"mode=Hetero"
"No",2007.5,"Undiagnosed (Upper Bound)  ",1403.93416881942,"mode=Hetero"
"No",2007.75,"Undiagnosed (Upper Bound)  ",1397.83583282557,"mode=Hetero"
"No",2008,"Undiagnosed (Upper Bound)  ",1394.61312125765,"mode=Hetero"
"No",2008.25,"Undiagnosed (Upper Bound)  ",1383.24675383579,"mode=Hetero"
"No",2008.5,"Undiagnosed (Upper Bound)  ",1366.23670509418,"mode=Hetero"
"No",2008.75,"Undiagnosed (Upper Bound)  ",1354.76656650015,"mode=Hetero"
"No",2009,"Undiagnosed (Upper Bound)  ",1347.82327475175,"mode=Hetero"
"No",2009.25,"Undiagnosed (Upper Bound)  ",1339.66755546112,"mode=Hetero"
"No",2009.5,"Undiagnosed (Upper Bound)  ",1336.10655827056,"mode=Hetero"
"No",2009.75,"Undiagnosed (Upper Bound)  ",1332.04125567963,"mode=Hetero"
"No",2010,"Undiagnosed (Upper Bound)  ",1319.96588940687,"mode=Hetero"
"No",2010.25,"Undiagnosed (Upper Bound)  ",1313.68854993721,"mode=Hetero"
