"imputed","time","var","value","Subgroup"
"Yes",2006.5,"Incidence (Base Case)  ",1.73867437662344,"race=Native"
"Yes",2006.75,"Incidence (Base Case)  ",1.66942945263335,"race=Native"
"Yes",2007,"Incidence (Base Case)  ",2.02726072938769,"race=Native"
"Yes",2007.25,"Incidence (Base Case)  ",2.32606522190211,"race=Native"
"Yes",2007.5,"Incidence (Base Case)  ",2.60850507754755,"race=Native"
"Yes",2007.75,"Incidence (Base Case)  ",2.67147129292613,"race=Native"
"Yes",2008,"Incidence (Base Case)  ",2.38827103373784,"race=Native"
"Yes",2008.25,"Incidence (Base Case)  ",1.77600845487013,"race=Native"
"Yes",2008.5,"Incidence (Base Case)  ",1.28026951353187,"race=Native"
"Yes",2008.75,"Incidence (Base Case)  ",0.796711097979752,"race=Native"
"Yes",2009,"Incidence (Base Case)  ",0.799382241499321,"race=Native"
"Yes",2009.25,"Incidence (Base Case)  ",1.24000757577907,"race=Native"
"Yes",2009.5,"Incidence (Base Case)  ",1.55418100728311,"race=Native"
"Yes",2009.75,"Incidence (Base Case)  ",1.7867341024526,"race=Native"
"Yes",2010,"Incidence (Base Case)  ",2.55072446538733,"race=Native"
"Yes",2010.25,"Incidence (Base Case)  ",2.7465759681266,"race=Native"
"Yes",2010.5,"Incidence (Base Case)  ",2.7552058565133,"race=Native"
"Yes",2010.75,"Incidence (Base Case)  ",2.79447633091067,"race=Native"
"Yes",2011,"Incidence (Base Case)  ",3.17854892439902,"race=Native"
"Yes",2011.25,"Incidence (Base Case)  ",3.71476250792197,"race=Native"
"Yes",2011.5,"Incidence (Base Case)  ",3.89339657457656,"race=Native"
"Yes",2011.75,"Incidence (Base Case)  ",4.12911207376161,"race=Native"
"Yes",2012,"Incidence (Base Case)  ",4.3252056517803,"race=Native"
"Yes",2012.25,"Incidence (Base Case)  ",3.8280433139978,"race=Native"
"Yes",2012.5,"Incidence (Base Case)  ",3.46215149601401,"race=Native"
"Yes",2012.75,"Incidence (Base Case)  ",3.43178419839378,"race=Native"
"Yes",2013,"Incidence (Base Case)  ",3.76959025558159,"race=Native"
"Yes",2013.25,"Incidence (Base Case)  ",3.90545575934017,"race=Native"
"Yes",2013.5,"Incidence (Base Case)  ",4.26999154144116,"race=Native"
"Yes",2013.75,"Incidence (Base Case)  ",4.72076518731824,"race=Native"
"Yes",2005,"Incidence (Upper Bound)  ",2.50332984570079,"race=Native"
"Yes",2005.25,"Incidence (Upper Bound)  ",2.50421640124647,"race=Native"
"Yes",2005.5,"Incidence (Upper Bound)  ",2.22235653828619,"race=Native"
"Yes",2005.75,"Incidence (Upper Bound)  ",2.3256395761636,"race=Native"
"Yes",2006,"Incidence (Upper Bound)  ",2.36415278352752,"race=Native"
"Yes",2006.25,"Incidence (Upper Bound)  ",2.44403297928159,"race=Native"
"Yes",2006.5,"Incidence (Upper Bound)  ",2.14529487723511,"race=Native"
"Yes",2006.75,"Incidence (Upper Bound)  ",2.08699028935398,"race=Native"
"Yes",2007,"Incidence (Upper Bound)  ",2.14885759865133,"race=Native"
"Yes",2007.25,"Incidence (Upper Bound)  ",2.4060400601422,"race=Native"
"Yes",2007.5,"Incidence (Upper Bound)  ",2.37536788173938,"race=Native"
"Yes",2007.75,"Incidence (Upper Bound)  ",2.41941247620143,"race=Native"
"Yes",2008,"Incidence (Upper Bound)  ",2.58808730851497,"race=Native"
"Yes",2008.25,"Incidence (Upper Bound)  ",2.36220566266081,"race=Native"
"Yes",2008.5,"Incidence (Upper Bound)  ",2.2151129075923,"race=Native"
"Yes",2008.75,"Incidence (Upper Bound)  ",2.15531004896228,"race=Native"
"Yes",2009,"Incidence (Upper Bound)  ",2.16193307536755,"race=Native"
"Yes",2009.25,"Incidence (Upper Bound)  ",2.39972779491374,"race=Native"
"Yes",2009.5,"Incidence (Upper Bound)  ",2.49079419932075,"race=Native"
"Yes",2009.75,"Incidence (Upper Bound)  ",2.57762463725658,"race=Native"
"Yes",2010,"Incidence (Upper Bound)  ",2.91661503007592,"race=Native"
"Yes",2010.25,"Incidence (Upper Bound)  ",2.9803502962752,"race=Native"
"Yes",2010.5,"Incidence (Upper Bound)  ",2.89711783768064,"race=Native"
"Yes",2010.75,"Incidence (Upper Bound)  ",2.98767533009466,"race=Native"
"Yes",2011,"Incidence (Upper Bound)  ",3.1653668059404,"race=Native"
"Yes",2011.25,"Incidence (Upper Bound)  ",3.3071257767427,"race=Native"
"Yes",2011.5,"Incidence (Upper Bound)  ",3.31911672073347,"race=Native"
"Yes",2011.75,"Incidence (Upper Bound)  ",3.47193086164076,"race=Native"
"Yes",2012,"Incidence (Upper Bound)  ",3.64646735101184,"race=Native"
"Yes",2012.25,"Incidence (Upper Bound)  ",3.52497613407927,"race=Native"
"Yes",2012.5,"Incidence (Upper Bound)  ",3.35660893047568,"race=Native"
"Yes",2012.75,"Incidence (Upper Bound)  ",3.48486977105133,"race=Native"
"Yes",2013,"Incidence (Upper Bound)  ",3.72050851111578,"race=Native"
"Yes",2013.25,"Incidence (Upper Bound)  ",3.70408359562033,"race=Native"
"Yes",2013.5,"Incidence (Upper Bound)  ",3.89419334592424,"race=Native"
"Yes",2013.75,"Incidence (Upper Bound)  ",4.11374853650429,"race=Native"
"No",2005,"# Diagnosed  ",3,"race=Native"
"No",2005.25,"# Diagnosed  ",3,"race=Native"
"No",2005.5,"# Diagnosed  ",2,"race=Native"
"No",2005.75,"# Diagnosed  ",3,"race=Native"
"No",2006,"# Diagnosed  ",4,"race=Native"
"No",2006.25,"# Diagnosed  ",3,"race=Native"
"No",2006.5,"# Diagnosed  ",1,"race=Native"
"No",2006.75,"# Diagnosed  ",3,"race=Native"
"No",2007,"# Diagnosed  ",2,"race=Native"
"No",2007.25,"# Diagnosed  ",0,"race=Native"
"No",2007.5,"# Diagnosed  ",5,"race=Native"
"No",2007.75,"# Diagnosed  ",2,"race=Native"
"No",2008,"# Diagnosed  ",6,"race=Native"
"No",2008.25,"# Diagnosed  ",3,"race=Native"
"No",2008.5,"# Diagnosed  ",1,"race=Native"
"No",2008.75,"# Diagnosed  ",2,"race=Native"
"No",2009,"# Diagnosed  ",2,"race=Native"
"No",2009.25,"# Diagnosed  ",1,"race=Native"
"No",2009.5,"# Diagnosed  ",3,"race=Native"
"No",2009.75,"# Diagnosed  ",1,"race=Native"
"No",2010,"# Diagnosed  ",3,"race=Native"
"No",2010.25,"# Diagnosed  ",3,"race=Native"
"No",2010.5,"# Diagnosed  ",2,"race=Native"
"No",2010.75,"# Diagnosed  ",2,"race=Native"
"No",2011,"# Diagnosed  ",4,"race=Native"
"No",2011.25,"# Diagnosed  ",1,"race=Native"
"No",2011.5,"# Diagnosed  ",2,"race=Native"
"No",2011.75,"# Diagnosed  ",3,"race=Native"
"No",2012,"# Diagnosed  ",6,"race=Native"
"No",2012.25,"# Diagnosed  ",3,"race=Native"
"No",2012.5,"# Diagnosed  ",2,"race=Native"
"No",2012.75,"# Diagnosed  ",1,"race=Native"
"No",2013,"# Diagnosed  ",5,"race=Native"
"No",2013.25,"# Diagnosed  ",1,"race=Native"
"No",2013.5,"# Diagnosed  ",1,"race=Native"
"No",2013.75,"# Diagnosed  ",6,"race=Native"
"No",2005,"Incidence (Base Case)  ",3.05697683566699,"race=Native"
"No",2005.25,"Incidence (Base Case)  ",2.975054442173,"race=Native"
"No",2005.5,"Incidence (Base Case)  ",2.71489956997996,"race=Native"
"No",2005.75,"Incidence (Base Case)  ",2.84898757085061,"race=Native"
"No",2006,"Incidence (Base Case)  ",2.3798535746273,"race=Native"
"No",2006.25,"Incidence (Base Case)  ",2.24181199807919,"race=Native"
"No",2006.5,"Incidence (Base Case)  ",1.61137440215657,"race=Native"
"No",2006.75,"Incidence (Base Case)  ",1.61677147687619,"race=Native"
"No",2007,"Incidence (Base Case)  ",2.07666339300213,"race=Native"
"No",2007.25,"Incidence (Base Case)  ",2.56735863633525,"race=Native"
"No",2007.5,"Incidence (Base Case)  ",3.24208178068423,"race=Native"
"No",2007.75,"Incidence (Base Case)  ",3.28351372193502,"race=Native"
"No",2008,"Incidence (Base Case)  ",2.9756550566791,"race=Native"
"No",2008.25,"Incidence (Base Case)  ",2.09115060640449,"race=Native"
"No",2008.5,"Incidence (Base Case)  ",1.34519256524519,"race=Native"
"No",2008.75,"Incidence (Base Case)  ",0.86876092154336,"race=Native"
"No",2009,"Incidence (Base Case)  ",0.89070537047739,"race=Native"
"No",2009.25,"Incidence (Base Case)  ",1.31440759774207,"race=Native"
"No",2009.5,"Incidence (Base Case)  ",1.67438503764054,"race=Native"
"No",2009.75,"Incidence (Base Case)  ",1.82094350890223,"race=Native"
"No",2010,"Incidence (Base Case)  ",2.64399469135623,"race=Native"
"No",2010.25,"Incidence (Base Case)  ",2.78855012554092,"race=Native"
"No",2010.5,"Incidence (Base Case)  ",2.60755847356204,"race=Native"
"No",2010.75,"Incidence (Base Case)  ",2.50835710868397,"race=Native"
"No",2011,"Incidence (Base Case)  ",2.8701110973528,"race=Native"
"No",2011.25,"Incidence (Base Case)  ",3.29985824678963,"race=Native"
"No",2011.5,"Incidence (Base Case)  ",3.50935257729189,"race=Native"
"No",2011.75,"Incidence (Base Case)  ",3.82125034461737,"race=Native"
"No",2012,"Incidence (Base Case)  ",4.05731545152735,"race=Native"
"No",2012.25,"Incidence (Base Case)  ",3.29046908393071,"race=Native"
"No",2012.5,"Incidence (Base Case)  ",2.7105090229251,"race=Native"
"No",2012.75,"Incidence (Base Case)  ",2.62465247514342,"race=Native"
"No",2013,"Incidence (Base Case)  ",3.13091637016015,"race=Native"
"No",2013.25,"Incidence (Base Case)  ",3.20947653512765,"race=Native"
"No",2013.5,"Incidence (Base Case)  ",3.75348689026794,"race=Native"
"No",2013.75,"Incidence (Base Case)  ",4.50823038265017,"race=Native"
"No",2005,"Incidence (Upper Bound)  ",2.79338093821727,"race=Native"
"No",2005.25,"Incidence (Upper Bound)  ",2.65462144726981,"race=Native"
"No",2005.5,"Incidence (Upper Bound)  ",2.31952252011584,"race=Native"
"No",2005.75,"Incidence (Upper Bound)  ",2.49837799981532,"race=Native"
"No",2006,"Incidence (Upper Bound)  ",2.43495208063919,"race=Native"
"No",2006.25,"Incidence (Upper Bound)  ",2.3406849575997,"race=Native"
"No",2006.5,"Incidence (Upper Bound)  ",1.9596222602844,"race=Native"
"No",2006.75,"Incidence (Upper Bound)  ",1.97503744050112,"race=Native"
"No",2007,"Incidence (Upper Bound)  ",2.06484456440672,"race=Native"
"No",2007.25,"Incidence (Upper Bound)  ",2.45836624299707,"race=Native"
"No",2007.5,"Incidence (Upper Bound)  ",2.52349493391179,"race=Native"
"No",2007.75,"Incidence (Upper Bound)  ",2.46826336350739,"race=Native"
"No",2008,"Incidence (Upper Bound)  ",2.36364925735194,"race=Native"
"No",2008.25,"Incidence (Upper Bound)  ",1.76484035866009,"race=Native"
"No",2008.5,"Incidence (Upper Bound)  ",1.32046305378485,"race=Native"
"No",2008.75,"Incidence (Upper Bound)  ",1.10193405871304,"race=Native"
"No",2009,"Incidence (Upper Bound)  ",1.08897236067787,"race=Native"
"No",2009.25,"Incidence (Upper Bound)  ",1.5535487385072,"race=Native"
"No",2009.5,"Incidence (Upper Bound)  ",1.74435521357071,"race=Native"
"No",2009.75,"Incidence (Upper Bound)  ",1.94705899460902,"race=Native"
"No",2010,"Incidence (Upper Bound)  ",2.65102869106636,"race=Native"
"No",2010.25,"Incidence (Upper Bound)  ",2.77658348228021,"race=Native"
"No",2010.5,"Incidence (Upper Bound)  ",2.57096692084062,"race=Native"
"No",2010.75,"Incidence (Upper Bound)  ",2.72715756005323,"race=Native"
"No",2011,"Incidence (Upper Bound)  ",3.07339535404163,"race=Native"
"No",2011.25,"Incidence (Upper Bound)  ",3.32444806527328,"race=Native"
"No",2011.5,"Incidence (Upper Bound)  ",3.29775338241682,"race=Native"
"No",2011.75,"Incidence (Upper Bound)  ",3.56435806630589,"race=Native"
"No",2012,"Incidence (Upper Bound)  ",3.84926368800979,"race=Native"
"No",2012.25,"Incidence (Upper Bound)  ",3.50131043667606,"race=Native"
"No",2012.5,"Incidence (Upper Bound)  ",3.08788298229781,"race=Native"
"No",2012.75,"Incidence (Upper Bound)  ",3.29375584798448,"race=Native"
"No",2013,"Incidence (Upper Bound)  ",3.72942871333507,"race=Native"
"No",2013.25,"Incidence (Upper Bound)  ",3.68577371362048,"race=Native"
"No",2013.5,"Incidence (Upper Bound)  ",4.06287228609669,"race=Native"
"No",2013.75,"Incidence (Upper Bound)  ",4.50057045581225,"race=Native"
"Yes",2005,"Undiagnosed (Base Case)  ",63.9888501487593,"race=Native"
"Yes",2005.25,"Undiagnosed (Base Case)  ",63.9735929351798,"race=Native"
"Yes",2005.5,"Undiagnosed (Base Case)  ",63.8683129948054,"race=Native"
"Yes",2005.75,"Undiagnosed (Base Case)  ",64.1825637905924,"race=Native"
"Yes",2006,"Undiagnosed (Base Case)  ",62.580999249606,"race=Native"
"Yes",2006.25,"Undiagnosed (Base Case)  ",61.5535102102436,"race=Native"
"Yes",2006.5,"Undiagnosed (Base Case)  ",61.1474175416339,"race=Native"
"Yes",2006.75,"Undiagnosed (Base Case)  ",60.6730084800913,"race=Native"
"Yes",2007,"Undiagnosed (Base Case)  ",60.2229253585076,"race=Native"
"Yes",2007.25,"Undiagnosed (Base Case)  ",61.5555603567892,"race=Native"
"Yes",2007.5,"Undiagnosed (Base Case)  ",61.777564937055,"race=Native"
"Yes",2007.75,"Undiagnosed (Base Case)  ",61.1330309860059,"race=Native"
"Yes",2008,"Undiagnosed (Base Case)  ",59.6775439651591,"race=Native"
"Yes",2008.25,"Undiagnosed (Base Case)  ",56.9114011350762,"race=Native"
"Yes",2008.5,"Undiagnosed (Base Case)  ",56.1877429658849,"race=Native"
"Yes",2008.75,"Undiagnosed (Base Case)  ",55.4063978959166,"race=Native"
"Yes",2009,"Undiagnosed (Base Case)  ",54.1352448077406,"race=Native"
"Yes",2009.25,"Undiagnosed (Base Case)  ",53.9061130579811,"race=Native"
"Yes",2009.5,"Undiagnosed (Base Case)  ",53.4853596143953,"race=Native"
"Yes",2009.75,"Undiagnosed (Base Case)  ",53.0820683624208,"race=Native"
"Yes",2010,"Undiagnosed (Base Case)  ",53.9225806449244,"race=Native"
"Yes",2010.25,"Undiagnosed (Base Case)  ",53.7720508266348,"race=Native"
"Yes",2010.5,"Undiagnosed (Base Case)  ",54.0104550379115,"race=Native"
"Yes",2010.75,"Undiagnosed (Base Case)  ",54.6123167336164,"race=Native"
"Yes",2011,"Undiagnosed (Base Case)  ",54.694259435128,"race=Native"
"Yes",2011.25,"Undiagnosed (Base Case)  ",56.1748150804454,"race=Native"
"Yes",2011.5,"Undiagnosed (Base Case)  ",58.5238578975286,"race=Native"
"Yes",2011.75,"Undiagnosed (Base Case)  ",60.1857813939055,"race=Native"
"Yes",2012,"Undiagnosed (Base Case)  ",60.6107844521093,"race=Native"
"Yes",2012.25,"Undiagnosed (Base Case)  ",59.838371576034,"race=Native"
"Yes",2012.5,"Undiagnosed (Base Case)  ",60.5682262562914,"race=Native"
"Yes",2012.75,"Undiagnosed (Base Case)  ",62.2473349719982,"race=Native"
"Yes",2013,"Undiagnosed (Base Case)  ",63.1691965811248,"race=Native"
"Yes",2013.25,"Undiagnosed (Base Case)  ",63.896050009929,"race=Native"
"Yes",2013.5,"Undiagnosed (Base Case)  ",67.0924007772191,"race=Native"
"Yes",2013.75,"Undiagnosed (Base Case)  ",68.7387724804394,"race=Native"
"Yes",2005,"Undiagnosed (Upper Bound)  ",117.218214157941,"race=Native"
"Yes",2005.25,"Undiagnosed (Upper Bound)  ",116.864283526467,"race=Native"
"Yes",2005.5,"Undiagnosed (Upper Bound)  ",116.415658137282,"race=Native"
"Yes",2005.75,"Undiagnosed (Upper Bound)  ",116.271737533224,"race=Native"
"Yes",2006,"Undiagnosed (Upper Bound)  ",115.116671756291,"race=Native"
"Yes",2006.25,"Undiagnosed (Upper Bound)  ",114.246242613215,"race=Native"
"Yes",2006.5,"Undiagnosed (Upper Bound)  ",114.288753237575,"race=Native"
"Yes",2006.75,"Undiagnosed (Upper Bound)  ",114.326031078091,"race=Native"
"Yes",2007,"Undiagnosed (Upper Bound)  ",113.891410102174,"race=Native"
"Yes",2007.25,"Undiagnosed (Upper Bound)  ",115.43657553692,"race=Native"
"Yes",2007.5,"Undiagnosed (Upper Bound)  ",115.276979521776,"race=Native"
"Yes",2007.75,"Undiagnosed (Upper Bound)  ",114.13662810724,"race=Native"
"Yes",2008,"Undiagnosed (Upper Bound)  ",112.929680425377,"race=Native"
"Yes",2008.25,"Undiagnosed (Upper Bound)  ",110.75515129599,"race=Native"
"Yes",2008.5,"Undiagnosed (Upper Bound)  ",110.932085489423,"race=Native"
"Yes",2008.75,"Undiagnosed (Upper Bound)  ",111.559249459387,"race=Native"
"Yes",2009,"Undiagnosed (Upper Bound)  ",111.621645708995,"race=Native"
"Yes",2009.25,"Undiagnosed (Upper Bound)  ",112.592339922561,"race=Native"
"Yes",2009.5,"Undiagnosed (Upper Bound)  ",113.085697633805,"race=Native"
"Yes",2009.75,"Undiagnosed (Upper Bound)  ",113.533651830893,"race=Native"
"Yes",2010,"Undiagnosed (Upper Bound)  ",114.611287695018,"race=Native"
"Yes",2010.25,"Undiagnosed (Upper Bound)  ",114.679598974824,"race=Native"
"Yes",2010.5,"Undiagnosed (Upper Bound)  ",114.976253560543,"race=Native"
"Yes",2010.75,"Undiagnosed (Upper Bound)  ",115.912082267748,"race=Native"
"Yes",2011,"Undiagnosed (Upper Bound)  ",116.100395000255,"race=Native"
"Yes",2011.25,"Undiagnosed (Upper Bound)  ",116.993516238244,"race=Native"
"Yes",2011.5,"Undiagnosed (Upper Bound)  ",118.719242061483,"race=Native"
"Yes",2011.75,"Undiagnosed (Upper Bound)  ",119.676152209672,"race=Native"
"Yes",2012,"Undiagnosed (Upper Bound)  ",119.038539958747,"race=Native"
"Yes",2012.25,"Undiagnosed (Upper Bound)  ",118.096562507668,"race=Native"
"Yes",2012.5,"Undiagnosed (Upper Bound)  ",118.754021794444,"race=Native"
"Yes",2012.75,"Undiagnosed (Upper Bound)  ",120.664002516294,"race=Native"
"Yes",2013,"Undiagnosed (Upper Bound)  ",121.571979440281,"race=Native"
"Yes",2013.25,"Undiagnosed (Upper Bound)  ",122.12302598324,"race=Native"
"Yes",2013.5,"Undiagnosed (Upper Bound)  ",124.994229640293,"race=Native"
"Yes",2013.75,"Undiagnosed (Upper Bound)  ",125.7885423499,"race=Native"
"No",2005,"Undiagnosed (Base Case)  ",42.8122920203917,"race=Native"
"No",2005.25,"Undiagnosed (Base Case)  ",42.8913875900911,"race=Native"
"No",2005.5,"Undiagnosed (Base Case)  ",42.8903965411759,"race=Native"
"No",2005.75,"Undiagnosed (Base Case)  ",43.5808660722135,"race=Native"
"No",2006,"Undiagnosed (Base Case)  ",42.301431099566,"race=Native"
"No",2006.25,"Undiagnosed (Base Case)  ",41.2622141457229,"race=Native"
"No",2006.5,"Undiagnosed (Base Case)  ",40.667552956756,"race=Native"
"No",2006.75,"Undiagnosed (Base Case)  ",40.1363528919637,"race=Native"
"No",2007,"Undiagnosed (Base Case)  ",39.6993477761283,"race=Native"
"No",2007.25,"Undiagnosed (Base Case)  ",41.1715507685765,"race=Native"
"No",2007.5,"Undiagnosed (Base Case)  ",42.3235568008293,"race=Native"
"No",2007.75,"Undiagnosed (Base Case)  ",42.3358677832761,"race=Native"
"No",2008,"Undiagnosed (Base Case)  ",41.6540160102076,"race=Native"
"No",2008.25,"Undiagnosed (Base Case)  ",39.1865858875993,"race=Native"
"No",2008.5,"Undiagnosed (Base Case)  ",38.458481809141,"race=Native"
"No",2008.75,"Undiagnosed (Base Case)  ",37.739860462764,"race=Native"
"No",2009,"Undiagnosed (Base Case)  ",36.5582114769316,"race=Native"
"No",2009.25,"Undiagnosed (Base Case)  ",36.3886532967762,"race=Native"
"No",2009.5,"Undiagnosed (Base Case)  ",36.1340651269862,"race=Native"
"No",2009.75,"Undiagnosed (Base Case)  ",35.7084349256773,"race=Native"
"No",2010,"Undiagnosed (Base Case)  ",36.7110851926285,"race=Native"
"No",2010.25,"Undiagnosed (Base Case)  ",36.6811533129711,"race=Native"
"No",2010.5,"Undiagnosed (Base Case)  ",36.7460447405362,"race=Native"
"No",2010.75,"Undiagnosed (Base Case)  ",37.0231523324664,"race=Native"
"No",2011,"Undiagnosed (Base Case)  ",36.8542302168982,"race=Native"
"No",2011.25,"Undiagnosed (Base Case)  ",37.7994410463845,"race=Native"
"No",2011.5,"Undiagnosed (Base Case)  ",39.7369034998031,"race=Native"
"No",2011.75,"Undiagnosed (Base Case)  ",41.1160895386787,"race=Native"
"No",2012,"Undiagnosed (Base Case)  ",41.4872082963317,"race=Native"
"No",2012.25,"Undiagnosed (Base Case)  ",40.1546815465333,"race=Native"
"No",2012.5,"Undiagnosed (Base Case)  ",40.0973331526192,"race=Native"
"No",2012.75,"Undiagnosed (Base Case)  ",40.9111612991808,"race=Native"
"No",2013,"Undiagnosed (Base Case)  ",41.3098937207463,"race=Native"
"No",2013.25,"Undiagnosed (Base Case)  ",41.2205955285571,"race=Native"
"No",2013.5,"Undiagnosed (Base Case)  ",43.8158807986084,"race=Native"
"No",2013.75,"Undiagnosed (Base Case)  ",45.5046149709622,"race=Native"
"No",2005,"Undiagnosed (Upper Bound)  ",79.0024626231928,"race=Native"
"No",2005.25,"Undiagnosed (Upper Bound)  ",78.7600533835177,"race=Native"
"No",2005.5,"Undiagnosed (Upper Bound)  ",78.3401172411648,"race=Native"
"No",2005.75,"Undiagnosed (Upper Bound)  ",78.4582203088215,"race=Native"
"No",2006,"Undiagnosed (Upper Bound)  ",77.4069547420722,"race=Native"
"No",2006.25,"Undiagnosed (Upper Bound)  ",76.3806574445892,"race=Native"
"No",2006.5,"Undiagnosed (Upper Bound)  ",76.1840033542218,"race=Native"
"No",2006.75,"Undiagnosed (Upper Bound)  ",76.1287294271268,"race=Native"
"No",2007,"Undiagnosed (Upper Bound)  ",75.5673948231302,"race=Native"
"No",2007.25,"Undiagnosed (Upper Bound)  ",77.186442513441,"race=Native"
"No",2007.5,"Undiagnosed (Upper Bound)  ",77.2700811631503,"race=Native"
"No",2007.75,"Undiagnosed (Upper Bound)  ",76.2622648576941,"race=Native"
"No",2008,"Undiagnosed (Upper Bound)  ",74.859141660174,"race=Native"
"No",2008.25,"Undiagnosed (Upper Bound)  ",72.0692860692667,"race=Native"
"No",2008.5,"Undiagnosed (Upper Bound)  ",71.3300088768667,"race=Native"
"No",2008.75,"Undiagnosed (Upper Bound)  ",70.8866291954541,"race=Native"
"No",2009,"Undiagnosed (Upper Bound)  ",69.8716393958461,"race=Native"
"No",2009.25,"Undiagnosed (Upper Bound)  ",70.0103592597,"race=Native"
"No",2009.5,"Undiagnosed (Upper Bound)  ",69.7506775909346,"race=Native"
"No",2009.75,"Undiagnosed (Upper Bound)  ",69.5026161617622,"race=Native"
"No",2010,"Undiagnosed (Upper Bound)  ",70.4604257525419,"race=Native"
"No",2010.25,"Undiagnosed (Upper Bound)  ",70.4209764237611,"race=Native"
"No",2010.5,"Undiagnosed (Upper Bound)  ",70.3059280012374,"race=Native"
"No",2010.75,"Undiagnosed (Upper Bound)  ",70.9294293303223,"race=Native"
"No",2011,"Undiagnosed (Upper Bound)  ",71.061319110738,"race=Native"
"No",2011.25,"Undiagnosed (Upper Bound)  ",72.0704081165953,"race=Native"
"No",2011.5,"Undiagnosed (Upper Bound)  ",73.674686183216,"race=Native"
"No",2011.75,"Undiagnosed (Upper Bound)  ",74.725954102029,"race=Native"
"No",2012,"Undiagnosed (Upper Bound)  ",74.5623607946945,"race=Native"
"No",2012.25,"Undiagnosed (Upper Bound)  ",73.6094837694741,"race=Native"
"No",2012.5,"Undiagnosed (Upper Bound)  ",73.8148761783255,"race=Native"
"No",2012.75,"Undiagnosed (Upper Bound)  ",75.4572021080617,"race=Native"
"No",2013,"Undiagnosed (Upper Bound)  ",76.5440723537376,"race=Native"
"No",2013.25,"Undiagnosed (Upper Bound)  ",76.9196591898995,"race=Native"
"No",2013.5,"Undiagnosed (Upper Bound)  ",79.9332401741263,"race=Native"
"No",2013.75,"Undiagnosed (Upper Bound)  ",81.3277197682881,"race=Native"
