"imputed","time","var","value","Subgroup"
"No",2009,"Incidence (Base Case)  ",6.79471024904918,"race=Asian"
"No",2009.25,"Incidence (Base Case)  ",6.58368086472744,"race=Asian"
"No",2009.5,"Incidence (Base Case)  ",6.26079897635591,"race=Asian"
"No",2009.75,"Incidence (Base Case)  ",6.15902798723921,"race=Asian"
"No",2010,"Incidence (Base Case)  ",6.43042461845242,"race=Asian"
"No",2010.25,"Incidence (Base Case)  ",6.85402257197195,"race=Asian"
"No",2010.5,"Incidence (Base Case)  ",7.31576051800656,"race=Asian"
"No",2010.75,"Incidence (Base Case)  ",7.47430250337728,"race=Asian"
"No",2011,"Incidence (Base Case)  ",7.22974809339324,"race=Asian"
"No",2011.25,"Incidence (Base Case)  ",6.82806239102917,"race=Asian"
"No",2011.5,"Incidence (Base Case)  ",6.62238163860769,"race=Asian"
"No",2011.75,"Incidence (Base Case)  ",6.65092302856001,"race=Asian"
"No",2012,"Incidence (Base Case)  ",6.80227721679592,"race=Asian"
"No",2012.25,"Incidence (Base Case)  ",6.75704667127605,"race=Asian"
"No",2012.5,"Incidence (Base Case)  ",6.57827252047511,"race=Asian"
"No",2012.75,"Incidence (Base Case)  ",6.15579610149319,"race=Asian"
"No",2013,"Incidence (Base Case)  ",5.53386178758262,"race=Asian"
"No",2013.25,"Incidence (Base Case)  ",5.16072561996575,"race=Asian"
"No",2013.5,"Incidence (Base Case)  ",5.33385963080737,"race=Asian"
"No",2013.75,"Incidence (Base Case)  ",5.55232313547051,"race=Asian"
"No",2005,"Incidence (Upper Bound)  ",4.67021605827196,"race=Asian"
"No",2005.25,"Incidence (Upper Bound)  ",4.68622733734723,"race=Asian"
"No",2005.5,"Incidence (Upper Bound)  ",4.89699782089916,"race=Asian"
"No",2005.75,"Incidence (Upper Bound)  ",5.33283565516661,"race=Asian"
"No",2006,"Incidence (Upper Bound)  ",5.77921798227313,"race=Asian"
"No",2006.25,"Incidence (Upper Bound)  ",6.382850180449,"race=Asian"
"No",2006.5,"Incidence (Upper Bound)  ",6.66126677212622,"race=Asian"
"No",2006.75,"Incidence (Upper Bound)  ",6.85468274512109,"race=Asian"
"No",2007,"Incidence (Upper Bound)  ",7.10673922933397,"race=Asian"
"No",2007.25,"Incidence (Upper Bound)  ",7.30473812581287,"race=Asian"
"No",2007.5,"Incidence (Upper Bound)  ",7.25843990655166,"race=Asian"
"No",2007.75,"Incidence (Upper Bound)  ",7.24405724720092,"race=Asian"
"No",2008,"Incidence (Upper Bound)  ",7.16247694315793,"race=Asian"
"No",2008.25,"Incidence (Upper Bound)  ",6.99720112016713,"race=Asian"
"No",2008.5,"Incidence (Upper Bound)  ",6.82254139348053,"race=Asian"
"No",2008.75,"Incidence (Upper Bound)  ",6.81017988962429,"race=Asian"
"No",2009,"Incidence (Upper Bound)  ",6.83179861161885,"race=Asian"
"No",2009.25,"Incidence (Upper Bound)  ",6.70364667587342,"race=Asian"
"No",2009.5,"Incidence (Upper Bound)  ",6.62112955179183,"race=Asian"
"No",2009.75,"Incidence (Upper Bound)  ",6.69152881743656,"race=Asian"
"No",2010,"Incidence (Upper Bound)  ",6.89310335204753,"race=Asian"
"No",2010.25,"Incidence (Upper Bound)  ",7.15765808567735,"race=Asian"
"No",2010.5,"Incidence (Upper Bound)  ",7.28389856180242,"race=Asian"
"No",2010.75,"Incidence (Upper Bound)  ",7.25462545955489,"race=Asian"
"No",2011,"Incidence (Upper Bound)  ",7.05822360893324,"race=Asian"
"No",2011.25,"Incidence (Upper Bound)  ",6.8019703402886,"race=Asian"
"No",2011.5,"Incidence (Upper Bound)  ",6.6591029282161,"race=Asian"
"No",2011.75,"Incidence (Upper Bound)  ",6.6341037176338,"race=Asian"
"No",2012,"Incidence (Upper Bound)  ",6.60248826276035,"race=Asian"
"No",2012.25,"Incidence (Upper Bound)  ",6.45224339518445,"race=Asian"
"No",2012.5,"Incidence (Upper Bound)  ",6.23272541377057,"race=Asian"
"No",2012.75,"Incidence (Upper Bound)  ",5.8835006121716,"race=Asian"
"No",2013,"Incidence (Upper Bound)  ",5.59108062557265,"race=Asian"
"No",2013.25,"Incidence (Upper Bound)  ",5.58162811641524,"race=Asian"
"No",2013.5,"Incidence (Upper Bound)  ",5.68764740609145,"race=Asian"
"No",2013.75,"Incidence (Upper Bound)  ",5.730168807707,"race=Asian"
"Yes",2005,"Undiagnosed (Base Case)  ",123.296045687112,"race=Asian"
"Yes",2005.25,"Undiagnosed (Base Case)  ",121.734831247327,"race=Asian"
"Yes",2005.5,"Undiagnosed (Base Case)  ",121.458347898808,"race=Asian"
"Yes",2005.75,"Undiagnosed (Base Case)  ",123.113101848913,"race=Asian"
"Yes",2006,"Undiagnosed (Base Case)  ",124.087034333961,"race=Asian"
"Yes",2006.25,"Undiagnosed (Base Case)  ",126.201404272033,"race=Asian"
"Yes",2006.5,"Undiagnosed (Base Case)  ",128.802561635178,"race=Asian"
"Yes",2006.75,"Undiagnosed (Base Case)  ",129.258814764449,"race=Asian"
"Yes",2007,"Undiagnosed (Base Case)  ",130.712852321716,"race=Asian"
"Yes",2007.25,"Undiagnosed (Base Case)  ",135.157431628344,"race=Asian"
"Yes",2007.5,"Undiagnosed (Base Case)  ",135.686296763114,"race=Asian"
"Yes",2007.75,"Undiagnosed (Base Case)  ",137.262643416491,"race=Asian"
"Yes",2008,"Undiagnosed (Base Case)  ",139.346448399758,"race=Asian"
"Yes",2008.25,"Undiagnosed (Base Case)  ",140.083303809596,"race=Asian"
"Yes",2008.5,"Undiagnosed (Base Case)  ",140.714659516904,"race=Asian"
"Yes",2008.75,"Undiagnosed (Base Case)  ",142.151726681277,"race=Asian"
"Yes",2009,"Undiagnosed (Base Case)  ",143.979642205035,"race=Asian"
"Yes",2009.25,"Undiagnosed (Base Case)  ",144.568226648284,"race=Asian"
"Yes",2009.5,"Undiagnosed (Base Case)  ",144.457135348045,"race=Asian"
"Yes",2009.75,"Undiagnosed (Base Case)  ",145.558545411692,"race=Asian"
"Yes",2010,"Undiagnosed (Base Case)  ",147.06207309457,"race=Asian"
"Yes",2010.25,"Undiagnosed (Base Case)  ",149.054162131509,"race=Asian"
"Yes",2010.5,"Undiagnosed (Base Case)  ",152.439131098685,"race=Asian"
"Yes",2010.75,"Undiagnosed (Base Case)  ",152.955045784478,"race=Asian"
"Yes",2011,"Undiagnosed (Base Case)  ",151.578875016915,"race=Asian"
"Yes",2011.25,"Undiagnosed (Base Case)  ",151.0257734619,"race=Asian"
"Yes",2011.5,"Undiagnosed (Base Case)  ",151.719596862267,"race=Asian"
"Yes",2011.75,"Undiagnosed (Base Case)  ",153.400054973457,"race=Asian"
"Yes",2012,"Undiagnosed (Base Case)  ",154.358601302021,"race=Asian"
"Yes",2012.25,"Undiagnosed (Base Case)  ",154.132226980547,"race=Asian"
"Yes",2012.5,"Undiagnosed (Base Case)  ",154.242709045421,"race=Asian"
"Yes",2012.75,"Undiagnosed (Base Case)  ",152.938236350442,"race=Asian"
"Yes",2013,"Undiagnosed (Base Case)  ",149.877134886689,"race=Asian"
"Yes",2013.25,"Undiagnosed (Base Case)  ",148.884407870002,"race=Asian"
"Yes",2013.5,"Undiagnosed (Base Case)  ",151.270055238981,"race=Asian"
"Yes",2013.75,"Undiagnosed (Base Case)  ",151.437911671721,"race=Asian"
"Yes",2005,"Undiagnosed (Upper Bound)  ",263.308105935115,"race=Asian"
"Yes",2005.25,"Undiagnosed (Upper Bound)  ",262.238752548071,"race=Asian"
"Yes",2005.5,"Undiagnosed (Upper Bound)  ",263.093431240699,"race=Asian"
"Yes",2005.75,"Undiagnosed (Upper Bound)  ",265.295313000164,"race=Asian"
"Yes",2006,"Undiagnosed (Upper Bound)  ",266.67168885219,"race=Asian"
"Yes",2006.25,"Undiagnosed (Upper Bound)  ",268.661207264863,"race=Asian"
"Yes",2006.5,"Undiagnosed (Upper Bound)  ",270.509624330023,"race=Asian"
"Yes",2006.75,"Undiagnosed (Upper Bound)  ",269.873538261722,"race=Asian"
"Yes",2007,"Undiagnosed (Upper Bound)  ",270.458283164059,"race=Asian"
"Yes",2007.25,"Undiagnosed (Upper Bound)  ",272.822648193258,"race=Asian"
"Yes",2007.5,"Undiagnosed (Upper Bound)  ",271.921839197014,"race=Asian"
"Yes",2007.75,"Undiagnosed (Upper Bound)  ",272.149564217975,"race=Asian"
"Yes",2008,"Undiagnosed (Upper Bound)  ",272.412518460509,"race=Asian"
"Yes",2008.25,"Undiagnosed (Upper Bound)  ",271.605892182808,"race=Asian"
"Yes",2008.5,"Undiagnosed (Upper Bound)  ",271.083905001536,"race=Asian"
"Yes",2008.75,"Undiagnosed (Upper Bound)  ",271.69129778036,"race=Asian"
"Yes",2009,"Undiagnosed (Upper Bound)  ",272.468796781235,"race=Asian"
"Yes",2009.25,"Undiagnosed (Upper Bound)  ",272.087350564072,"race=Asian"
"Yes",2009.5,"Undiagnosed (Upper Bound)  ",271.579485508488,"race=Asian"
"Yes",2009.75,"Undiagnosed (Upper Bound)  ",272.622557562203,"race=Asian"
"Yes",2010,"Undiagnosed (Upper Bound)  ",273.794292430446,"race=Asian"
"Yes",2010.25,"Undiagnosed (Upper Bound)  ",275.250753302204,"race=Asian"
"Yes",2010.5,"Undiagnosed (Upper Bound)  ",277.722636397467,"race=Asian"
"Yes",2010.75,"Undiagnosed (Upper Bound)  ",277.200683237819,"race=Asian"
"Yes",2011,"Undiagnosed (Upper Bound)  ",275.06331201966,"race=Asian"
"Yes",2011.25,"Undiagnosed (Upper Bound)  ",274.186981112319,"race=Asian"
"Yes",2011.5,"Undiagnosed (Upper Bound)  ",274.712035514163,"race=Asian"
"Yes",2011.75,"Undiagnosed (Upper Bound)  ",276.319452437054,"race=Asian"
"Yes",2012,"Undiagnosed (Upper Bound)  ",277.032915723649,"race=Asian"
"Yes",2012.25,"Undiagnosed (Upper Bound)  ",276.640795691901,"race=Asian"
"Yes",2012.5,"Undiagnosed (Upper Bound)  ",276.702449257202,"race=Asian"
"Yes",2012.75,"Undiagnosed (Upper Bound)  ",275.493231892301,"race=Asian"
"Yes",2013,"Undiagnosed (Upper Bound)  ",273.016020833929,"race=Asian"
"Yes",2013.25,"Undiagnosed (Upper Bound)  ",273.155735367919,"race=Asian"
"Yes",2013.5,"Undiagnosed (Upper Bound)  ",276.466988647571,"race=Asian"
"Yes",2013.75,"Undiagnosed (Upper Bound)  ",277.283573964633,"race=Asian"
"No",2005,"Undiagnosed (Base Case)  ",86.5900988157269,"race=Asian"
"No",2005.25,"Undiagnosed (Base Case)  ",84.1578479198458,"race=Asian"
"No",2005.5,"Undiagnosed (Base Case)  ",83.0576753509819,"race=Asian"
"No",2005.75,"Undiagnosed (Base Case)  ",83.8307944839143,"race=Asian"
"No",2006,"Undiagnosed (Base Case)  ",83.9487091144208,"race=Asian"
"No",2006.25,"Undiagnosed (Base Case)  ",85.1622684594832,"race=Asian"
"No",2006.5,"Undiagnosed (Base Case)  ",87.1490027049613,"race=Asian"
"No",2006.75,"Undiagnosed (Base Case)  ",86.8888733650357,"race=Asian"
"No",2007,"Undiagnosed (Base Case)  ",87.4658483525028,"race=Asian"
"No",2007.25,"Undiagnosed (Base Case)  ",91.1968045598655,"race=Asian"
"No",2007.5,"Undiagnosed (Base Case)  ",91.1668744337472,"race=Asian"
"No",2007.75,"Undiagnosed (Base Case)  ",92.1021464873703,"race=Asian"
"No",2008,"Undiagnosed (Base Case)  ",93.5143976490627,"race=Asian"
"No",2008.25,"Undiagnosed (Base Case)  ",93.4081908873058,"race=Asian"
"No",2008.5,"Undiagnosed (Base Case)  ",93.2166302571945,"race=Asian"
"No",2008.75,"Undiagnosed (Base Case)  ",93.8012747215564,"race=Asian"
"No",2009,"Undiagnosed (Base Case)  ",94.8666348650049,"race=Asian"
"No",2009.25,"Undiagnosed (Base Case)  ",94.5981307332114,"race=Asian"
"No",2009.5,"Undiagnosed (Base Case)  ",93.5825076012468,"race=Asian"
"No",2009.75,"Undiagnosed (Base Case)  ",93.7822474790786,"race=Asian"
"No",2010,"Undiagnosed (Base Case)  ",94.5172970527608,"race=Asian"
"No",2010.25,"Undiagnosed (Base Case)  ",95.8193731960133,"race=Asian"
"No",2010.5,"Undiagnosed (Base Case)  ",99.0790823396855,"race=Asian"
"No",2010.75,"Undiagnosed (Base Case)  ",99.6562739305985,"race=Asian"
"No",2011,"Undiagnosed (Base Case)  ",98.1135105884625,"race=Asian"
"No",2011.25,"Undiagnosed (Base Case)  ",97.1741445092019,"race=Asian"
"No",2011.5,"Undiagnosed (Base Case)  ",97.4865376258511,"race=Asian"
"No",2011.75,"Undiagnosed (Base Case)  ",98.9743291076695,"race=Asian"
"No",2012,"Undiagnosed (Base Case)  ",100.044301743052,"race=Asian"
"No",2012.25,"Undiagnosed (Base Case)  ",99.9820488333651,"race=Asian"
"No",2012.5,"Undiagnosed (Base Case)  ",100.381170935915,"race=Asian"
"No",2012.75,"Undiagnosed (Base Case)  ",99.2827352557068,"race=Asian"
"No",2013,"Undiagnosed (Base Case)  ",96.0413818756819,"race=Asian"
"No",2013.25,"Undiagnosed (Base Case)  ",94.6383774291392,"race=Asian"
"No",2013.5,"Undiagnosed (Base Case)  ",96.923982224042,"race=Asian"
"No",2013.75,"Undiagnosed (Base Case)  ",97.2189639179557,"race=Asian"
"No",2005,"Undiagnosed (Upper Bound)  ",166.623909169258,"race=Asian"
"No",2005.25,"Undiagnosed (Upper Bound)  ",164.628932530733,"race=Asian"
"No",2005.5,"Undiagnosed (Upper Bound)  ",164.806744625744,"race=Asian"
"No",2005.75,"Undiagnosed (Upper Bound)  ",166.629570071542,"race=Asian"
"No",2006,"Undiagnosed (Upper Bound)  ",167.728100922191,"race=Asian"
"No",2006.25,"Undiagnosed (Upper Bound)  ",170.02720407644,"race=Asian"
"No",2006.5,"Undiagnosed (Upper Bound)  ",172.302606386195,"race=Asian"
"No",2006.75,"Undiagnosed (Upper Bound)  ",172.077619980445,"race=Asian"
"No",2007,"Undiagnosed (Upper Bound)  ",173.261832423639,"race=Asian"
"No",2007.25,"Undiagnosed (Upper Bound)  ",176.424022571,"race=Asian"
"No",2007.5,"Undiagnosed (Upper Bound)  ",176.136519431047,"race=Asian"
"No",2007.75,"Undiagnosed (Upper Bound)  ",176.978231120176,"race=Asian"
"No",2008,"Undiagnosed (Upper Bound)  ",177.76082681483,"race=Asian"
"No",2008.25,"Undiagnosed (Upper Bound)  ",177.271296827181,"race=Asian"
"No",2008.5,"Undiagnosed (Upper Bound)  ",176.872454826049,"race=Asian"
"No",2008.75,"Undiagnosed (Upper Bound)  ",177.636383533117,"race=Asian"
"No",2009,"Undiagnosed (Upper Bound)  ",178.672819432404,"race=Asian"
"No",2009.25,"Undiagnosed (Upper Bound)  ",178.315250425415,"race=Asian"
"No",2009.5,"Undiagnosed (Upper Bound)  ",177.73384066034,"race=Asian"
"No",2009.75,"Undiagnosed (Upper Bound)  ",178.749768646845,"race=Asian"
"No",2010,"Undiagnosed (Upper Bound)  ",180.056003959363,"race=Asian"
"No",2010.25,"Undiagnosed (Upper Bound)  ",181.911628860655,"race=Asian"
"No",2010.5,"Undiagnosed (Upper Bound)  ",184.922063564314,"race=Asian"
"No",2010.75,"Undiagnosed (Upper Bound)  ",184.919207614442,"race=Asian"
"No",2011,"Undiagnosed (Upper Bound)  ",183.0619850922,"race=Asian"
"No",2011.25,"Undiagnosed (Upper Bound)  ",182.209800845422,"race=Asian"
"No",2011.5,"Undiagnosed (Upper Bound)  ",182.712063284396,"race=Asian"
"No",2011.75,"Undiagnosed (Upper Bound)  ",184.355131652071,"race=Asian"
"No",2012,"Undiagnosed (Upper Bound)  ",185.114499932526,"race=Asian"
"No",2012.25,"Undiagnosed (Upper Bound)  ",184.656362076308,"race=Asian"
"No",2012.5,"Undiagnosed (Upper Bound)  ",184.551019765554,"race=Asian"
"No",2012.75,"Undiagnosed (Upper Bound)  ",182.867893451851,"race=Asian"
"No",2013,"Undiagnosed (Upper Bound)  ",179.642711200272,"race=Asian"
"No",2013.25,"Undiagnosed (Upper Bound)  ",179.095593642024,"race=Asian"
"No",2013.5,"Undiagnosed (Upper Bound)  ",181.855585729669,"race=Asian"
"No",2013.75,"Undiagnosed (Upper Bound)  ",182.1345195376,"race=Asian"
