"time","group","var","non-MSM","MSM","value"
2006.75,"Diagnoses and Incidence","Base Case",26.1015556505012,34.9120071849065,61.0135628354077
2007,"Diagnoses and Incidence","Base Case",25.9181520669094,34.8331192972654,60.7512713641748
2007.25,"Diagnoses and Incidence","Base Case",25.532570120084,34.4290600593981,59.9616301794821
2007.5,"Diagnoses and Incidence","Base Case",25.1829401489366,33.8588572718989,59.0417974208355
2007.75,"Diagnoses and Incidence","Base Case",24.7679350070737,33.3785817534952,58.146516760569
2008,"Diagnoses and Incidence","Base Case",24.4660201583954,33.0901002289496,57.556120387345
2008.25,"Diagnoses and Incidence","Base Case",24.2120072404465,32.9744808637739,57.1864881042204
2008.5,"Diagnoses and Incidence","Base Case",23.8483556362896,32.5497612113296,56.3981168476192
2008.75,"Diagnoses and Incidence","Base Case",23.4010260475207,32.4041890298643,55.805215077385
2009,"Diagnoses and Incidence","Base Case",22.9875532545407,32.2819621905634,55.2695154451041
2009.25,"Diagnoses and Incidence","Base Case",22.4549746382368,31.7054618938186,54.1604365320555
2009.5,"Diagnoses and Incidence","Base Case",21.7475956747083,31.2755201966196,53.0231158713279
2009.75,"Diagnoses and Incidence","Base Case",21.2012299706,31.1268878402077,52.3281178108077
2010,"Diagnoses and Incidence","Base Case",20.7211826304474,31.1968580601321,51.9180406905795
2010.25,"Diagnoses and Incidence","Base Case",20.0965522007121,31.2534557267994,51.3500079275115
2010.5,"Diagnoses and Incidence","Base Case",19.6646478761429,31.3212866312856,50.9859345074285
2010.75,"Diagnoses and Incidence","Base Case",19.2057177621662,31.3435246669172,50.5492424290833
2011,"Diagnoses and Incidence","Base Case",18.8840309036978,31.204470588936,50.0885014926337
2011.25,"Diagnoses and Incidence","Base Case",18.6415109592312,30.6597398928573,49.3012508520885
2011.5,"Diagnoses and Incidence","Base Case",18.6373535985178,30.2179676381726,48.8553212366904
2011.75,"Diagnoses and Incidence","Base Case",18.5990848685429,29.8568936105517,48.4559784790946
2012,"Diagnoses and Incidence","Base Case",18.2853090557037,29.2169574494938,47.5022665051975
2012.25,"Diagnoses and Incidence","Base Case",17.8093583354741,28.4176974423532,46.2270557778273
2012.5,"Diagnoses and Incidence","Base Case",17.4012604942373,27.4478751914238,44.849135685661
2012.75,"Diagnoses and Incidence","Base Case",17.1097667189164,26.7642970624169,43.8740637813334
2013,"Diagnoses and Incidence","Base Case",16.867192877468,26.3666222590167,43.2338151364847
2013.25,"Diagnoses and Incidence","Base Case",16.7894000513682,25.8999692375554,42.6893692889236
2013.5,"Diagnoses and Incidence","Base Case",16.8033663305362,25.5303494710643,42.3337158016005
2013.75,"Diagnoses and Incidence","Base Case",16.9438520180899,25.2851858376405,42.2290378557304
2014,"Diagnoses and Incidence","Base Case",17.1169251710089,25.1755209861612,42.2924461571701
2014.25,"Diagnoses and Incidence","Base Case",17.3812555045431,25.4687757501035,42.8500312546466
2014.5,"Diagnoses and Incidence","Base Case",17.6785938080604,26.2315588856545,43.9101526937149
2014.75,"Diagnoses and Incidence","Base Case",18.0202838187994,27.3687685494214,45.3890523682207
2015,"Diagnoses and Incidence","Base Case",18.4203799797213,28.7459211745866,47.1663011543079
2015.25,"Diagnoses and Incidence","Base Case",18.9141544358225,30.1317746441402,49.0459290799627
2015.5,"Diagnoses and Incidence","Base Case",19.3931746472242,30.902348403833,50.2955230510572
2015.75,"Diagnoses and Incidence","Base Case",19.5502385750207,31.0548507126135,50.6050892876342
2005,"Undiagnosed Cases","Base Case",459.963982530632,381.726804606622,841.690787137255
2005.25,"Undiagnosed Cases","Base Case",459.268719750988,380.49082809472,839.759547845708
2005.5,"Undiagnosed Cases","Base Case",460.907895590284,379.187512765509,840.095408355793
2005.75,"Undiagnosed Cases","Base Case",458.945713373243,381.343555544934,840.289268918177
2006,"Undiagnosed Cases","Base Case",463.092593048118,382.580759295797,845.673352343915
2006.25,"Undiagnosed Cases","Base Case",467.569372846246,380.637156815569,848.206529661815
2006.5,"Undiagnosed Cases","Base Case",470.345121739731,380.47762060066,850.822742340392
2006.75,"Undiagnosed Cases","Base Case",470.64006856463,385.859844697352,856.499913261983
2007,"Undiagnosed Cases","Base Case",464.106033006272,385.458111589273,849.564144595545
2007.25,"Undiagnosed Cases","Base Case",460.454841574694,379.031027357193,839.485868931887
2007.5,"Undiagnosed Cases","Base Case",458.966893424115,373.780762249818,832.747655673933
2007.75,"Undiagnosed Cases","Base Case",456.674493187867,372.37884187814,829.053335066007
2008,"Undiagnosed Cases","Base Case",458.906000686528,376.324807162483,835.230807849011
2008.25,"Undiagnosed Cases","Base Case",459.148815660222,375.337639529176,834.486455189399
2008.5,"Undiagnosed Cases","Base Case",456.396196300156,369.070057180708,825.466253480864
2008.75,"Undiagnosed Cases","Base Case",454.638690170732,375.822845158551,830.461535329283
2009,"Undiagnosed Cases","Base Case",453.173767548562,374.037669134703,827.211436683265
2009.25,"Undiagnosed Cases","Base Case",446.913714554147,363.313705257034,810.227419811181
2009.5,"Undiagnosed Cases","Base Case",440.960938761164,361.329531431475,802.29047019264
2009.75,"Undiagnosed Cases","Base Case",440.880929681091,363.595466567846,804.476396248937
2010,"Undiagnosed Cases","Base Case",435.70127227147,365.37569441275,801.07696668422
2010.25,"Undiagnosed Cases","Base Case",430.023181193205,364.558874823946,794.582056017152
2010.5,"Undiagnosed Cases","Base Case",427.294108054796,365.165712373027,792.459820427823
2010.75,"Undiagnosed Cases","Base Case",420.972649416825,367.020279275201,787.992928692026
2011,"Undiagnosed Cases","Base Case",417.557682003033,363.256486977176,780.814168980208
2011.25,"Undiagnosed Cases","Base Case",417.310509357842,355.284853408994,772.595362766836
2011.5,"Undiagnosed Cases","Base Case",420.07502089649,357.015080373997,777.090101270487
2011.75,"Undiagnosed Cases","Base Case",415.698955173325,357.537133429473,773.236088602799
2012,"Undiagnosed Cases","Base Case",406.0773641481,352.685055476322,758.762419624421
2012.25,"Undiagnosed Cases","Base Case",398.145056590206,345.57212690009,743.717183490295
2012.5,"Undiagnosed Cases","Base Case",394.140524691006,337.448625997608,731.589150688614
2012.75,"Undiagnosed Cases","Base Case",389.582910700004,337.682508220857,727.26541892086
2013,"Undiagnosed Cases","Base Case",385.394246510887,336.912861867382,722.307108378269
2013.25,"Undiagnosed Cases","Base Case",382.875553347322,331.310189491091,714.185742838414
2013.5,"Undiagnosed Cases","Base Case",379.753752208852,327.705049701115,707.458801909967
2013.75,"Undiagnosed Cases","Base Case",377.087196750974,322.80500773061,699.892204481585
2014,"Undiagnosed Cases","Base Case",374.39173661113,317.951783201611,692.343519812741
2014.25,"Undiagnosed Cases","Base Case",372.658270909854,317.528894664661,690.187165574515
2014.5,"Undiagnosed Cases","Base Case",369.680070897503,319.79609473731,689.476165634813
2014.75,"Undiagnosed Cases","Base Case",367.989875399559,323.851475168712,691.841350568271
2015,"Undiagnosed Cases","Base Case",369.065154961867,332.047375077514,701.112530039381
2015.25,"Undiagnosed Cases","Base Case",372.53513736753,338.887046098313,711.422183465843
2015.5,"Undiagnosed Cases","Base Case",372.177079127832,334.609368976207,706.78644810404
2015.75,"Undiagnosed Cases","Base Case",366.341454784024,328.111408528741,694.452863312765
2005,"Diagnoses and Incidence","Upper Bound",23.5221652564687,34.6252639558338,58.1474292123025
2005.25,"Diagnoses and Incidence","Upper Bound",23.4490665108931,34.5696181427816,58.0186846536747
2005.5,"Diagnoses and Incidence","Upper Bound",23.3276433437912,34.4910670186647,57.8187103624559
2005.75,"Diagnoses and Incidence","Upper Bound",23.2346960178262,34.404735049355,57.6394310671811
2006,"Diagnoses and Incidence","Upper Bound",23.191752057774,34.3470374530401,57.5387895108141
2006.25,"Diagnoses and Incidence","Upper Bound",23.1226936335982,34.2576854337178,57.380379067316
2006.5,"Diagnoses and Incidence","Upper Bound",23.0130365734348,34.1130484785837,57.1260850520185
2006.75,"Diagnoses and Incidence","Upper Bound",22.8536136858247,33.9091865080078,56.7628001938326
2007,"Diagnoses and Incidence","Upper Bound",22.576986352291,33.5604766043857,56.1374629566767
2007.25,"Diagnoses and Incidence","Upper Bound",22.2621731264271,33.1442539419866,55.4064270684137
2007.5,"Diagnoses and Incidence","Upper Bound",21.9045080111453,32.7208966003896,54.6254046115349
2007.75,"Diagnoses and Incidence","Upper Bound",21.5751369262307,32.319502992525,53.8946399187558
2008,"Diagnoses and Incidence","Upper Bound",21.2761724527053,32.0955537525174,53.3717262052227
2008.25,"Diagnoses and Incidence","Upper Bound",20.9272493523688,31.8090916640439,52.7363410164127
2008.5,"Diagnoses and Incidence","Upper Bound",20.5105701891693,31.4866212929098,51.9971914820791
2008.75,"Diagnoses and Incidence","Upper Bound",20.1650937545568,31.2150823698299,51.3801761243867
2009,"Diagnoses and Incidence","Upper Bound",19.7730098271261,30.8455717452739,50.6185815724
2009.25,"Diagnoses and Incidence","Upper Bound",19.3197127813664,30.4662110558455,49.7859238372119
2009.5,"Diagnoses and Incidence","Upper Bound",18.9103775088857,30.2029000722451,49.1132775811308
2009.75,"Diagnoses and Incidence","Upper Bound",18.5929599197209,30.0747766684686,48.6677365881895
2010,"Diagnoses and Incidence","Upper Bound",18.2119840425878,29.9930444481353,48.2050284907231
2010.25,"Diagnoses and Incidence","Upper Bound",17.8496104888444,29.8832775716048,47.7328880604492
2010.5,"Diagnoses and Incidence","Upper Bound",17.5517098033054,29.7008707194735,47.252580522779
2010.75,"Diagnoses and Incidence","Upper Bound",17.3233417821818,29.4762559429178,46.7995977250995
2011,"Diagnoses and Incidence","Upper Bound",17.1305129931879,29.0709505850203,46.2014635782082
2011.25,"Diagnoses and Incidence","Upper Bound",16.9916142099754,28.5554857429109,45.5470999528862
2011.5,"Diagnoses and Incidence","Upper Bound",16.9275643959029,28.0862901093635,45.0138545052664
2011.75,"Diagnoses and Incidence","Upper Bound",16.7984023258781,27.5053498596494,44.3037521855276
2012,"Diagnoses and Incidence","Upper Bound",16.5678520318709,26.8571082564822,43.4249602883531
2012.25,"Diagnoses and Incidence","Upper Bound",16.3300675267069,26.1866453393739,42.5167128660809
2012.5,"Diagnoses and Incidence","Upper Bound",16.1610770522154,25.6101821995334,41.7712592517487
2012.75,"Diagnoses and Incidence","Upper Bound",16.0246060602185,25.2545797845977,41.2791858448162
2013,"Diagnoses and Incidence","Upper Bound",15.973792650732,24.9713487106759,40.9451413614079
2013.25,"Diagnoses and Incidence","Upper Bound",16.0128162956569,24.7367963002607,40.7496125959176
2013.5,"Diagnoses and Incidence","Upper Bound",16.1075036493271,24.6487990794688,40.756302728796
2013.75,"Diagnoses and Incidence","Upper Bound",16.2198169324101,24.7272323593901,40.9470492918003
2014,"Diagnoses and Incidence","Upper Bound",16.3400296599689,25.0418910549383,41.3819207149072
2014.25,"Diagnoses and Incidence","Upper Bound",16.4976655052151,25.6672261825899,42.164891687805
2014.5,"Diagnoses and Incidence","Upper Bound",16.6740018529189,26.5467750564305,43.2207769093495
2014.75,"Diagnoses and Incidence","Upper Bound",16.8566014807192,27.4902751871302,44.3468766678494
2015,"Diagnoses and Incidence","Upper Bound",17.0668179507582,28.3763596006021,45.4431775513603
2015.25,"Diagnoses and Incidence","Upper Bound",17.3045132264245,29.0072244019816,46.3117376284061
2015.5,"Diagnoses and Incidence","Upper Bound",17.4494938064542,29.2609665652503,46.7104603717046
2015.75,"Diagnoses and Incidence","Upper Bound",17.4812931774643,29.3017883734608,46.7830815509252
2005,"Undiagnosed Cases","Upper Bound",882.440591028348,749.429078770719,1631.86966979907
2005.25,"Undiagnosed Cases","Upper Bound",881.115686553335,747.656515976754,1628.77220253009
2005.5,"Undiagnosed Cases","Upper Bound",880.309914389602,746.70072980573,1627.01064419533
2005.75,"Undiagnosed Cases","Upper Bound",876.811721725937,748.40793004975,1625.21965177569
2006,"Undiagnosed Cases","Upper Bound",879.124093357394,748.971922655451,1628.09601601285
2006.25,"Undiagnosed Cases","Upper Bound",880.934065296103,746.10792453561,1627.04198983171
2006.5,"Undiagnosed Cases","Upper Bound",880.675714147507,746.624593122182,1627.30030726969
2006.75,"Undiagnosed Cases","Upper Bound",876.564618880183,751.015677528173,1627.58029640836
2007,"Undiagnosed Cases","Upper Bound",865.813654384571,747.52889839933,1613.3425527839
2007.25,"Undiagnosed Cases","Upper Bound",859.266280487174,738.720069015725,1597.9863495029
2007.5,"Undiagnosed Cases","Upper Bound",854.046530554678,732.796876322878,1586.84340687756
2007.75,"Undiagnosed Cases","Upper Bound",848.990185401688,730.46907597823,1579.45926137992
2008,"Undiagnosed Cases","Upper Bound",848.478688506866,734.965583942421,1583.44427244929
2008.25,"Undiagnosed Cases","Upper Bound",845.189302331229,731.003454900016,1576.19275723124
2008.5,"Undiagnosed Cases","Upper Bound",838.407602641743,725.169070628907,1563.57667327065
2008.75,"Undiagnosed Cases","Upper Bound",833.760494177145,731.495524211685,1565.25601838883
2009,"Undiagnosed Cases","Upper Bound",828.77542995591,725.401617444826,1554.17704740074
2009.25,"Undiagnosed Cases","Upper Bound",818.425160658061,713.660491218893,1532.08565187695
2009.5,"Undiagnosed Cases","Upper Bound",809.987806078327,711.546576370097,1521.53438244842
2009.75,"Undiagnosed Cases","Upper Bound",807.817036190153,713.842119120491,1521.65915531064
2010,"Undiagnosed Cases","Upper Bound",799.461207514354,714.503148929872,1513.96435644423
2010.25,"Undiagnosed Cases","Upper Bound",792.080618316877,712.8204000414,1504.90101835828
2010.5,"Undiagnosed Cases","Upper Bound",786.888224864735,711.771837396669,1498.6600622614
2010.75,"Undiagnosed Cases","Upper Bound",779.088430835727,711.813161310507,1490.90159214623
2011,"Undiagnosed Cases","Upper Bound",774.034184684657,704.024466929365,1478.05865161402
2011.25,"Undiagnosed Cases","Upper Bound",772.771460215424,694.315590252616,1467.08705046804
2011.5,"Undiagnosed Cases","Upper Bound",773.919497278041,695.029470729817,1468.94896800786
2011.75,"Undiagnosed Cases","Upper Bound",767.058577796538,691.904954594977,1458.96353239152
2012,"Undiagnosed Cases","Upper Bound",755.150453692573,683.881338550557,1439.03179224313
2012.25,"Undiagnosed Cases","Upper Bound",745.755895133798,673.075605834299,1418.8315009681
2012.5,"Undiagnosed Cases","Upper Bound",740.811926515347,663.554472479586,1404.36639899493
2012.75,"Undiagnosed Cases","Upper Bound",735.062073743091,663.443457399104,1398.50553114219
2013,"Undiagnosed Cases","Upper Bound",730.248929033982,660.671646016233,1390.92057505021
2013.25,"Undiagnosed Cases","Upper Bound",727.083554199823,653.683344834306,1380.76689903413
2013.5,"Undiagnosed Cases","Upper Bound",723.634354298361,649.011652437659,1372.64600673602
2013.75,"Undiagnosed Cases","Upper Bound",720.328622183498,643.070622461063,1363.39924464456
2014,"Undiagnosed Cases","Upper Bound",717.046423823234,638.556512305476,1355.60293612871
2014.25,"Undiagnosed Cases","Upper Bound",714.482451716487,639.418734317141,1353.90118603363
2014.5,"Undiagnosed Cases","Upper Bound",710.635631033942,643.625960909332,1354.26159194327
2014.75,"Undiagnosed Cases","Upper Bound",707.899183851894,649.431905562754,1357.33108941465
2015,"Undiagnosed Cases","Upper Bound",707.872253141859,658.756702961956,1366.62895610381
2015.25,"Undiagnosed Cases","Upper Bound",709.997688753101,662.951782393463,1372.94947114656
2015.5,"Undiagnosed Cases","Upper Bound",706.842211728475,654.45880002357,1361.30101175205
2015.75,"Undiagnosed Cases","Upper Bound",698.434695831693,645.499818907655,1343.93451473935
