"Subgroup","Year","Diagnoses/Case","Estimate","Min.","Mean","Max."
"MSM",2013,"Base Case","Undiagnosed Cases",322.8,329.7,336.9
"MSM",2013,"Base Case","True Prevalence",4175.8,4182.7,4189.9
"MSM",2013,"Base Case","Undiagnosed Fraction (%)",7.7,7.9,8
"MSM",2013,"Upper Bound","Undiagnosed Cases",643.1,651.6,660.7
"MSM",2013,"Upper Bound","True Prevalence",4496.1,4504.6,4513.7
"MSM",2013,"Upper Bound","Undiagnosed Fraction (%)",14.3,14.5,14.6
"MSM",2014,"PLWHA","PLWHA",NA,3835,NA
"MSM",2014,"Base Case","Undiagnosed Cases",317.5,319.8,323.9
"MSM",2014,"Base Case","True Prevalence",4152.5,4154.8,4158.9
"MSM",2014,"Base Case","Undiagnosed Fraction (%)",7.6,7.7,7.8
"MSM",2014,"Upper Bound","Undiagnosed Cases",638.6,642.8,649.4
"MSM",2014,"Upper Bound","True Prevalence",4473.6,4477.8,4484.4
"MSM",2014,"Upper Bound","Undiagnosed Fraction (%)",14.3,14.4,14.5
"MSM",2015,"PLWHA","PLWHA",NA,4030,NA
"MSM",2015,"Base Case","Undiagnosed Cases",328.1,333.4,338.9
"MSM",2015,"Base Case","True Prevalence",4358.1,4363.4,4368.9
"MSM",2015,"Base Case","Undiagnosed Fraction (%)",7.5,7.6,7.8
"MSM",2015,"Upper Bound","Undiagnosed Cases",645.5,655.4,663
"MSM",2015,"Upper Bound","True Prevalence",4675.5,4685.4,4693
"MSM",2015,"Upper Bound","Undiagnosed Fraction (%)",13.8,14,14.1
"Total-stratified",2010,"PLWHA","PLWHA",NA,4429,NA
"Total-stratified",2010,"Base Case","Undiagnosed Cases",788,794,801.1
"Total-stratified",2010,"Base Case","True Prevalence",5217,5223,5230.1
"Total-stratified",2010,"Base Case","Undiagnosed Fraction (%)",15.1,15.2,15.3
"Total-stratified",2010,"Upper Bound","Undiagnosed Cases",1491,1502,1514
"Total-stratified",2010,"Upper Bound","True Prevalence",5920,5931,5943
"Total-stratified",2010,"Upper Bound","Undiagnosed Fraction (%)",25.2,25.3,25.5
"Total-stratified",2011,"PLWHA","PLWHA",NA,4695,NA
"Total-stratified",2011,"Base Case","Undiagnosed Cases",772.6,775.9,780.8
"Total-stratified",2011,"Base Case","True Prevalence",5467.6,5470.9,5475.8
"Total-stratified",2011,"Base Case","Undiagnosed Fraction (%)",14.1,14.2,14.3
"Total-stratified",2011,"Upper Bound","Undiagnosed Cases",1459,1468,1478
"Total-stratified",2011,"Upper Bound","True Prevalence",6154,6163,6173
"Total-stratified",2011,"Upper Bound","Undiagnosed Fraction (%)",23.7,23.8,23.9
"Total-stratified",2012,"PLWHA","PLWHA",NA,4866,NA
"Total-stratified",2012,"Base Case","Undiagnosed Cases",727.3,740.3,758.8
"Total-stratified",2012,"Base Case","True Prevalence",5593.3,5606.3,5624.8
"Total-stratified",2012,"Base Case","Undiagnosed Fraction (%)",13,13.2,13.5
"Total-stratified",2012,"Upper Bound","Undiagnosed Cases",1399,1415,1439
"Total-stratified",2012,"Upper Bound","True Prevalence",6265,6281,6305
"Total-stratified",2012,"Upper Bound","Undiagnosed Fraction (%)",22.3,22.5,22.8
"Total-stratified",2013,"PLWHA","PLWHA",NA,5086,NA
"Total-stratified",2013,"Base Case","Undiagnosed Cases",699.9,711,722.3
"Total-stratified",2013,"Base Case","True Prevalence",5785.9,5797,5808.3
"Total-stratified",2013,"Base Case","Undiagnosed Fraction (%)",12.1,12.3,12.4
"Total-stratified",2013,"Upper Bound","Undiagnosed Cases",1363,1377,1391
"Total-stratified",2013,"Upper Bound","True Prevalence",6449,6463,6477
"Total-stratified",2013,"Upper Bound","Undiagnosed Fraction (%)",21.1,21.3,21.5
"Total-stratified",2014,"PLWHA","PLWHA",NA,5070,NA
"Total-stratified",2014,"Base Case","Undiagnosed Cases",689.5,691,692.3
"Total-stratified",2014,"Base Case","True Prevalence",5759.5,5761,5762.3
"Total-stratified",2014,"Base Case","Undiagnosed Fraction (%)",12,12,12
"Total-stratified",2014,"Upper Bound","Undiagnosed Cases",1354,1355,1357
"Total-stratified",2014,"Upper Bound","True Prevalence",6424,6425,6427
"Total-stratified",2014,"Upper Bound","Undiagnosed Fraction (%)",21.1,21.1,21.1
"Total-stratified",2015,"PLWHA","PLWHA",NA,5324,NA
"Total-stratified",2015,"Base Case","Undiagnosed Cases",694.5,703.4,711.4
"Total-stratified",2015,"Base Case","True Prevalence",6018.5,6027.4,6035.4
"Total-stratified",2015,"Base Case","Undiagnosed Fraction (%)",11.5,11.7,11.8
"Total-stratified",2015,"Upper Bound","Undiagnosed Cases",1344,1361,1373
"Total-stratified",2015,"Upper Bound","True Prevalence",6668,6685,6697
"Total-stratified",2015,"Upper Bound","Undiagnosed Fraction (%)",20.2,20.4,20.5
