"time","group","var","non-MSM","MSM","value"
2013.5,"Undiagnosed Cases","Base Case",251.131552338057,279.396392726617,530.527945064674
2013.75,"Undiagnosed Cases","Base Case",250.582973080203,278.655708906741,529.238681986944
2014,"Undiagnosed Cases","Base Case",249.657172079013,281.631512516404,531.288684595416
2014.25,"Undiagnosed Cases","Base Case",246.424721031217,284.408125882751,530.832846913967
2014.5,"Undiagnosed Cases","Base Case",244.13556187519,271.717839652363,515.853401527553
2014.75,"Undiagnosed Cases","Base Case",242.806177935014,262.253571751568,505.059749686582
2015,"Undiagnosed Cases","Base Case",239.412023310417,264.591136006675,504.003159317092
2015.25,"Undiagnosed Cases","Base Case",235.364708838805,263.451165693492,498.815874532297
2015.5,"Undiagnosed Cases","Base Case",237.590013332425,257.731172285211,495.321185617636
2015.75,"Undiagnosed Cases","Base Case",240.187512947078,248.862442928271,489.049955875349
2016,"Undiagnosed Cases","Base Case",241.816607290201,243.230933307881,485.047540598082
2016.25,"Undiagnosed Cases","Base Case",243.662081533073,236.016425964457,479.67850749753
2016.5,"Undiagnosed Cases","Base Case",245.267501921114,231.647212551009,476.914714472123
2016.75,"Undiagnosed Cases","Base Case",248.928613904085,227.973276208531,476.901890112616
2017,"Undiagnosed Cases","Base Case",254.406434839359,227.547912185424,481.954347024783
2017.25,"Undiagnosed Cases","Base Case",262.834308795099,228.244775357407,491.079084152506
2017.5,"Undiagnosed Cases","Base Case",272.721463187408,225.462720685118,498.184183872526
2017.75,"Undiagnosed Cases","Base Case",282.786399734577,225.482766009196,508.269165743773
2018,"Undiagnosed Cases","Base Case",295.383217582567,221.85649827954,517.239715862107
2018.25,"Undiagnosed Cases","Base Case",302.755703042255,213.672575850539,516.428278892794
2018.5,"Undiagnosed Cases","Base Case",306.294340703127,214.681316763124,520.975657466252
2018.75,"Undiagnosed Cases","Base Case",309.764296584886,213.631683774723,523.395980359609
2012,"Diagnoses and Incidence","Upper Bound",14.9470283706577,44.6851032132358,59.6321315838935
2012.25,"Diagnoses and Incidence","Upper Bound",14.6399614072144,43.8080903427396,58.448051749954
2012.5,"Diagnoses and Incidence","Upper Bound",14.3660034076388,42.782289657968,57.1482930656068
2012.75,"Diagnoses and Incidence","Upper Bound",14.138223084129,41.7737114310014,55.9119345151304
2013,"Diagnoses and Incidence","Upper Bound",14.0368946565882,40.798867029945,54.8357616865333
2013.25,"Diagnoses and Incidence","Upper Bound",13.9986222770685,39.8647395189487,53.8633617960171
2013.5,"Diagnoses and Incidence","Upper Bound",14.0110578339226,39.0792870328161,53.0903448667387
2013.75,"Diagnoses and Incidence","Upper Bound",14.1555761676995,38.3603184631572,52.5158946308567
2014,"Diagnoses and Incidence","Upper Bound",14.4275835995705,37.7034474273651,52.1310310269355
2014.25,"Diagnoses and Incidence","Upper Bound",14.7517442469938,36.9201933827072,51.671937629701
2014.5,"Diagnoses and Incidence","Upper Bound",15.0561567617382,35.6775850336326,50.7337417953708
2014.75,"Diagnoses and Incidence","Upper Bound",15.3750518867472,34.2873476084644,49.6623994952116
2015,"Diagnoses and Incidence","Upper Bound",15.7274819195889,33.1276935174295,48.8551754370185
2015.25,"Diagnoses and Incidence","Upper Bound",16.1270582833545,31.94417484234,48.0712331256945
2015.5,"Diagnoses and Incidence","Upper Bound",16.7398503033987,30.6098493795314,47.3496996829301
2015.75,"Diagnoses and Incidence","Upper Bound",17.4926873690736,29.1676815014807,46.6603688705544
2016,"Diagnoses and Incidence","Upper Bound",18.3041654017189,27.88388211596,46.1880475176789
2016.25,"Diagnoses and Incidence","Upper Bound",19.1600895511305,26.7933644050974,45.9534539562279
2016.5,"Diagnoses and Incidence","Upper Bound",20.0395790551358,26.0591726480206,46.0987517031564
2016.75,"Diagnoses and Incidence","Upper Bound",20.9290350220041,25.6778131940159,46.60684821602
2017,"Diagnoses and Incidence","Upper Bound",21.7990861024286,25.682545501844,47.4816316042725
2017.25,"Diagnoses and Incidence","Upper Bound",22.6845026924942,25.9033815740084,48.5878842665025
2017.5,"Diagnoses and Incidence","Upper Bound",23.5740691576595,26.0996715261063,49.6737406837658
2017.75,"Diagnoses and Incidence","Upper Bound",24.3777136975368,26.2847040361321,50.6624177336689
2018,"Diagnoses and Incidence","Upper Bound",25.0601210405605,26.3108820547871,51.3710030953476
2018.25,"Diagnoses and Incidence","Upper Bound",25.5162271910077,26.1314891557292,51.6477163467368
2018.5,"Diagnoses and Incidence","Upper Bound",25.7383751183714,26.1585906035018,51.8969657218732
2018.75,"Diagnoses and Incidence","Upper Bound",25.816162310061,26.2128942720017,52.0290565820627
2012,"Undiagnosed Cases","Upper Bound",531.516543576701,580.221740241795,1111.7382838185
2012.25,"Undiagnosed Cases","Upper Bound",526.559934077456,573.333088192426,1099.89302226988
2012.5,"Undiagnosed Cases","Upper Bound",524.793605905977,564.967675537517,1089.76128144349
2012.75,"Undiagnosed Cases","Upper Bound",526.074582350958,560.959225133548,1087.03380748451
2013,"Undiagnosed Cases","Upper Bound",527.434755487329,555.925540444769,1083.3602959321
2013.25,"Undiagnosed Cases","Upper Bound",527.291685794321,550.104612333191,1077.39629812751
2013.5,"Undiagnosed Cases","Upper Bound",526.432863484281,548.163987993477,1074.59685147776
2013.75,"Undiagnosed Cases","Upper Bound",530.727724890699,546.547620368905,1077.2753452596
2014,"Undiagnosed Cases","Upper Bound",534.505030031424,549.703813589711,1084.20884362114
2014.25,"Undiagnosed Cases","Upper Bound",536.315235774579,546.515620808149,1082.83085658273
2014.5,"Undiagnosed Cases","Upper Bound",538.827950460023,528.246373208846,1067.07432366887
2014.75,"Undiagnosed Cases","Upper Bound",542.100032704096,518.452293854001,1060.5523265581
2015,"Undiagnosed Cases","Upper Bound",543.179346940803,518.73789185885,1061.91723879965
2015.25,"Undiagnosed Cases","Upper Bound",544.118798004184,514.145341050787,1058.26413905497
2015.5,"Undiagnosed Cases","Upper Bound",551.389874407307,502.915206983948,1054.30508139126
2015.75,"Undiagnosed Cases","Upper Bound",558.677489678941,490.65887205601,1049.33636173495
2016,"Undiagnosed Cases","Upper Bound",564.819019090045,480.9647092443,1045.78372833434
2016.25,"Undiagnosed Cases","Upper Bound",570.888867295065,471.348500576369,1042.23736787143
2016.5,"Undiagnosed Cases","Upper Bound",576.88855206572,465.068640175179,1041.9571922409
2016.75,"Undiagnosed Cases","Upper Bound",584.898853854398,460.263534532064,1045.16238838646
2017,"Undiagnosed Cases","Upper Bound",594.130980157166,459.83594334804,1053.96692350521
2017.25,"Undiagnosed Cases","Upper Bound",605.796677821813,458.366373118418,1064.16305094023
2017.5,"Undiagnosed Cases","Upper Bound",617.77587057484,454.024701742166,1071.80057231701
2017.75,"Undiagnosed Cases","Upper Bound",629.244694513676,452.144393639915,1081.38908815359
2018,"Undiagnosed Cases","Upper Bound",641.439052508314,443.536937265412,1084.97598977373
2018.25,"Undiagnosed Cases","Upper Bound",647.149232251737,434.589163366331,1081.73839561807
2018.5,"Undiagnosed Cases","Upper Bound",649.130732508689,434.105389359676,1083.23612186837
2018.75,"Undiagnosed Cases","Upper Bound",651.3485291814,430.602946549395,1081.9514757308
